header,contents,date
[대구 서구] 진미식육식당,"2주전, 11월 초에도 오로지 이 음식을 먹기 위해 대구로 또 여행을 갔다. 대구도 좋지만, 정말 이 대창전골은 우리 부부 모두 대구를 가고 싶게 끔 만드는 최애 맛집이다. 이탈리아 사람들이 맛 표현을 3단계로 한다는데, 나도 밖에 뛰쳐 나가고 싶은 3단계 까지 갈 정도로 별미 중에 별미다. 3년전...",2020. 11. 15.
대구수도누수탐지 서구 원대동빌라 난방누수,주말을 앞둔 금요일 입니다^^ 코로나만 아니면 요즘 어디든 여행가고싶은 날이지만 현실이 받쳐주질 않지요 집에서 시원한 수박 한 통 사서... 현장은 대구시 서구 원대동 빌라 세대입니다 주방 바닥으로 물기가 꼽꼽하게 젖어 있다고 하시네요 가서 현장을 확인해야겠습니다 현장에 도착해서 먼저...,2021. 6. 11.
대구점집 대구용한점집 대구점잘보는곳 대구신점 대구일월신당 대구서구점집...,찍었네요ㅠㅠ #대구점집 #대구신점 #대구점잘본곳 #대구용한점집 #대구서구점집 #대구남구점집 #평리동점집 #비산동점집 #원대동점집 #대구일월신당... 사업성불 #가정성불 #일신성불 #자손점지 #촛불정성 #광주기도터 #담양기도터 #무등산기도터 #광주솟을용궁 #대구 #광주 #담양 #기도여행,2021. 6. 5.
대구서구 수영장펜션 이현공단에서 가까운 801하우스,대구서구에서 가까운 수영장펜션을 찾아서~♡ 통큰언니 #801하우스펜션 #위드홍지민 유쾌하고 통큰언니들 당당매력 무한방출 ㆍ 꿈 많던 여고시절로 돌아가 호캉스 파자마 파티 ㆍ #영원한우정포에버 #40년우정 #여고동창생 #파자마파티 #추억여행 #801하우스 #로사...,2020. 7. 10.
[폴리파크 비산점] #대구폴리파크 #애견용품점 #서구폴리파크 #반려동물캐리어...,"378-1 (대구 서구 비산동 242-2) 문의 : 053) 523-4313 운영시간 : 매일 오전10시~오후 10시 ※주차가능※ 설연휴 잘 보내고 계신가요~? 특히 명절이 되면, 연휴가 긴 만큼 우리 반려동물들을 어떻게 해야할지 고민이 많으실텐데요, 명절 뿐만 아니라, 여행과 외출 시에도 반려동물과 편하게 함께 할...",2020. 1. 26.
대구스타렉스렌트카 하루 얼마죠? 스타렉스 타고 즐거운 여행가기,붉은 태양이 이글 되는 여행의 계절을 반겨야 합니다. 생각만 해도 설렘 주의보~~^^ #그랜드스타렉스(신형)는 11인승입니다. 탑승 정원... 차량출고지 :대구 서구 상리동 251-1 황금점 대표번호 : 1688-2024 (전화로 예약가능 - 집회사앞까지 배달서비스) #스타렉스렌트카 승합차도 가능...,2021. 7. 15.
대구 핑크뮬리보러 피크닉 산책하기좋은 숲놀이터 이현공원으로,멀리가지않아도 여행온듯한 기분이 들게하는곳 조이가 없었더라면 전 평생 이현공원을 모르고살았을지도 모르는데 대구 시내에 이렇게 예쁜공원이... 한몫하는곳이예요 대구 이현공원은 서구문화회관 뒤편에 위치하고있어서 여기에 주차하고 왼쪽 계단으로 올라가면나오는데 공원내에는 화장실이...,2021. 9. 30.
"대구 원어민1:1영어회화 [서구 상리동, 중리동, 평리동, 원대동] 많이 듣고 따라 말하는...","리버티영어회화 [서구] 는 전문적인 원어민과 1:1로 수업을 통해 우리가 듣거나 말 할 때 있어서 가장 필요한 기술들을 직관적인 교육, 개별 맞춤형 커리큘럼을 구성하여 진행되므로 부가적인 자녀의 내신, 일상생활, 여행, 비지니스 등 다양한 방향을 체계적으로 안내 해드립니다. 대구영어회화...",2021. 7. 22.
대구맛집들 <달떡/윤옥연할매떡볶이/레이지모닝/걸리버막창>,대구 여행했을 때 먹었던 음식들 올려놓기! 대구는 처음 여행이었는데 차타고 내려가는 길에 대구에 떡볶이 박물관이 있다는 걸 알고 그럼... 빠져서구나!' 라고 생각해서 한수저 퍼왔는데 다 넣기는 너무 많아보여서 1/3투입 오 양념풀고는 한입도 못먹었다 ㅋㅋㅋㅋㅋ 난 진짜 모르겠다 죽을때까지...,2021. 9. 13.
#대구 서구 맛집 이월드 옆 고기쟁이들의 맛있는 수다 (고수다),대구 서구 맛집을 찾다가 발견한 고기집! 집에서도 가깝고 이월드 뒷편이라 찾기도 쉬워보여서 방문했답 오픈 시간은 매일 17:00 - 24:00 입니다! 내당역에서 내려서 파도고개쪽으로 올라오다가 보면 위치해있어요^^ 건물이 깔끔하고 세련되서 찾기 편했답니다! 대구타워가 보이는 곳에 위치해있답니다...,2020. 1. 14.
대구간판 / 공장간판 서구 비산7동 신규비조명(천갈이)간판 시공 후기~!!!,고객만족도 200% - 몬스터디자인 - 안녕하세요 몬스터디자인입니다 얼마전 시공완료된 대구 서구 비산동 신규비조명(플렉스) 간판 입니다! 이번... 아래의 사진은 항상 서구 몬스터디자인 에서 항상 보여주는 미리 보는 시안 입니다 ^^ 자 그럼 오늘도 고부장이랑 떠나는 포스팅의 시간 여행을 떠나...,2020. 3. 30.
[ 2021 대구 중구청 기자단 ] 대구 중구 가을에 걷기 좋은 길! 대구 근대의 역사가...,시간여행하기 좋은 남산 100년 향수 길은 힐링로드입니다 보도블록에 박힌 향수 길 따라 그 시절 신문물을 접하는 신여성의 마음으로 사뿐히... 길은 대구에 서구 문물이 본격적으로 유입이 되는 계기가 되었고 특히 대구 대교구청과 성모당 그리고 계산성당은 1984년 103위 순교 성인 시성식을...,2021. 9. 6.
"홍콩다방 두류점, 대구 두류역 근처의 홍콩느낌의 카페 란퐁유엔, 까이딴자이에 반하다",⚪위치 대구 두류역 6번 출구에서 롯데시네마쪽으로 가다보면 초록색의 홍콩다방이 보일거에요 도로명주소 대구 서구 달구벌대로 1713 1층... 그리고 이뿐만이 아니라 카페의 홍콩의 분위기가 너무 좋다는점도 잊지말아주시고 여기는 홍콩으로 여행가는 느낌을 받을 수 있었습니다. 비행기표를...,2021. 10. 8.
"(캠핑,야영,글램핑,카라반 | 대구 동구,서구... 겨울,계절별 | 꽃놀이 추천, 힐링 여행 추천)","블로그 지기가 있는 대구 인근에도 캠핑을 할 곳이 많습니다! 대구 시내의 팔공산 주변부터 근교인 영천, 경산, 청도 등 (직접 업체를 추천드리기엔 호불호가 갈리고 광고로 오해하실까 봐 포스팅하지 않도록 하겠습니다ㅠ__ㅠ) 스트레스가 쌓이거나 마음이 울적할 때, 굉장히 기분이 좋거나 요즘처럼...",2021. 3. 27.
{대구 서구 맛집 / 전통 중국현지요리} 중국남북풍미,날씨가 점점 좋아지고 있어서 이것저것 구경도 할겸 이색장소를 물색 하던 중 알게 된 대구북부시외버스터미널 주변 및 식당~!! 미니 이태원이라고... 중국여행가본사람들은 안다는 특유의 향신료가 난다고 해서 패스 ..ㅜㅜ 우리는 수주육편 (마라탕맛에 약간의 중국 향신료 맛) 건더기의 고기와...,2020. 10. 4.
대구 서구 로또명당 : 세진전자통신,계모임에서 여행을 가는데 서로 선물을 주고받기로 했다고 하더라구욤! 오빠가 무슨선물을 하나 고민을 하더니 로또를 사볼까~? 하길래 냉큼 따라 나섰습니댱!! 대구 달서구에는 1등이 25번 된곳이 있는데 그까지는 힘들어서 못가고 저희가 방문한 곳은 대구 서구청 근처에 위치한 #세진전자통신...,2020. 4. 23.
[부동산인연] 대구 남구 서구 달서구 쓰리룸포룸 전세 월세 임대전문 부동산,앞으로 당분간 또 여행이나이동이 제약이 많으므로 사진으로도 라도 기분전환 하세요~ 오늘도 좋은날 되시고 오늘 하루도 수고 하셨습니다~ 대구 서구 달서구 남구 쓰리룸 포룸 전세 월세 임대 전문 부동산 [부동산 인연] 권소장이었습니다.,2020. 8. 26.
대구 반품몰 리퍼브매장 에스씨몰 다녀왔어요,"그전에는 대구 서구 중리동에 있다가 이번에 이현동으로 매장을 옮겼다고 합니다. 온라인 오프라인 매장을 같이 운영하고 있지만 직접 둘러보고... 여행용 트렁크도 보이고, 아이들 놀이방 매트, 청소용품들도 보이네요. 트렁크 여행다녀오면 금방 기스나는데 대구반품몰에서 구입해서 사용하면...",2021. 3. 5.
우당탕탕 대구여행 (1),졸랭방구 기다리던 대구여행 ◕‿◕✿ ~ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ .... 케텍에서 뭐 줍다가 그 간이책상에 부딪힘 ㅋㅋ... 서구에는 구공탄막창 형남본점이 있음. 걍 본점이냐 아니냐 그 차이. 맛도 똑같다고 함! 쫀드기 꾸워먹는거 국룰이그든~! 어 그래그래 막창친구...,2021. 8. 21.
대구간판 서구 비산동(공장간판) 신규비조명(천갈이)간판 및 돌출간판 시공 및 후기 ~!,고객만족도 200% - 몬스터디자인 - 안녕하세요 몬스터디자인입니다 얼마전 시공완료된 대구 서구 비산동 신규비조명(플렉스) 간판 입니다! 이번... 아래의 사진은 항상 서구 몬스터디자인 에서 항상 보여주는 미리 보는 시안 입니다 ^^ 자 그럼 오늘도 고부장이랑 떠나는 포스팅의 시간 여행을 떠나...,2020. 4. 6.
"대구 서구 평리동 카페이랑 : 더치커피, 서구카페, 커피맛집(+☕️)",더치커피 원액 판매도 하고 있었어요. 추워서 올라가보진 않았어요. 귀찮.... 매장에 분위기 좋은 bgm 티코스터로 나왔는데 넘나 특이하죵ㅋㅋㅋ <대구3대 문화여행> 떡볶이로 너무 너무 배불리 먹어서 다 마시진 않았지만 커피 맛있었어요. 고미:)였습니다.,2021. 2. 22.
"대구 서구 맛집, 평리당",대구 서구 평리동 1334-1 1층 영업시간 매일 11:00 - 23:00 주차공간 O 식당 내부가 넓은편은 아니지만 인테리어가 깔끔하니 분위기가 좋다 시금치크림 파스타 9.0 최애 메뉴. 이건 꼭 드셔요 베이컨 포테이토 피자 12.0 담백하고 깔끔한 맛 감바스오일 파스타 10.0 시금치 크림파스타 다음으로...,2020. 5. 13.
두피전문관리샵/대구동구두피케어/대구수성구두피케어/대구서구두피케어...,두피케어 받고 싶은사람 멋진삶을 원하는 사람 부자가 되고 싶은사람 나누는 삶을 원하는 사람 여행을 마음껏 즐기고 싶은사람 부모님께 효도하고 싶은사람 상담문의 : *** **** **** #두피전문샵 #두피전문샵창업가능 #원형탈모 #스트레스탈모 #유전적탈모 #고민끝 #누구나가능 #홈두피케어,2021. 9. 2.
앞산 맛집 뷰맛집 케이블카 타고 풍국면 막걸리집은 없어졌지만..대구 여행,이 풍경 대구가 한눈에 들어오더라구요^^ 수성구 북구 매장안으로 들어가면 남구 달서구 서구 다보여요 국수 가격대는 7천원 정도고 밥류는 지금은... 점점 예쁘게 변화된다 니 기분이 좋네요 대구는 정말 갈데가 없어서^^ 이렇게 꾸며놓으면 좋을거같아요 #대구여행 시간이 난다면 여기도 추천합니다,2021. 9. 17.
대구 달성토성마을 다락방 공방비오톱 반려 식물 체험 및 골목 정원 투어 /대구시민기자단,대구 달성토성마을 다락방 공방비오톱 반려 식물 체험 및 골목 정원 투어 대구 서구 도시재생지원센터에서 운영하는 공방비오톱 반려 식물 체험 프로그램에 참여하고 왔어요. 요즘 반려동물 키우시는 분들 많은데요. 동물 키우기에는 환경적이나 시간적인 면에서 힘드신 분들은 동물이 아닌...,2020. 7. 8.
(대구사람추천맛집/대구여행필수코스) 무침회 택배포장후기도 있음!,대구 여행은 먹고죽자!!!여행!!!! ㅎㅎㅎㅎ 저는 대구에서 태어났구요! 엄마도 대구사람 외가쪽은 모두 대구에서 살고 있으세용 ㅎㅁㅎ 인천도... 많지만 대구는 가성비값 먹방엔 최고죠^^ 제가 자신있게 추천드리는곳은 대구 반고개무침회골목의 푸른회식당! ***-***-**** 주소 대구 서구...,2021. 7. 28.
대구 에이스침대 이현동점 혼수침대 보고 왔어요,"0507-1313-8982 대구 서구 국채보상로 57 (이현동 42-271) 매일 10:00 - 20:00 명절 휴무 , 매월 둘째주 화요일 휴무 주차가능 대구 에이스침대 이현동점 by... 신혼여행 때 하나씩 가지고 가면 좋을 듯한 케리어 바로 행사 선물이라고 하시더라고요~ 특별사은품 250만원 이상 소프라움 차렵이불세트 Q/K 500만원...",2021. 3. 2.
부산 기도터_대구점집 대구서구점집 일월신당 대구비산동점집 신년운세 잘보는 집,#부산기도터 #부산기장 #기장오랑대 #부산여행 끝나고 나니 오후 3시 배가 너무 너무 고파서 밥먹을 곳을 찾다가 부산하면 밀면!!! 근처 밀면집 찾아서 허겁지겁 먹었네요 든든히 먹고 다시 집인 대구로 출발 ~~~ 이렇게 오늘 일정을 마치고 집에서 쉬면서 글을 적어보았어요ㅎㅎ 처음 쓰는 글이라...,2020. 8. 31.
[대구 여행] 정원 같은 캠퍼스 속 보석 같은 힐링공간- 계명한학촌,독일 하이델베르크대학교와 미국 프린스턴대학교에서 독일문학을 전공하며 서구문화에 대한 이해가 높았던 신일희 총장은 한편으로... ▲ 계명한학촌의 정문인 주일문(主一門) 계명한학촌은 계명대학교가 개교 50주년을 맞아 계명인 뿐만 아니라 대구시민과 전 세계인에게 자랑스러운 우리의...,2021. 2. 10.
대구 에이스침대 이현동 침대 구경 다녀왔어요.,캐리어 보니 그냥 바로 해외여행 가고프네요~ㅎㅎ 대구 에이스침대 메인 쇼룸에 진열되어 있는 침대는 심플하면서도 높이가 적당해서 안방에... 혼수 매트리스는 5년동안 해주신다니 참 좋은것 같아요~ 에이스침대 이현동점 대구 서구 국채보상로 57 매일 10:00-20:00 매월 두번째 화요일 휴무 명절...,2021. 2. 5.
"광주 서원, 대구 골목정원, 속초 돌담마을, 2020년 지역문화대표브랜드로 선정","광주 광산구 ‘비밀의 서원, 월봉서원’이 대상을, 대구 서구 ‘달성토성마을 골목정원’이 최우수상을, 강원 속초시 ‘상도문 돌담마을’이... 골목 구석구석 펼쳐진, 독특하고 다양한 이야기를 간직한 정원들이 골목정원 여행, 골목축제 등을 통해 지역문화를 활성화하는 장이 되고, 주민들을...",2020. 8. 12.
대구 서구 내당동 오메식에서 유리문 디지털도어락 설치요청으로 출장 다녀온 일기...,아무튼 여행 갈때라든가 집에서 간단히 빠르게 먹기에 상당히 좋은거 같습니다 우리동네에 생겼으면 좋겠네요 ^^ 내부는 아직 인테리어가 조금 덜 끝난 상태입니다 그러나 상당히 깔끔 하고 위생적으로 보입니다 그리고 고급스러운 분위기 까지 와~~우 오늘 설치하게될 제품 입니다 클립형...,2021. 5. 22.
대구 카센터에서 엔진오일 타이어 자동차정비 끝,위치는 대구 서구 평리동에 위치해 있고요. 북비산로 큰 도로변에 위치해 있기 때문에 네비게이션 맞춰서 방문하면 쉽게 도착가능합니다. 골목에... 억울하게도 여기저기 여행 다니다가 어느날 공기압이 부족하다는 메세지가 떠서 집 근처 오토큐에 가봐서 바람을 넣고 돌아 다녔는데 그래도 또...,2021. 3. 5.
"[대구여행]400년이 넘은 보호수 배롱나무와 개망초가 예쁜 ""신숭겸장군유적지""",밀짚모자 헷지의 #대구배롱핫플 달성군 #하목정 서구 #이현공원 동구 #신숭겸장군유적지 역사에대한 공부도 함께 할 수 있어서 #대구아이와가볼만한곳 이라고 할 수 있네요! 인스타 : hye_jie_ #배롱나무여행지추천 #배롱나무정보 #국내여행 #대구가볼만한곳 #국내가볼만한곳 #배롱나무명소...,2021. 7. 28.
[성당순례]대구 순교사적지 비산성당[대구대교구],무태성당 #복현성당 #비산성당 #산격성당 #성북성당 #옥산성당 #침산성당 #대구광역시 #북구 #본당순례 #성당순례 #성지순례 #순교사적지 #경상감영사형터 #이윤일요한 #성이윤일요한 #성이윤일요한묘지터 #성이윤일요한첫무덤 #병인박해 #성당따라여행 #성당여행 #최애스팟 #대구여행 #서구여행,2020. 11. 24.
대구 서구 정육찬가 설명절 장보러갔다,배우고 ㅎ ㅎ 적립도하고 영화티컷도 주고 써비스가 너무좋다 내일 모래 또사러 와야겠다 #비상제로 #대가대최고경영자과정 #대구외식맛집 #대맛집 #다금예전칼국수 #중구맛집 #대신동맛집 #칼국수맛집 #계산동맛집 #제일교회 #서문교회 #서현교회 #계산성당 #근대로의여행 #청라언덕 #매일신문사,2020. 1. 20.
"대구근교여행 가창 호텔드포레에서 1박2일, 피톤치드 듬뿍❤︎","1 33개월, 7개월 두아이와 함께하는 첫 1박2일 대구근교여행 #대구근교여행 #호텔드포레 #네이처파크 여행당일- 원래 계획은 늦은 아침겸 점심을 먹고 서둘러 집을 나선 후 마트가서 장도 보고, 가창 예쁜 카페도 들렀다가 목적지인 호텔드포레 로 가는 것이었는데 결론은 마트가서 허겁지겁 장 보고...",2020. 5. 2.
[대구이야기]금성수족관 / 대구 수족관 / 서구 수족관,주소 대구광역시 서구 평리동 718-6 신주소 대구광역시 서구 북비산로 214 주차장 있음 ( 4대 주차가능) 053-554-5411 ***-****-**** 1년중 360일 정도 오픈하세여 거의 쉬는날 없음!! 안내해주시는 오픈시간이 좀 복잡한데요 월~금 하절기 8시~21시 동절기 8시~20시 토 8~20시 일 8시30분~ 19시 이 언저리라고...,2020. 10. 5.
대구 칼국수 맛집 평리동 미주 싱싱바지락칼국수 바지락 듬뿍!,곳이었는데 서구 평리동으로 새롭게 이사를 갔다고 하여서 근처 운동하러 간 김에 저녁먹으러 들러보았습니다. 대구 칼국수 맛집 평리동 미주... 개인적으로 바지락칼국수 엄청 좋아하고 아빠도 칼국수를 엄청 좋아하셔서 멀리 서해안으로 여행가지 않아도 대구에서 바지락칼국수 맛있게 하는 집은...,2021. 9. 26.
"대구반찬배달=두두푸드/달서구,북구,동구,서구,남구,중구,수성구,중구,달성군화원배송가능",안녕하세요~~ 대구반찬배달 전문 점 = 두두푸드 입니다. 지난 반찬사진 업데이트 하러 왔어요 항상 두두회원님들의 많은 사랑과 성원에 힘입어 오늘 하루도 으샤으샤~ 했네요 내일부터 또 황금연휴가 시작되는데 여행계획 있으신 분들은 조심해서 안전하고 즐거운 여행되시구요 저희 두두푸드는...,2021. 10. 7.
[대구이야기]동아수족관 / 대구 수족관 / 대구 서구 수족관,동아 수족관 신주소 - 대구광역시 서구 북비산로 288 주소 - 대구 광역시 서구 평리동 661-1 053-556-5722 ***-****-**** 금성수족관과 차로 1 분 거리 대형어 대형수조가 많고 친절한 사장님 공간 협소 각종 고대어 금붕어 시클리드 취급 주차장 없음 / 주차 공간 협소 올해 3월에 이전하셨네욤! (확실히...,2020. 10. 6.
[대구여행] 대구 아이와 함께 가기 좋은 곳 퀸스로드공원 분홍 장미 터널과 놀이터,05.14. #퀸스로드공원 #퀸스로드장미 #대구서구가볼만한곳 #대구서구놀이터 #대구서구장미 #대구서구놀이터 #여행지추천 #여행정보 #국내여행 #가볼만한곳 #국내가볼만한곳 #명소 #핫플 #대구근교 #대구근교나들이 #대구가볼만한곳 #여행소개 #대구카페 #꽃출사 #출사 #오늘의날씨 #대구날씨,2021. 5. 18.
대구캠핑장 경북캠핑장 꿈바우농장 평상대여 피크닉여행,안녕하세요 여름철 무더위로 너무나 덥고 힘든 여름을 보내고 있는 대구 주말과 휴가철 여행지로 정말 좋은 곳을 찾았답니다. 캠핑장으로 텐트도 설치할 수 있고 야외에서 마음껏 음식을 만들어 먹을 수 있다는 좋은 점이 있는곳 대구 중구 남구 북구 수성구 달서구 서구 동구 가까운 캠핑장...,2021. 8. 5.
특별했던 인천 서구 회식장소,넌 고기먹을때가 제일 예뻐가 자꾸 생각나는 인천 서구 회식장소 쉐프 이동복의 고기생각에서 몇일전 지인들과 회식자리가 있었습니다. 오랜만에... 참숯훈제막창 대구여행 중 막창 맛나게 먹어 그 맛이 그리웠다는 지인이 강추해서 주문한 참숯훈제막창 입니다. 보기만해도 꼬들꼬들 씹히는...,2020. 10. 24.
대구점집 대구신점 대구영점 대구용한점집 대구유명한점집 대구서구점집 칠성불사 굿...,뭘 받으려는 애씀과 수고로움은 굳이 하지 않아도 신령님의 움직임따라 가다보면 제자에게 하나씩 주시는것 같아요~~^^ 어떤마음으로 어떻게 가느냐에 따라 비우고 채워지고를 반복합니다~~♡♡♡ 행복한 기도여행~~♡♡♡ #대구점집 #대구신점 #대구유명한점집 #대구용한점집 #칠성불사 #계룡산 #행복,2021. 3. 27.
대구점집 대구신점 대구유명한점집 대구용한점집 칠성불사 대구서구점집 신점 영점 굿...,본인의 신명님 따라 조금씩 다르겠죠 ㅎ~~ 기도 너무너무 잘하고 즐기며 잘 다녀왔어요~~^^ 같이오신 분들 소원성취 하시고 울 신도님네 각각가정 재수복록 기원합니다~~♡♡♡ 대박이야~~♡♡♡♡♡♡♡ #대구점집 #대구신점 #대구용한점집 #대구유명한점집 #칠성불사 #기도 #매물도 #행복한 #기도여행,2020. 6. 24.
[대구 여행] 대구 근대역사관& 수제화 골목 & 대구 읍성,"대구 근대역사관 대구 근대 역사관은 1932년 조선식산은행 대구지점으로 건립된 건물로 1954년부터 한국산업은행 대구지점으로 이용되어오다가 2003년 대구시 유형문화재로 지정된 근대문화유산입니다. 2011년 대구근대역사관으로 개관한 곳인데, 대구 중심가에 위치해 있어 찾아가 보았습니다. 1층...",2020. 8. 19.
대구점집 대구신점 대구유명한점집 대구용한점집 칠성불사 대구서구점집 신점 영점 굿...,어떻게 됐든 이번 기도여행은 내님들께 나를 맡겨놓고 있으니 천국이 따로없고 신선놀음이고 행복하고 좋다는 말과 마음에서 우러나는 행복을... #대구점집 #대구신점 #대구용한점집 #대구유명한점집 #칠성불사 #청량산 장군당 #행복한 기도 #힐링 #충전 #감사합니다,2020. 6. 4.
"대한민국 안심여행 캠페인 방역 우수 관광지 178선 중 서울, 부산, 대구, 인천, 광주...","방역체계를 구축한 안심여행 관광지 178선 중 서울과 부산, 대구, 인천, 광주, 대전, 울산, 세종에 소재한 관광지 목록을 안내한다.... 캠핑장(대구 달서구) - 엘리바덴 신월성점(대구 달서구) - 옥연지 송해공원(대구 달성군) 출처: 한국관광공사 - 대구 불로동 고분군(대구 동구) - 동촌유원지(대구...",2021. 6. 18.
대구/카페 : 피아자카페(PIAZZA cafe),"요즘 왜이리도 예쁜 카페들이 많이 생기는지,,, 대구 여행이계획되어있는데 때마침 sns에 올라온 유럽풍 카페 'Piazza' 가 있어서 다녀왔어요. 대구 서구 서대구로 104 R층 월/화 휴무 수,목,금,토 12:00 - 21:00 일 12:00 - 19:00 와인 보틀 이용시 예약 가능 위치는 야외 카페랑 조금 어울리지 않는 골프장...",2021. 10. 6.
대구 달서구 출장세차 추천 :) MD오토(엠디오토) 대구성당점에서 받아봤어요 !,쾌적한 여행되세요 우리동네 근처 출장세차가 궁금할 땐 MD오토 본사 1688-7863 로 문의주시면 가까운 MD오토로 연결해드립니다. 우리 대구성당점 MD오토는 달서구 뿐만 아니라 서구/중구까지 출장세차가 가능하다고 하니 달서구/서구/중구에 계신 분들은 꼭 ! 우리 하제호 엠카맨께 연락주세요...,2020. 8. 7.
대구점집 대구신점 대구유명한점집 대구용한점집 칠성불사 대구서구점집 신점 영점 굿...,너무 행복했다... 속이 뻥 뚫렸다... 돌아와선 신나게 하루하루를 지내고 있다... 즐겁게 신나게 웃고 즐기며 다음 기도 여행을 기대해본다~~^^ 화이팅~~♡♡♡ #대구점집 #대구신점 #대구용한점집 #대구유명한점집 #칠성불사 #기도 #용왕님전 #감포 #자유롭게 #신나게 #충전 #행복 합니다 #감사합니다,2020. 5. 19.
"대구 가볼만한 곳, 대구 여행코스 추천 : 달성토성마을&달성공원","행복마을 대구 서구에 위치한 달성토성마을! 혼자서 촬영을 하려고 갔는데 마을 입구부터 너무 아기자기해서 계속 걸었던 동네입니다.... 오랜만에 운동했네요>< 대구 속 새로운 관광지, 여행지를 찾고 있다면 달성토성마을과 달성공원을 함께 방문해보는 걸 추천드립니다",2021. 3. 25.
대구 동구 안경점 대구 선글라스 여행떠나기전 다녀온 아이젠트리,대구 동구 안경점 대구 선글라스 여행떠나기전 다녀온 아이젠트리 새해들어 날이 은근 많이 차네요.. 해마다 요맘때면 우리 아부지 생신이 껴있기도 한데 곰곰 기억을 더듬어 보니 꼭 울 아부지 생신때쯤이면 따스하던 겨울 날씨도 추워졌던 기억이 나네요. 경신년 맞이 새해에도 어김없이 따스하던...,2020. 1. 13.
대구 한시 생계지원금 지원! (코로나19... 긴급재난지원금 수성구 동구 서구 남구 북구),"코로나19가 유행하고 모임, 외출 등이 자제되고 여행이 금지되는 등의 조치가 시행되며 여러 회사와 자영업자들이 큰 타격을 받았습니다.... 대구 수성구 동구 서구 남구 북구 건물관리 상가 관리 빌딩관리 병원관리 청소, 미화, 주차요원, 경비원 파견 전문 업체 누리 IMI 견적문의 및...",2021. 4. 29.
대구 내당동맛집 신성회초밥 서대구로맛집 챌린지,"와룡산 전망대 대구 서구 가볼만한 곳 추석부터 쭈욱~ 과식하고 다이어트는 작심 1일 될 뻔 ㅋㅋㅋ 근처에 와룡산 상리봉 전망대가 있어서 소화시킬 겸 다녀왔어요. 대구 시내와 금호강, 앞산이 한눈에 보이는데 까꿍이는 머리털 나고 처음 와봤지 말입니다. 코로나로 외국여행 대신 주변에 숨어...",2021. 9. 29.
대구 서부시립도서관 / 장마철 힐링이 필요할 때! 위로가 되는 책 한권 대여해서 홈캉스...,"장마 & 코로나 피해서 홈캉스 즐겨요~ ▲대구 서구청 제공 현재 대구서구 시립도서관은 코로나로 인해 도서 대출과 반납만 가능한 상태인데요.... 작가님들이 직접 다녀온 여행에 대해 써 내려간 책들을 소개하고 있더라고요. 같은 곳으로 갈 분들에겐 주의해야 할 점이나, 계획에 도움이 될 것...",2020. 7. 22.
"대구 매천시장 가리비 ""나리네농수산"" 대게, 새우, 반건조오징어 퀵으로!","***-****-**** 대구 서구 팔달로 14 매일 10:00 - 20:303kg이상 퀵무료/전국택배 나리네농수산 친절하신 사장님 덕분에 편하게 주문완료! 대게, 홍게, 새우... 동영상으로 담아보았어요:) 두툼한 왕가리비 보자마자 캠핑이나 여행갈때 밖에서 고기굽는일 있을때 주문해서 가면 좋겠다는 생각이 바로 들었어요!...",2020. 10. 22.
[대구근대역사관] 대구 근대역사로의 시간 여행 ⏱,"대구에서 창간된 국내 최초의 시 전문지인 ""죽순""을 통해 문학예술 활동도 이루어졌다는 것을 알 수 있었어요. 삶의 향기 개항 이후 서구 문물의... #대구관광대학생기자단 #크리에이터D #대구관광재단 #대구여행 #안전여행대구 #대구근대역사관 #대구역사 #대구실내여행 #실내데이트 #실내여행...",2021. 7. 30.
[대구여행] 대구 장미꽃이 만개한 이곡장미공원,서구 중리공원 그린웨이 장미원 중리공원 그린웨이 장미원을 가는 길에 놀이터와 분홍 장미 터널이 있는 퀸스로드공원도 추천드려요! 퀸스로드 공원 인스타 : hye_jie_ #성서이곡장미공원 #이곡장미공원 #대구장미공원 #대구여행 #중리공원 #이현공원 #퀸스로드공원 #대구근교 #대구가볼만한곳...,2021. 5. 18.
대구점집 대구신점 대구유명한점집 대구용한점집 칠성불사 대구서구점집 신점 영점 굿...,기도여행~~~ 돌아와 샤워 하고나니 피곤이 몰려들어 머리 말린다고 선풍기 틀어놓고 넋놓고 앉았다가 눈물바람~~ 님들께 넉두리한다~~ 할배할매... 눈물바람 끝~~~~ 씩씩하게 화이팅~~♡♡♡♡♡♡♡ #대구점집 #대구신점 #대구용한점집 #대구유명한점집 #칠성불사 #기도 #팔공산 #갓바위 #피곤 #화이팅,2020. 7. 3.
대구여행 맛집 :: 복어잡는 사람들 / 이월드 / 현풍칼국수 / 랜디스도넛 / 동성로...,본의 아니게 먹고만 온 대구여행 뚠뚠이들 먹방여행 후기 시작합니다 :D 복어잡는 사람들 대구 달서구 달구벌대로 1810 이월드 근처에 숙소를 잡았는데 40분 정도 일찍 도착했어요 입실이 안된다고 칼단호 하셔서 짐만 맡기고 나와서 갔던 복어잡는 사람들 저는 숙소와 가까운 두류점을...,2021. 5. 23.
