header,contents,date
"안심여행 캠페인 방역 우수 관광지 중 강원, 경기, 충북, 충남 소재 여행지",대한민국 안심여행 캠페인 방역 우수 관광지 178선은 전국 17개 광역지자체에서 추천한 방역 우수관광지이다. 이번에 소개할 여행지 목록은... 사계고택(충남 계룡시) 출처: 한국관광공사 - 공산성(충남 공주시) - 금강생태과학체험장(충남 금산군) - 돈암서원(충남 논산시) - 합덕제(충남 당진시)...,2021. 6. 22.
자연이 아름다운 슬기로운 충남여행 베스트 8,"자연이 아름다운 슬기로운 충남여행 베스트 8 자연에서 행복을 담는 슬기로운 충남여행 춥고 긴 겨울이 점점 지나가고 따뜻한 봄날이 다가오고... 주소 : 충남 계룡시 두마면 입암길 218 주변 관광지 : 사계고택, 계룡대안보견학 극락을 꿈꾸며 명상에 잠기는 곳 천년고찰 무량사 아름다운 만수산에...",2021. 2. 1.
[우리동네 맛집멋집] 계룡시 1호 철물점 '계룡철물',충남 계룡시 금암로 166에는 특별한 철물점이 자리하고 있다. 1990년 논산시 두마면에 계룡대가 생기기 시작하면서부터 30년을 함께한 계룡시 1호 철물점 '계룡철물'이 그 주인공이다. 올해로 개업 30주년을 맞이한 '계룡철물'은 30년 동안 두마면이 계룡시가 될 때까지 계룡시의 역사와 함께 해온...,2020. 9. 2.
"원산면옥 계룡점, 계룡시 맛집 추천 ✿",원산면옥 계룡점 주소: 충남 계룡시 엄사면 번영로 98 전화: 042-551-2256 운영: 10:30~20:30 / Break Time 15:00-17:00 #계룡시맛집 #계룡맛집 #계룡시냉면 #평양냉면 #고기냉면 #숯불고기 #원산면옥계룡점 #원산면옥 계룡시로 볼일보러 왔다가 찾은 평양냉면 원산면옥! 원산면옥은 26년 노하우의 숯불구이와...,2020. 7. 5.
"가을 가볼만한곳, 호젓하게 다녀오기 좋은 충남 비대면 관광지(언택트 여행)",한국관광공사에서 선정한 가을 비대면 관광지 100선에 선정된 충남의 여행지 5곳을 소개합니다. 모두 사람 접촉 없이 가을의 정취를 느낄 수 있는... 비대면 지수 ★★★★★ 계룡 입암저수지 충남 계룡시 두마면 입암리 입암저수지는 계룡시에서 마을 종합개발 사업을 진행하면서 새로운 명소로...,2020. 11. 13.
[우리동네 맛집멋집] 계룡시의 새로운 힐링명소 '유쓰 카페&펜션',"충남 계룡시 두마면 입암길 218에는 입암저수지가 훤히 보이는 자리에 새로운 힐링명소가 생겼다. 바로 '유쓰 카페&펜션'이다. 오픈한지 5개월이 된 유쓰 카페&펜션은 한눈에 보아도 피곤한 일상을 힐링 시켜줄 수 있는 공간으로 느끼기에 충분했다. 드넓은 입암저수지가 훤히 보이는 전경, 첫째 아들...",2020. 6. 3.
충남(계룡) : 계룡대~두계천~갑천합수부 자전거라이딩 & 자전거여행,충남 계룡시의 계룡대 신도안체육공원에서 출발하여 두계천과 갑천합수부까지 제방길을 따라 자전거라이딩을 하는 코스이다. 라이딩 중 멀리서 보이는 계룡산과 계룡시내와 농촌마을의 경치를 보면서 구석구석 자전거여행을 할 수 있는 곳이다. ◆ 라이딩 개략도 ◈ tistory로...,2021. 7. 26.
계룡시 숙박 추천 접근성 좋은 더에이스호텔,볼 일이 있어 멀리 충남 계룡시 다녀온 날! 호남선 계룡역 근처에 위치해 접근성 좋았던 더에이스호텔 에 묵었다 계룡역 뿐만 아니라 계룡시... 좋은 계룡시 호텔이어서 여행으로 계룡시 방문하든! 출장으로 계룡시 오든! 잠시 묵기 참 괜찮은 곳이라는 생각이 들었던 더에이스호텔이었당~ 게다가 내가...,2021. 5. 22.
"계룡시 엄사면 창고 공장임대, 계룡창고임대 계룡공장임대","이럴때 여행 생각이 간절한대요, 이놈의 코로나19가 언제쯤 끝날지..확산세는 줄어들지않고 힘든 나날입니다. 백신이라도 빨리 풀려서 안정적인 상황이 되었으면 좋겠습니다. 그래도 긍정적인 생각으로 오늘 하루 또 열심히 힘내봅니다 ! 오늘 소개해드릴 공장/창고 임대는 충남 계룡시...",2021. 4. 19.
"계룡시, 코로나19 극복 UCC 공모전 수상작 발표",최우수상 ‘방구석 해외여행’ 등 6편 선정…건전한 청소년 놀이문화 등 아이디어 속출 충남 계룡시와 계룡시청소년상담복지센터(이하 센터)가 시행한 코로나19 극복 UCC 공모전에서 최우수상 등 6편의 작품이 수상작으로 선정됐다. 18일 시 등에 따르면 ‘코로나19로 인한 슬기로운 마음생활’...,2020. 12. 20.
계룡시 어린이 감성체험장 포터블 앰프 카날스 BK-881N / 다이나믹마이크 Hmh-gd70...,BK-881N 후면 하단부 편리한 이동이 가능하도록 핸드캐리어와 바퀴가 달려 있어서 여행 가실 때처럼 이동이 가능합니다. BK-881N 핸드캐리어 전면... ⠀ 음향 장비 구매도 역시 다이나믹사운드입니다. 감사합니다. 악기 구매 및 문의: 0507. 1443. 0129 주소: 충남 계룡시 장안로 59-3 천마빌딩 5층,2021. 4. 12.
계룡시 ‘사회적 거리두기 실천’ 시민 동참 호소,4월 5일까지 외출자제 ‧ 2m건강거리 유지 등 실천지침도 홍보 충남 계룡시는 코로나19 확산세를 꺾고 일상으로 되돌아가기 위한 방안의 하나로... 시는 최근 내달 5일까지 강화된 사회적 거리두기 시행계획 및 실천지침을 수립한 데 이어 전 시민을 대상으로 △외출·모임·행사·여행 등 연기 또는...,2020. 3. 26.
"계룡시, 6월9∼9월29일 도서대출 행사 진행",대출 이력 없는 도서관 회원 대상 독서 권장…도서대출 때 책 바구니 증정 충남 계룡시도서관은 시민들에게 독서생활을 장려하고 책 읽는 문화... 도서관 관계자는 “코로나19로 외출‧여행 등 자유로운 활동을 할 수 없지만 책을 통해서는 마음껏 경험하고 바라볼 수 있어 답답한 일상에 잠시...,2020. 6. 9.
충남 계룡 가볼만한곳 괴목정 무궁화학습원 휴식하기 좋아요,좋고 역시 사진은 자연이 한몫 하는 것 같애애애애애 충남 계룡 여행 가볼만한곳 무궁화학습원 괴목정 주차장도 넓고 가족들과 연인과 함께 혹은 친구와 나들이 다녀오기 참 좋습니다~~ 대전 공주 부여 논산 익산 근교 선선한 가을 바람 맞으며 산책 해보세요~ ^^ 충남 계룡시 신도안면 용동리 4-1 괴목정,2021. 9. 27.
충남 논산시 벌곡면 대둔산 “수락계곡”,"20210811 수요일 밤 내가 살고있는 충남 #계룡시는 나들이, 여행가기 좋은 곳 어디든 그리 멀지 않은 곳은 이른 점심식사 후 다녀와도 집에 와서 식사할 수 있는 거리 그래서 계획 없어도 그냥 훌쩍 나들이를 나선다. 오늘도 점심식사 후 30분 거리에 있는 #대둔산 #수락계곡으로!!! 다음주에...",2021. 8. 11.
(계룡시맛집) 더하고 부대찌개에서 온가족 식사,#계룡시맛집 #더하고_부대찌개 #만두_부대치개 #삼겹_부대찌개 #코로나19를 극복하는_부대찌개 #충남여행 #충남맛집 안녕하세요. 코로나19 확산방지를 위하여 마음대로 움직일수 없는 주말입니다. 이번 기회에 어쩌면 가족들간의 사랑이 더 깊어지고 더 끈끈해지지 않았을까 합니다. 한편으로는...,2020. 3. 15.
충남 계룡 여행__카페 추천 • 카페 꽃뜰에,낮에 오면 더 좋을 것 같아요! 요새 날도 시원시원하니까 밖에서 차 한잔하면 완전 힐링 그럼~ 모두 즐거운 시간 되세요~~ #계룡시카페 #계룡카페추천 #계룡카페꽃뜰에 #논산카페 #논산카페추천 #대전근교드라이브 #대전근교카페 #계룡찻집 #논산찻집 #논산카페꽆뜰에,2021. 9. 10.
[충청남도 계룡 여행] 저마다의 매력 가득한 계룡의 산,○ 주소 : 충남 계룡시 신도안면 용동리 향적산 국사봉 향적산 국사봉은 계룡산을 잘 조망할 수 있는 곳입니다. 산 중턱에 정역을 쓴 일부 김항 선생이 공부를 했다는 거북 바위가 있는데 그 곳에서 제자들에게 정역을 가르치기도 했습니다. ○ 주소 : 충남 계룡시 향한리 천마산 천마산의 정상에...,2021. 1. 7.
"계룡시, 설명절 대비 특별방역대책 보고회 열어",모임자제 홍보‧다중이용시설 등에 대한 방역활동 강화 등 추진 계획 공유 충남 계룡시 재난안전대책본부는 지난 1일 설 명절 연휴 기간 코로나19... 이날 보고회 참석자들은 전국 1일 확진자 수가 400여 명을 넘어서는 등 아직 3차 대유행이 진행 중인 만큼 고향 친지방문 및 여행 자제를 홍보하고...,2021. 2. 8.
계룡 현지인 맛집 화평,주소: 충남 계룡시 엄사면 계룡대로 486 계룡대로 평리사거리 인근 상가 밀집지역 2층에 자리하고있는 화평(和平)은 입구에 넓은 주차장이... 원하시면 주문시 미리 말씀드리면 소스가 따로 나온답니다. 계룡 현지인 맛집으로 계룡 여행중 중화요리가 생각 나신다면 화평 찾아보시면 좋으실거예요 ~,2021. 3. 26.
군산여행 2- 군산 근대역사박물관 진포해양공원 (2020.7.25 당일치기),군산으로 떠나는 시간여행 군산 근대역사박물관 진포해양테마공원 간단하게 점심을 해결하고 두번째로 찾은장소는 진포해양테마공원일대.... 아쉽게도 코로나19로 내부입장이 안되서 공원만 둘러봤어요 ㅜㅜ 이곳은...꼭 충남 계룡시에서 1년에 한번씩 열리는 계룡군문화축제의 한공간을...,2020. 8. 19.
"문화재청, 2022년 지역문화재 활용사업 405건 선정","71 충북 보은군 난공불락의 요새 “삼년산성” 대장장이와 함께해요 72 충북 옥천군 국난을 슬기롭게 극복한 옥주 73 충북 진천군 화랑 김유신, 삼국을 품다 74 충북 괴산군 괴산 이음 도서관 75 충남 천안시 산류천석 그래 석오처럼 76 충남 천안시 청소년 실학여행, 天, 安, 地,人 77 충남 공주시...",2021. 9. 15.
"계룡시, ‘2021년 문화누리카드’ 신청 접수",올해부터 1인당 10만원 지급…영화‧공연‧여행 등 문화생활 지원 충남 계룡시는 오는 2월 1일부터 ‘2021년도 문화누리카드’ 신청 접수에 나선다고 11일 밝혔다. 시에 따르면 문화누리카드는 경제적 여건 등으로 문화생활을 영위하기 어려운 6세 이상의 기초생활수급자와 차상위 계층에게...,2021. 1. 11.
계룡시호텔 더 에이스 호텔!! 계룡대 인재개발센터 근처 호텔로 안마의자로 힐링하고...,근교 계룡시에서 살짝 들뜬 맘으로 여행 기분을 즐겼어요~ 여기는 계룡대 인재개발센터 근처에 있는 계룡시호텔 더 에이스 호텔이에요~ 깔끔한... 맞네용~ #충남계룡호텔 #계룡시호텔 #계룡시숙박 #계룡시모텔 #더에이스호텔 #계룡대인재개발센터 #계룡숙박시설 #청결숙소 #방역완료시설...,2020. 9. 22.
계룡시부동산 : 2020년 1월 둘째 주 계룡시와 관련된 몇 가지 소식을 홍보합니다...,"출처: 2019 12-12 파이낸셜뉴스 기사 참조 계룡시, 2020년 예산에 ‘신규 사업 얼마나 편성됐나’ 시 출범이래 본예산 첫 2000억대 넘긴 2,066억 규모…2019년 대비 1%(75억)↑ 올 종합사회복지관 운영 7억 6,000만원 ‧ 향적산 치유의 숲 13억 3,500만원 등 계룡시 2020년 본예산이 개청 이래 처음으로 2...",2020. 1. 19.
2021 충청남도 계룡을 대표하는 로컬푸드점은? 미더유 맛집 TOP3,계룡으로 떠나는 내 주변 맛집 여행 미더유 맛집 - 추운 겨울이 점차 지나가고 따뜻한 봄이 살며시 고개를 내미는 계절이 다가오고 있습니다.... 그중 군특화도시 충남 계룡시에 위치한 업체들을 알려드리니 참고하시면 될 것 같습니다. 충남 외식 산업 인증 '미더유'란? 충남 외식 산업 인증...,2021. 1. 27.
[성당순례]계룡성당[대전교구],(가수원성당-계룡성당-관저1동성당-관저2동성당-관저동성당-도마동성당-도안동성당-변동성당-복수동성당-정림동성당-진잠성당) 충남 계룡시... 정림동성당 #진잠성당 #성당여행 #대전여행 #성당따라여행 #본당순례 #성당순례 #최애스팟 #빛둥이아빠 #빛둥이아빠의성당순례 #친근한성모님,2021. 6. 1.
가족여행 추천 주말여행 가볼 2014년 국내여행 축제일정표 추천 10월...,10. 02~2014. 10. 03진행중전남 강진군 전라북도 흥부 제2014. 10. 01~2014. 10. 03진행중전북 남원시 충청남도육군페스티벌 2014. 09. 27~2014. 10. 05 진행 중 충남계룡시 충청북도 충북예술 제2014. 04 진행 중 충북 약주 서원구.,2021. 10. 5.
[카페투어]계룡카페 도로시(대전/충남/논산),"ㅎㅎ 카페 도로시 Cafe Dorothy · 충남 계룡시 엄사면 향적산길 50 (엄사면 향한리 526-9) · 매일 11:00-20:00 / 월요일 휴무 · TEL : 042-551-5520 · 주차가능... 아직 한겨울이 되기 전이니, 외곽지역으로 드라이브 겸 다녀오셔도 될 것같아요! #충남카페#대전카페#카페#드라이브#데이트 #카페투어#나들이#",2020. 12. 2.
"논산 펜션과 호텔 사이 그 어디쯤, 논산 모텔 007무인텔 VIP테라스",충남 계룡시 육군본부에서 1년에 한 번씩 열리는 지상군페스티벌 들어보셨어요? 저희 친정아부지가 육본에서 근무하실 때 계룡 자주 갔었는데... 아...알랴주기 싫다.ㅋㅋㅋ 나만 알고 싶다.ㅋㅋ 진짜 요즘 맘대로 여행이 가능해서 포스팅거리만 많으면 포스팅하고 싶지 않은 곳. 논산 펜션과 호텔...,2020. 8. 10.
"""칠갑산부터 죽도 상화원까지"" 관광객이 뽑은 충남관광 100선은","만족스러운 여행을 할 수 있도록 최선을 다할 것”이라고 말했다. □ 충남관광 100선 선정 결과 시군명 개수 관광지(가나다순) 천안시 8 각원사... 자연휴양림 계룡시 0 해당 없음 당진시 6 난지섬관광지, 삼선산수목원, 삽교호, 솔뫼성지, 아미미술관, 왜목마을 금산군 4 금산 산림문화타운...",2021. 7. 5.
논산시 공매물건.부여군 공매물건.계룡시 공매물건,대전충남지역본부 토지면적 754㎡ (228.085평) 건물면적 배분요구종기 2021-10-18 물건상세 대 754㎡ 계룡시 공매물건 충청남도 계룡시 엄사면 도곡리... 하지만 지금은 달나라 여행을 하는 세상이다. 머지 않아 지구에서 달나라를 망원경하나로 물체가 움직이는 광경을 지구에서 여행할 수 있는...,2021. 9. 25.
여름에 꼭 가야하는 곳 대전 계곡 나들이 강추 <수통골>,"대전시 유성구 계산동 계룡산 자락에 위치한 계룡산 국립공원 수통골 계룡산 국립공원은 충남 공주시, 계룡시, 논산시 대전 광역시 유성구에 걸쳐있다고 합니다. 아이들을 위한 체험 학습관도 마련되어 있으나 코로나때문에 운영하는지는 잘 모르겠다 . 공영 주차장에 주차하고 잠시만 올라와도...",2021. 8. 10.
10월 여행. 가볼만한 곳. 갈만한 곳. 명소 추천. 전국축제일정. 부산알림이 심쿵,월악산 월류봉 충남여행 가볼만한 곳 천안 독립기념관. 계룡산. 한옥마을. 무창포 신비의바닷길. 온양온천. 현충사. 해미읍성. 선샤인랜드.... 10.15~2021.10.18 예정 울산 남구 예산장터 삼국축제 10.15~2021.10.21 예정 충남 예산군 계룡세계군문화엑스포 10.07~2022.10.23 예정 충남 계룡시 공주...,2021. 10. 4.
"계룡시, 코로나19 극복 위한 UCC 공모전 수상작 선정",http://www.chungnamilbo.co.kr/news/articleView.html?idxno=576947 [충남일보 최춘식 기자]계룡시와 계룡시청소년상담복지센터(이하 센터)는 ‘코로나19로 인한... 최우수상은 코로나19 장기화에 따른 우울감과 무기력증 해소를 위해 집콕하며 즐길 수 있는 해외여행과 문화체험 방법을 제시한 ‘방구석...,2020. 12. 18.
[우리동네 맛집멋집] 고객에게 감동을 드리는 우유 '감동우유',"충남 계룡시 엄사면 번영 3길 16 1층에는 주변의 가게들과는 사뭇 다른 화사한 분위기를 뽐내는 가게가 시선을 이끌고 있다. 바로 '감동우유'이다. 최근에는 영어로 된 이름을 가진 카페가 많은데, 한글로 된 카페의 이름을 보니 더욱 반갑기도 하다. '감동우유'라는 이름은 우유를 드시고 감동을...",2020. 6. 29.
[충남여행] 공주 계룡산국립공원 갑사와 갑사계곡 용문폭포,나의 여행기에 대한 이야기들을 제대로 펼쳐내지 못해서 답답하기도 했는데 간만에 여러가지 이야기들을 맘껏 쏟아낼 수 있으니 정말 기쁘기 그지 없다. 네이버 지식백과를 빌리자면 충청남도를 대표하는 명산으로써 공주시와 계룡시 그리고 논산시와 대전광역시 대전을 기점으로 보자면...,2020. 9. 17.
[우리동네 맛집멋집] 행복을 선물하는 곳 '신도농원',"자동차들이 도로를 오가는 사거리 옆, 충남 계룡시 엄사면 평리길 8-4에는 계룡시와 20여 년을 함께한 '신도농원'이 있다. 가게 인근에서 빠르게 오가는 자동차들 사이로 차분하고 온화한 분위기를 뽐내고 있는 가게를 보고 있으면 도심 속 힐링이라고 해도 무색할 만큼 차분함이 느껴지는듯하다....",2020. 8. 28.
충남 농촌체험휴양마을 SNS마케팅 교육 청양 알프스마을에서 개최,"농림축산식품부 주최, 충청남도 주관, 사)충청남도농촌체험휴양마을협의회 시행으로 진행된 충남지역 농촌체험마을 리더 과정은 각 지역마다 특색... 포전마을, 계룡시 계룡쌈채피망마을, 당진 백석올미마을, 성소마을, 막현리마을, 부여군 구레울마을, 부여군 고추골솔바람마을, 서천군 갈숲마을...",2020. 8. 13.
[우리동네 맛집멋집] 즉석에서 제조하는 따뜻한 두부 '계룡손두부',"충남 계룡시 엄사면 번영2길 4-47에 위치한 계룡손두부는 즉석으로 두부를 제조하고 판매까지 해 계룡시에서는 두부 맛집으로 유명한 곳이다. 두부는 수입 두부와 국산 두부를 판매하고 있는데 수입 두부는 한 모에 2,000원, 국산 두부는 한 모에 4,000원으로 콩값에 따라 가격이 두 배 차이가 난다....",2020. 7. 27.
충남 공주 계룡산 단풍 명소 동학사 & 갑사,"충남 공주 계룡산 단풍 명소 동학사 & 갑사 충남의 대표적인 명산, 계룡산은 백두대간 중 금남정맥의 끝부분에 위치한다. 공주시, 계룡시... 충남 공주 계룡산 단풍 명소는 동학사와 갑사, 신원사 그리고 멀리 마곡사까지 고찰이 많아 가을 여행으로 다녀오기 정말 좋다. 바쁜 와중에 갑사의...",2020. 11. 6.
[여행]계룡 향적산(香積山),"계룡 향적산(香積山) 충남 계룡시 엄사면 향한리 산 50-1번지 1. 코스 : 무상사 ~ 연화사 ~ 향적산방 ~ 헬기장 ~ 국사봉(편도 약 3.8㎞; 올라갈 때 기준... 여행 후기 : 향적산 등산의 출발점이 되는 무상사 입구 #무상사 - ""6월 전까지 충남(忠南) 다 돌아보기"" 프로젝트의 일환으로 이번에는 향적산...",2021. 3. 8.
【계룡 여행】 말 없는 선비정신 사계(沙溪) 고택,"맑은 눈) 소재지 : 충남 계룡시 두마면 사계로 122-4 주차 : 별도 주차장 없음(고택 옆길에 주차 가능) 고택 왼쪽으로 조그마한 저수지 가 있는데 봄볕에 찰랑대는 윤슬이 눈부시다. 소재지 : 충남 계룡시 두마면 사계로 122-4 관람시간 : 09:00-18:00 휴관일 : 매주 월요일, 명절, 국. 공휴일 익일 관람료...",2021. 5. 31.
충남 공주 계룡산 등산코스 동학사주차장-남매탑-삼불봉-관음봉-은선폭포-동학사-미타암...,"계룡산남매탑 #충남공주여행 #공주등산 #공주가볼만한곳 #계룡산 #미타암 # #당일치기등산 #슬기로운등산생활 #집밖의즐거움 #랫츠디깅타임... 계룡산 꼭대기에 올라서면 충남 공주시, 논산시, 계룡시 그리고 대전광역시 유성구까지 다 보입니다. 삼불봉에 대한 설화가 소개되어 있는데 한번...",2021. 9. 6.
"충남 계룡 가볼 만한 곳, 봄나들이 명소 사진찍기 좋은 사계고택",고풍스러운 풍경이 고스란히 담고 있으면서 주변에 다른 곳에서 볼 수 없는 멋진 분위기가 물씬 풍겨나는 곳을 여유롭게 돌아보게 되면 저절로 힐링 되는 시간 여행이 되는 곳입니다. <계룡 사계고택 정보> - 주소 : 충남 계룡시 두마면 122-4 - 관람시간 : 09:00 ~ 18:00(무료) - 연락처 : 042-840-2863,2020. 4. 30.
[호캉스] 계룡 호텔 더 에이스호텔에서 혼자만의 시간을 보내기,"펜션 여행이니 하며 다니는 것을 좋아해서 간 곳이 하도 많아 다 기록을 남기지도 못했네요 주소 : 충남 계룡시 계룡대로 316 http://theacehotel.co.kr/ 계롱역에서 약 1km. 차로 2분정도면 도착하는 계룡 호텔이였어요 저야 발로뛰는 뚜벅이지만, 더 에이스호텔은 고속버스 터미널 인근이기도 하고 계롱 IC...",2021. 9. 8.
"계룡산 등산코스 추천, 국립공원 입구 은선폭포 관음봉 정상 루트","계룡산은 충남 공주시와 계룡시, 대전광역시에 걸쳐 있는 명산이다. 크게 동학사, 갑사, 수통골 지구로 구분하며, 다양한 루트가 존재한다. 계룡산은 산의 능선 부분이 닭의 볏을 쓴 용을 닮았다 해서 지금의 이름이 붙었다. 관음봉을 비롯해 16개의 봉우리가 있는데, 여행자는 보통 동학사를 경유해...",2021. 5. 19.
충남한바퀴 시내버스여행기 1일차(2021.06.24),"그런데 뭔가 명분(?)을 만들어보고 싶어서, 구 충남도청(대전)과 신 충남도청(내포신도시)를 서로 이어주도록 루트를 부분수정해서... 이번 여행 컨셉(충청남도 모든 시.군 경유하기)상 계룡시를 들려 가야합니다. 그런데, 벌곡에서 305번을 타면 대전을 들리지 않고 바로 계룡으로 넘어 갈 수...",2021. 6. 27.
대전 가볼만한곳 산책하기 좋은 계룡산 동학사,"여행블로거 은날이에요. 가을을 맞아 단풍 명소 많이 찾으시죠? 저는 며칠 전 가족들과 계룡산 동학사에 다녀왔어요! 대전 현충원에 들렀다가... 계룡산은 대전광역시, 충남 공주시, 계룡시, 논산시 4개 시에 속해있답니다! 산책하기 좋은 계룡산 동학사 생각보다 경사가 있고 꽤 걸어서 등산을 하는...",2020. 10. 29.
"[계룡 맛집] 올리브식탁 생연어덮밥, 새우장덮밥 후기+괴목정",돗자리도 팖 끄끄끗. #계룡맛집 #계룡시 #올리브식탁 #충남 #충남여행 #충남가볼만한곳 #계룡 #논산계룡 #논산 #연어덮밥 #계룡식당 #계룡역근처 #계룡역 #괴목정 #계룡텐트 #계룡피크닉 #여행추천 #충남여행추천 #충청남도 #계룡시식당 #계룡시맛집,2021. 8. 30.
"한적한 여행, 문화유적탐방(김항선생 유적) K culture trip 유람프로그램신청방법",향적산 김항 선생 거처(충남 계룡시 향적산길 131-85호) 향적산의 일부 선생 거처는 한 선비의 소신과 사상을 엿볼 수 있는 곳이다. 1885년 한갑의 나이에 정역을 완성한 일부 김항 선생은 수년 후에 이곳 향적산으로 홀로 이주를 단행한다. 당시 아무것도 없었을 첩첩산중에서 70세를...,2020. 11. 26.
견인차 비용/셀프카 견인 탁송 [SB캐리어],순천 여행을 오셨다가 안타깝게도 주유중 혼유를 하셨습니다. ㅠㅠ 요즘은 셀프 세차장이 많아진 관계로 혼유 사고가 빈번합니다 보통 휘발유 경유... 합천군 충남 계룡시/공주시/금산군/논산시/당진시/보령시/부여군/서산시/서천군/아산시/예산군/천안시/청양군/태안군/홍성군 충북 괴산군/단양군...,2021. 9. 27.
계룡여행] 계룡 여행의 시작 계룡역 - '구 두계역'에서 계룡역으로 바뀐 지 벌써 16년,"부디 내년에는 코로나가 종식되어서 모든 것이 일상으로 돌아갔으면 좋겠습니다. 역 광장에 서 있는 크리스마스 트리를 보며 새로운 희망을 가져 봅니다. 계룡역 찾아가는 길 : 충남 계룡시 두마면 팥거리로 95 문의 전화 : 1544-7788 주차장 : 계룡역 앞 주차금지구역, 인근 전용 주차장 여유",2020. 12. 9.
충남 계룡산 동학사 카페 이디야 커피,"계룡산은 차령산맥 중의 연봉으로서 충남 공주시와 계룡시, 논산시와 대전광역시에 걸쳐있는 산이에요. 공기가 정말 좋았답니다. 이디야가 보여서... 당일치기로 왔는데, 정말 만족도 높은 동학사 여행이었어요. 왠만한 곳 1박 2일 간것보다 더 즐거웠고 많이 한 것 같은 느낌이었습니다. 마무리로...",2020. 9. 4.
