header,contents,date
[인천여행] 몬몬이야 /사파리카페 / 인천을왕리카페 / 영종도 아이랑 가볼만한 카페,퉁 쳤답니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아이랑 같이 인천 중구 쪽 가시면 가보세용! 애들이 좋아하면 된거쥬 #몬몬이야 #영종도키즈카페 #인천중구키즈카페 #을왕리카페 #인천중구아이랑가볼만한곳 #아이가좋아하는카페 #사파리카페 #인천중구여행 #인천을왕리여행 #인천나들이,2021. 6. 13.
[인천 가볼만한곳] 영종도 을왕리 해수욕장 그리고 조개구이,"인천 중구 여행 프롤로그 https://blog.naver.com/everlsk/221382838554 오래 간만에 드라이브 삼아 다녀왔었던 을왕리 해수욕장인데, 가는 날이 장날이라고 날씨가 흐린 것이 가장 아쉬웠습니다. 요즘은 겨울이라 바닷 바람이 제법 차가운데다가 날씨까지 흐려서 그런지 을왕리 해수욕장에 사람들이 그다지...",2021. 1. 14.
역사가 문화가 되다 트렌드가 되다 #인천개항기역사길 #소제동철도관사촌,#인천중구 #인천광역시중구 #인천광역시 #인천 #개항기 #인천역 #인천항 #적산가옥 #차이나타운 #인천여관 #루비살롱 #인천개항박물관 #대전소제동 #소제동철도관사촌 #국내여행 #인천여행 #국내여행 #인천중구여행 #대전여행 #도시재생 #문화 #보존 #생활유산,2021. 2. 21.
인천 중구 베스트웨스턴 하버파크호텔에서 호캉스와 관광을 동시에!!!,인천 베스트웨스턴하버파크호텔 주소: 인천시 중구 제 물량로 217 (항동 3가 5) 인천관광공사 하버파크호텔 전화번호: 032)770-9500 체크인: 15시부터 / 체크아웃: 11시까지 운영시간: 24시간 #인천 #인천투어 #인천호캉스 #베스트웨스턴 #인천하버파크호텔 #인천중구여행 #인천여행 #인천가볼만한곳...,2020. 9. 16.
"우리가 몰랐던 근대역사의 도시, 인천 중구",인천 중구는 ‘최초’라는 수식어를 달고 시작된 많은 것들이 오늘날까지 면면히 이어지고 있는 도시입니다. #대한민국테마여행10선 #1권역 #여행 #국내여행 #인천 #인천중구 #근대역사 #평화역사이야기 #평화역사여행 #테마10선1권역 #테마여행10선 1권역 #인천중구여행추천 #랜선여행 #언택트여행,2020. 9. 14.
채원이와 함께한 인천글로컬 대표 여행지 ＜인천 중구 편＞:Honey챈,<#에이프릴채원 인천 중구여행> 에이프릴 채원과 함께한 인천글로컬 대표 여행지 중구편 채원님께서 한국관광공사와 함께 인천글로컬 대표 여행지를 찾아 떠나는 두번째...,2021. 1. 26.
인천 당일치기 꽉찬 여행코스(인천의 심장 중구),"신포시장의 대표적 먹거리는 닭강정 인정 ^^ 정말 오랫만에 인천 중구여행을 했는데, 예전 향수도 많이 빠져보고, 어느덧 20여년이 훌쩍 흐린 세월이 ㅎㅎ 감회가 새로웠어요. 하루일정으로 꽉차게 둘러보기 좋은 인천 중구 여행코스였으며, 세부적인 곳곳의 포스팅은 곧 올려볼께요 ^^",2020. 9. 5.
에이든 국내여행 가이드북을 들고 떠난 인천 개항장 여행,"인천 중구 여행을 위해 p52쪽 경기 전체를 펴놓고 대충 지도를 확인한 후 p58경기 서남부 지도를 펴서 인천광역시를 중심으로 살펴봤어요. 여행지는 추천여행지, 꽃여행지, 액티비티 여행지, 박물관 미술관, 먹을만한 것, 살만한 것, 핫 플레이스 순으로 구성되어 있었어요. 인천 중구 맛집에서 식사한...",2021. 6. 27.
인천가볼만한곳 차이나타운 방문기,보면 인천 중구 여행 스테이션이 자리하고 있어 잠시 들러서 점심은 어디서 먹으면 좋을지 추천을 부탁드렸어요^^ 가이드님 팁이 삼국지 벽화거리를 끝에 나오는 사거리에서 왼편에 있는 중국집들을 개인적으로 추천한다고 해요. 이유는 그쪽이 원조 화교? 출신들이 직접 운영하는 식당이 더 많다고...,2020. 11. 15.
"인천 영종도 비치 카페 맛집, 중구 베이커리 엠클리프에서 바다를 보면서 커피 한잔 했어요",#영종도엠클리프 #영종도비치카페 #영종비치카페 #영종도베이커리카페 #영종베이커리카페 #영종도나들이 #영종도여행 #서울근교여행 #인천중구여행 #인천여행 #인천당일치기여행 #인천중구당일치기여행 #영종도오션뷰카페 #오션뷰카페 #영종오션뷰카페 #인천오션뷰카페 #영종도절벽카페,2020. 9. 24.
최근 상승지역 어디일까?,주거환경 삼박자 갖추어져 수요 꾸준 삼산동 일대 단지 7호선 연장 GTX-B노선 수혜 지역 산곡동 부개동 일대 단지들 매물 부족 인천시장이 온다.... 같은 똘똘한 한채로 평가 급상승 인근 단지의 시세도 더불어 급상등 부산이 다시 달리나 부산여행 중구여행좀 다녀 왔는데 해운대부터 시작 하라나...,2021. 4. 30.
10월 04일 유명 부동산 블로그 글모음 (부동산&재테크),com/buoasis/222525371689 부산 중구 여행 https://blog.naver.com/buoasis/222525688178 [ #대치동키즈 님 블로그] (9월 5주 대치동 키즈의... com/chancurry/222524679130 [9월5주] 서울/경기/인천 대장아파트 네이버 부동산 매물 호가 분석 https://blog.naver.com/chancurry...,2021. 10. 4.
인천중구가볼만한곳 동인천 여행 : 일본느낌 개항장거리 개항누리길,중국의 성인 - 노자 공자 맹자 묵자 장자 중국 느낌 뿜뿜 #인천중구여행 ㅡㅡㅡ 요즘 코로나때문에 집콕하면서 예전 사진 정리하는데 길고 긴 겨울을 끝내고 이제 봄이라고 좋아해야 할 시기에 이게 무슨 난리인지 너무 슬프네요 ㅠㅠ; 더이상의 확산없이 빨리 안정화를 찾길 바래봅니다.. 입구쪽...,2020. 2. 27.
"인천 개항장, 1호 스마트관광도시로 준비한창","- 6월 개막 앞둔‘제1호 스마트관광도시(인천 개항장)’ - 관광객 편의제고 및 지역관광활성화를 위한 스마트관광서비스 - AI를 통한 맞춤형 여행정보와 예약․결제 시스템 - AR·VR 기술, 100년 개항장으로 시간여행 콘텐츠 제공 6월 스마트관광도시 정식 서비스를 앞둔 인천 개항장 일원에 관심이...",2021. 3. 15.
인천 개항장거리 골목투어! 근대 건축물들이 한가득,"인천 중구 여행하시는 분들! 인천 개항장거리를 잘 모르셔서 그냥 지나치시는 경우가 많은데요. 우리나라에서는 쉽게 접할 수 없는 독특한 분위기를 만끽할 수 있는 곳이니, 꼭 방문하시기 바랍니다! 사진도 많이 찍고, 카페도 방문하시면 더욱 좋고요.",2020. 10. 24.
"인천 차이나타운 , 동화마을,자유공원,신신분식",저번주 햇살 따듯한 주말 나들이겸 월미도나 가볼까 해서 가는중 웬걸 인천역부터 차가 꽉 막힘 다들 나왔구나 ㅋㅋ 인천 토박이라 대충감이와서... 했으나 위에 시킨 양도 4식구 먹기는 벅찼네요~^^ 사발떡뽁이가 궁금하시면 아래글 이전 리뷰 사진 보세요~^^ 요기까지 꽉찬 오후 중구 여행기였습니다 ~^^,2021. 3. 6.
인천 중구 [아이와갈만한곳] 자유공원 연안부두 어시장구경,사람들이 생각이상 너무 많이 있었어요 훅보구 훅나왔어요 이러면 안되지만.. 다른나라 사람들보면 나도 모르게 아이들을 뒤로.. 숨기게 되었네요.. 아가들의 신남은 잠시 접어두고 얼른 나왔어요.. 그래도 잠시 숨통은 트였네요ㅋ 인천 중구 여행지 너무 좋은곳이 많아요 당분간 평일에 다니는걸로~^^,2020. 3. 31.
[중구] 인청상륙작전 애국과 독립의 근대역사,중구여행꼭지점카페 정보 서니 구락부 공연과 문화예술이 함께하는 핸드메이드 갤러리 카페 ::인천 중구 신포로 22번길 80 커피에 반하다 품질좋은 프리미덤 원두를 사용한다. 착한 가격이 특징이다. 커피가 착해서 커피에 반하다. ::인천 중구 신포로 27번길 87 수도권의 다채로운 평화역사이야기를...,2020. 1. 28.
자유공원과 중구 곳곳에서 역사와 추억 되돌아보기,"자유공원이 조성된 것은 인천항 개항 후 얼마 되지 않은 1888년입니다. 개항 후 이 지역에 외국인 거주자들이 많았는데, 이들이 휴식을 취하며... 반대편 개항장 문화지구로 내려가는 사거리 길에 중구여행스테이션이 안내소 역할을 하고 있어요. 자유공원과 차이나타운과 개항장 거리의 세 지점이...",2020. 9. 24.
"송월동 동화마을, 인천 당일치기 여행.",인천 중구 여행지로 하나하나 소개할까 해요. 구석구석 돌아다녔습니다. 입구 인천역에서 차이나타운 입구로 올라와서 공화춘 건물 좌측으로 200m 만 이동하면 입구가 보일 거예요. 이발소 가는 길에 송월 이발이라는 레트로 분위기에 이발소가 있습니다. 80년대로 다시 돌아온 느낌이에요. 입구에...,2020. 7. 22.
[인천둘레길12코스] 동인천역-자유공원-차이나타운-인천역,"암튼 역사는 흐른다.] [공원은 아기자기하게 잘 꾸며 놓았다] [한미수교 100주년 기념탑] [그 아래 있는 연오정] [더 아래로 가면 석정루가 나오는데, 여기 올라가 보면 인천 앞바다가 한눈에 내려다 보인다] [올라가 본 전경] [내려가는 길로 접어들어 한 참 가다보면 중구여행스테이션이란 건물이...",2020. 8. 17.
인천갈만한곳 추천 차이나타운 의선당,나는 이번에 중구 여행을 관광버스로 다녀왔지만 타 지역에서 인천 오신다면 인천시티투어를 이용해보시는 것도 좋을 것 같다. 사실 나도 서울이나 경주 순천ㅋㅋㅋ 다른 지역에서는 해봤지만 인천에서는 자동차로 이동할 수 있어서 그런지 해본 적은 없지만 말이다. 차례로 포스팅하게 될 여행지는...,2020. 5. 13.
인천 중구에서 여름휴가 보내기 4탄 (음식편) 차이나타운 중식 맛집 신승반점(Ft....,안녕하세요 인천 관광안내사 HooooA 입니다. 중구에서 1박2일 3탄까지 포스팅 해드렸는데요 드디여~~!!! 두두두둥 마지막 4탄 오늘은 #신승반점입니다!!... 저의 중구 여행은 어렇게 마무리 되었네요... 언제나 볼게 많고 할게 많고 먹을게 많은 중구로 놀러 오세요~!!!!! 내돈내고 직접 먹고 경험해본...,2020. 8. 13.
서울 광화문-암소서울,인천 사람이 떠나는 서울 중구 여행으로 이번에 포스팅할 곳은 광화문역 인근에 있는 암소서울이다. 고급스러운 한식 다이닝으로 유명한 편이기도 하고 그래서 궁궐이 많은 광화문 일대와 잘 어울려 오게되었다. 결론부터 바로 말하면 고급스러운 한식 다이닝답게 내가 죽어 제사할때 제삿상에...,2021. 3. 17.
"2020. 12. 13 첫눈, 어제 간 자유 공원, 짜장면 박물관 이야기","조금 더 자유 공원 쪽으로 걸으면 중구 여행 스테이션 건물이 나온다. 중구에 관한 역사를 알 수 있다. 그곳에서 문화해설사의 자세한 설명으로 인천의 역사를 알게 되었다. 처음은 중구, 동구, 북구, 남구로 네 개의 구가 있었다가 남구에서 남동구, 연수구를 떼어주고 지금은 미추홀구로 구명이...",2020. 12. 13.
요즘 핫한 이유 여행 프로그램 ETN 언니스투어 여행지와 맛집,""" 스테파니 - ""노르웨이 언니들과 함께하는 인천 중구 여행!"" 왕홍 - ""중국 파워 블로거 왕홍들의 좌충우돌 강화도 여행기!"" 경리&이츠 - ""경리와 이츠만의 홍대 데이트"" 국주&정화 - ""나를 위한 한식투어"" 오나미&김승혜 - ""함께해야 더 의미있는 인천 중구 여행!"" 정가은&조은나래 - ""이렇게 조은 날에...",2020. 2. 21.
가맹점을 부탁해 - ㉔ 문화누리카드 신규가맹점 소식(2020.05.10~2020.06.09),"인천 유나이티드((주)공삼이컴퍼니), 전북 현대모터스(㈜에스아이엘), 서울 이랜드(㈜디아이에프코리아) 체육 / 체육용품 28~29. 울산 현대축구단(㈜디아이에프코리아), 부산 아이파크(㈜케플러엠앤에스) 체육 / 체육용품 30. KBO마켓((주)케이엔코리아) 체육 / 체육용품 프로야구 유니폼, 모자, 굿즈...",2020. 6. 23.
전국 방방 곳곳 정보 모음/차량진입판 경사로 시공 및 안내,"새날도시락, 계양구 도시락, 계산2동 도시락, 인천시 도시락, 인천단체도시락, 인천 김밥 단체 주문배달 2012. 7. 12. 불삼겹양념돈구이... 보물섬투어, 서울시중구 여행사, 서울시종로구 여행사, 신혼여행, 수학여행, 단체여행 2012. 7. 4. (1) 세종강남태양열/대성셀틱,청주태양열보일러...",2021. 5. 17.
울산 중구 여행/울산시티투어버스 - 트롤리버스타고 태화강국가정원여행오세요~!,"서울,인천,순천,전주 4개 도시가 있었는데 이젠 울산에서도 트롤리버스를타고 시티투어를 할수있게되었어요! 6월 30일부터 정상운영 예정인... 이렇게 예쁜곳이 많았나싶더라구요 ㅎㅎ 트롤리버스타고 울산 중구로 많이 많이 놀러오세요~ #울산중구여행 #울산여행 #울산시티투어버스 #울산트롤리버스",2020. 6. 26.
인천동구 배다리 닭칼국수 진한 국물맛에 빠지고 왔습니다!,가득남은 중구여행이 될텐데 저는 초최한 모습이라 이렇게 멀리서 남기는 것으로 마무리하고! 오늘도 맛있게 잘 먹었네요! 날씨가 따뜻해지긴... 즐거운 하루되세요! #배다리닭칼국수#인천동구맛집 #동구청맛집 #배다리맛집 #송림동맛집 #동구청칼국수 #인천닭칼국수 #동인천닭칼국수 #닭칼국수맛집,2021. 2. 25.
[주간 10월 1주차(10/2토~8금)] 주간 유명 부동산 블로그 글모음(부동산&재테크),com/buoasis/222525371689 부산 중구 여행 https://blog.naver.com/buoasis/222525688178 지식산업센터 강의 드디어 완성 https://blog.naver.... com/kjm2336/222530539548 인천 서울도시철도 7호선 청라연장선(6개공구)공사발주 https://blog.naver.com/kjm2336/222531103059 일을...,2021. 10. 9.
블로그배우기6일차 템플릿인천자유여행,"현재에도 경인선 수인선의 종점이자 인천 중구 여행의 출발점이 되는 곳으로서, 수많은 사람들의 발길이 꾸준히 이어지고 있는 장소입니다인천역은 우리나라 최초의 철도인 경인철도의 종착역으로 역사적인 의미가 담긴 장소입니다. 현재에도 경인선 수인선의 종점이자 인천 중구 여행의...",2021. 6. 18.
 , , 
가맹점을 부탁해 - ㉔ 문화누리카드 신규가맹점 소식(2020.05.10~2020.06.09),"인천 유나이티드((주)공삼이컴퍼니), 전북 현대모터스(㈜에스아이엘), 서울 이랜드(㈜디아이에프코리아) 체육 / 체육용품 28~29. 울산 현대축구단(㈜디아이에프코리아), 부산 아이파크(㈜케플러엠앤에스) 체육 / 체육용품 30. KBO마켓((주)케이엔코리아) 체육 / 체육용품 프로야구 유니폼, 모자, 굿즈...",2020. 6. 23.
전국 방방 곳곳 정보 모음/차량진입판 경사로 시공 및 안내,"새날도시락, 계양구 도시락, 계산2동 도시락, 인천시 도시락, 인천단체도시락, 인천 김밥 단체 주문배달 2012. 7. 12. 불삼겹양념돈구이... 보물섬투어, 서울시중구 여행사, 서울시종로구 여행사, 신혼여행, 수학여행, 단체여행 2012. 7. 4. (1) 세종강남태양열/대성셀틱,청주태양열보일러...",2021. 5. 17.
울산 중구 여행/울산시티투어버스 - 트롤리버스타고 태화강국가정원여행오세요~!,"서울,인천,순천,전주 4개 도시가 있었는데 이젠 울산에서도 트롤리버스를타고 시티투어를 할수있게되었어요! 6월 30일부터 정상운영 예정인... 이렇게 예쁜곳이 많았나싶더라구요 ㅎㅎ 트롤리버스타고 울산 중구로 많이 많이 놀러오세요~ #울산중구여행 #울산여행 #울산시티투어버스 #울산트롤리버스",2020. 6. 26.
인천동구 배다리 닭칼국수 진한 국물맛에 빠지고 왔습니다!,가득남은 중구여행이 될텐데 저는 초최한 모습이라 이렇게 멀리서 남기는 것으로 마무리하고! 오늘도 맛있게 잘 먹었네요! 날씨가 따뜻해지긴... 즐거운 하루되세요! #배다리닭칼국수#인천동구맛집 #동구청맛집 #배다리맛집 #송림동맛집 #동구청칼국수 #인천닭칼국수 #동인천닭칼국수 #닭칼국수맛집,2021. 2. 25.
[주간 10월 1주차(10/2토~8금)] 주간 유명 부동산 블로그 글모음(부동산&재테크),com/buoasis/222525371689 부산 중구 여행 https://blog.naver.com/buoasis/222525688178 지식산업센터 강의 드디어 완성 https://blog.naver.... com/kjm2336/222530539548 인천 서울도시철도 7호선 청라연장선(6개공구)공사발주 https://blog.naver.com/kjm2336/222531103059 일을...,2021. 10. 9.
블로그배우기6일차 템플릿인천자유여행,"현재에도 경인선 수인선의 종점이자 인천 중구 여행의 출발점이 되는 곳으로서, 수많은 사람들의 발길이 꾸준히 이어지고 있는 장소입니다인천역은 우리나라 최초의 철도인 경인철도의 종착역으로 역사적인 의미가 담긴 장소입니다. 현재에도 경인선 수인선의 종점이자 인천 중구 여행의...",2021. 6. 18.
 , , 
가맹점을 부탁해 - ㉔ 문화누리카드 신규가맹점 소식(2020.05.10~2020.06.09),"인천 유나이티드((주)공삼이컴퍼니), 전북 현대모터스(㈜에스아이엘), 서울 이랜드(㈜디아이에프코리아) 체육 / 체육용품 28~29. 울산 현대축구단(㈜디아이에프코리아), 부산 아이파크(㈜케플러엠앤에스) 체육 / 체육용품 30. KBO마켓((주)케이엔코리아) 체육 / 체육용품 프로야구 유니폼, 모자, 굿즈...",2020. 6. 23.
전국 방방 곳곳 정보 모음/차량진입판 경사로 시공 및 안내,"새날도시락, 계양구 도시락, 계산2동 도시락, 인천시 도시락, 인천단체도시락, 인천 김밥 단체 주문배달 2012. 7. 12. 불삼겹양념돈구이... 보물섬투어, 서울시중구 여행사, 서울시종로구 여행사, 신혼여행, 수학여행, 단체여행 2012. 7. 4. (1) 세종강남태양열/대성셀틱,청주태양열보일러...",2021. 5. 17.
울산 중구 여행/울산시티투어버스 - 트롤리버스타고 태화강국가정원여행오세요~!,"서울,인천,순천,전주 4개 도시가 있었는데 이젠 울산에서도 트롤리버스를타고 시티투어를 할수있게되었어요! 6월 30일부터 정상운영 예정인... 이렇게 예쁜곳이 많았나싶더라구요 ㅎㅎ 트롤리버스타고 울산 중구로 많이 많이 놀러오세요~ #울산중구여행 #울산여행 #울산시티투어버스 #울산트롤리버스",2020. 6. 26.
인천동구 배다리 닭칼국수 진한 국물맛에 빠지고 왔습니다!,가득남은 중구여행이 될텐데 저는 초최한 모습이라 이렇게 멀리서 남기는 것으로 마무리하고! 오늘도 맛있게 잘 먹었네요! 날씨가 따뜻해지긴... 즐거운 하루되세요! #배다리닭칼국수#인천동구맛집 #동구청맛집 #배다리맛집 #송림동맛집 #동구청칼국수 #인천닭칼국수 #동인천닭칼국수 #닭칼국수맛집,2021. 2. 25.
