header,contents,date
강원 화천군 '농사짓는' '산지직송' 카페/광덕리329,"강원도 화천군 직접 농사짓는, 그리고 인근 산지에서 직접공수받아 수제로 제조하는 다양한 음료, 아늑한 공간을 제공하는 현지 로컬 카페... 음료도 공간도 마음에 든 복스레 여사는 여유롭게 창밖의 텃밭을 보며 잠시 감상에 잠기며 화천 여행의 마무리를 지었습니다. 오픈한지 얼마되지 않았지만...",2021. 8. 14.
화천공영버스터미널 - 강원도 화천군의 버스터미널,"강원고속 화천행 버스가 도착합니다. 화천행 버스 내부 버스를 타고 공지천을 건너는데, 강 건너 하중도에 레고랜드 코리아의 건축물이 살짝... 화천군 내에 철도가 생기기를 간절한 마음으로 누군가 화천군 주민이 속초역카페처럼 화천역을 테마로 한 카페나 음식점 등을 오픈했으면 좋겠습니다...",2021. 9. 19.
[낭만읍 고향리] 겨울왕국 낭만 여행! 강원 화천에서 즐기는 우정여행,오늘의 낭만 여행지는 겨울 눈으로 뒤덮인 강원도 화천군입니다~ 날씨가 추워 혼자 떠나기에 쓸쓸한 겨울 여행 함께해줄 오늘의 게스트 포크계 음유시인 가수 임지훈씨입니다!! 두 사람의 케미가 기대되는 오늘의 여행~ 운치있는 풍경을 보며 즐기면서 걷다 보니 도착한 곳은 화천군 상서면에...,2021. 2. 4.
화천군 맛집 화천읍 삼나물밥상(2021.6.15),"1박2일 일정으로 춘천, 화천 여행을 하며 점심 식사를 위해 들른 곳은 북한강 상류 화천읍에 자리한 ""삼나물밥상""이란 식당이다. 삼나물은... 주소 : 강원 화천군 중앙로1길 14-5 전화 : 033-442-2224 주차장 : 주변 이면도로 등 (화천군청도 좋을 듯) 14시25분경 늦은 점심을 위해 삼나물 밥상에 도착...",2021. 6. 26.
화천 비수구미 오지트레킹과 사랑나무 당일여행,"야생화와 물소리, 새소리 가득한 곳으로 힐링하며 자연그대로의 아름다움을 감상해보세요~ 위치 : 강원 화천군 화천읍 등촌리 입장료 : 무료 파로호 보트여행 비수구미 '산채시골밥상' 식사 후 보트를 타고 시원~하게 파로호 경치를 즐기며 버스까지 이동하면 얼마나 재미있게요~ (8월까지는...",2021. 8. 19.
"강원도 여행코스~ 관광도로투어 1번코스 (양구인문학마을캠핑장, 육림랜드, 카페 정원)","^^ 카페 정원 강원 화천군 화천읍 가손이길 36 이번 강원도 여행코스 중 마지막! 집에 돌아오는 길에 들른 예쁜 카페 정원입니다. 펜션, 동물 병원, 고깃집이 같이 있었어요. 야외에 볏짚 모양의 파라솔이 시선 강탈! 마당에 살짝 미끄럼틀 등놀이기구도 있어서 프랑이도 재미있게 놀았네요. 애교...",2021. 7. 22.
강원나물밥 먹고 보고 맛있는 기차여행 - 춘천 당일여행코스,"춘천시, 속초시, 횡성군, 영월군, 화천군 5군데 강원나물밥 여행이 있구요. 코레일, 강원도농업기술원, 강원도경제진흥원, 매일관광(주) 후원으로 진행된다고 하네요. 비용과 프로그램은 위 포스터 참조하시면 좋을 듯... 여행문의는 용산역여행센터 : 02-3780-5555/5584",2020. 10. 13.
"[강원/화천] 화천 휴캠핑장 C사이트 2박3일 캠핑 후기(매점 메뉴판, 사이트 추천)","이 전에 간 철원은 추워서 옷을 꺼내입었는데, 여기는 어휴 더워 하고 선풍기를 몇번이고 켰다ㅋ 화천 휴캠핑장 주소 : 강원 화천군 화천읍 산수화로 164-80 전화 : 0507-1410-8699 A사이트 (데크) : \45,000 B사이트 (데크) : \50,000 C사이트 (파쇄석+타프존) : \45,000 C사이트 (파쇄석,두가족사이트) : \80,000 모두...",2021. 10. 1.
"[강원/화천] '이층달빛펜션', 1탄","나는 그동안 강원도 여행을 계획할 때면 주로 춘천이나 가평, 강릉으로 다녀왔던 것 같다. 나도 친구들도 뚜벅이다 보니 교통 편이 좋은 곳을... 두둥 강원도 화천에 위치한 ✨이층달빛펜션이다✨ 광고아님/내돈내산 ✔ 이층달빛펜션 강원 화천군 화천읍 평화로 287-40 ***-****-**** 입실 15:00...",2021. 8. 25.
사진으로 떠나는 여행! 사진 속으로 GOGO! 대리만족 여행! 4탄,"언제나 강원도 여행을 소개하는 여강입니다! 가을이 느껴지는 요즘, 단풍 또한 하나둘 물들기 시작했는데요. 오늘은 가을을 느낄 수 있는 대리만족... 아름다운 국화 향기와 단풍은 사진으로만 봐도 아름다운 것 같네요 :-) 화천-곡운구곡 출렁다리 강원 화천군 사내면 용담리 곡운구곡은 지반의...",2020. 10. 6.
화천 청년반점 :: 푸짐한 중화비빔밥과 뚝배기뼈짬뽕이 유명한 화천 터미널 바로 윗집!!,온줄알았어요 ㅋㅋㅋ 한뚝배기 짬뽕은 신선한메뉴였지만 저는 중화비빔밥에 좀 더...꽂혀서 폭퓽 흡입을 했지요 그래도 해장용 국물로는 좋았어요 저도 왔다갑니다 #화천 청년반점 터미널 바로 위라 여행하시는 분들도 편하게 찾으실 수 있을 것 같아요~~ 강원 화천군 사내면 사내로 10-13 0507-1321-3139,2021. 9. 3.
[강원화천] 강원화천계곡펜션/강원여행펜션/화천단체펜션/화천장병면회숙박...,화천군 사내면 수밀리길 13 강원도 화천의 낮에도 밤에도 아름다운 도랑가펜션입니다. 피톤치드를 발생시키는 편백나무와 황토로 지어 자연친화적 펜션으로 냇가 바로 옆에 위치하여 시원한 물놀이도 즐길 수 있으며 다양한 부대시설을 갖추고 있습니다. 가족/연인/친구/단체등 여행이...,2021. 7. 8.
사진으로 떠나는 여행! 사진 속으로 GOGO! 대리만족 여행! 2탄,언제나 강원도 여행을 소개하는 여강입니다. 지난번에 여러분들께 강원도 관광지 사진으로 대리만족을 선물해드렸었는데요! 강원도 관광지... 화천-파로호 강원 화천군 간동면 구만리 화천 파로호는 낚시로도 유명하고 관광으로도 유명한 곳이예요. 호수가 바다와 같은 색을 뽐내고 있어 '산속의...,2020. 9. 7.
화천으로 떠나는 겨울여행 _ 화천 가볼만한곳 _ 럭키 7,화천으로 떠나는 겨울여행 즐겨찾기 해보시면 좋습니다. #실내얼음조각광장 _ 06 ① 주소 : 강원 화천군 화천읍 상승로2길 25-10 ② 전화 : 033) 442-2537 ③ 기간 : 2019년 12월 21일 ~ 2020년 2월 9일 화천 산천어 축제와 자매결연을 맺은 중국 하얼빈 빙등제의 중국 조각기술자 32명이 하루도 쉬지 않고...,2020. 1. 8.
강원 화천비수구미마을 파로호 트래킹과 평화의댐 여행,#photostory #phototherapy #화천당일여행 #화천가볼만한곳 #비수구미트래킹 #평화의댐 #비수구미 #파로호 #비수구미파로호 #비수구미마을 #화천군여행 #화천군트래킹명소 #산나물비빔밥 #비수구미계곡트래킹 #강원도여행 #해산터널 #오지트래킹 https...,2021. 6. 17.
2월여행 강원도 화천 세계최대 실내얼음조각광장,2월여행 강원도 화천 세계최대 실내얼음조각광장에서 수원화성 임금행차도 보시고 아이들은 미끄럼도 타고... 주소는 강원도 화천군 화천읍 서화산 마목적광장내 산천어시내마 옆. 네비게이션 주소는 강원 화천군 화천읍 상승로2길 25-10 문의전화 : 033-442-2537,2020. 2. 3.
화천여행 인민군사령부 막사 근대문화유산 북한생활상,화천여행 사랑의불시착 플로우 한번 타보는김에 가는 화천문화재 인민군사령부막사 누가봐도 현재 옛건물인 이곳은 바로 화천 인민군사령부 막사입니다. 전쟁관련시설물이고 2002년 근대문화유산 등록문화제 제27호 등록해 관리하고 있습니다. 인민군사령부막사 주소 :강원 화천군 상서면 다목리...,2020. 2. 4.
화천 가볼만한곳-연꽃향기 가득한 연꽃단지 언택트힐링 넌 진심 감동이였어,2021년 6월17일 목요일 하루 월차를내고 다녀온 서오지리 여름날의 연꽃단지 주소-강원 화천군 하남면 서오지리 25-15 주차장ㅡ있음 주차 요금-없음... 이날 날씨가 흐려서 속상했는데 뜻밖에 투명한 호숫빛에 깜놀 진심 감동이였어~ -캐나다 로키 여행중- 재스퍼 국립공원 패트리샤 호수빛이 생각나기...,2021. 6. 25.
화천맛집 건강밥상 강원 나물밥,맛집 강원 나물밥 채원은 강원사랑상품권과 화천사랑상품권 사용 가능한 식당으로 모바일로 10% 할인하여 구입한 강원사랑상품권으로 결제를 하였어요. 10% 할인받고 강원도 여행하는 실속 있는 팁 강원사랑상품권입니다. 강원 나물밥 채원 강원도 화천군 화천읍 상승로 60-7/하리 66-42 033-441-0514,2020. 11. 1.
화천열무국수집!! 라이더의 성지 가성비 화천 맛집~~~!,화천 맛집 화천열무국수 전화번호 : 033-441-0808 주소 : 강원 화천군 사내면 광덕리 143-10 영업시간 : 오전 10시 ~ 오후 7시 매장 상황에 따라 달라질 수... 열무국수맛집 #화천국수맛집 #화천돈까스맛집 #화천경치맛집 #테라스식당 #라이더의성지 #국내맛집여행 #가평맛집 #koreafood #국내여행구석구석,2021. 9. 24.
화천 조경철 천문대 라이딩,"47번 국도로 북단까지 질주하여 5번 국도로 돌아 내려오는 코스를 마음에 그리고 내비 없이 여행할 계획이다. 그런데, 47번 국도를 달리던 중... 화천 조경철 천문대 033-818-1929 강원 화천군 사내면 천문대길 431 매일 14:00 - 22:00(1월1일, 설, 추석당일 휴관) 월요일 휴무(월요일이 공휴일인 경우 익일...",2021. 8. 14.
"700m만 올라가는 백대명산, 춘천 화천 용화산",(강원 화천군 하남면 삼화리 산 102-7) 용화산 산행 출발을 큰고개 주차장에서 했더니.. 정상까지 700m 인것이다. 왕복 1.4km 산행인데..... 금.방. 그래도..백대명산 했으니... 닭갈비 먹으러 가야겠지~ 닭갈비 먹으러 추울발~!!!!! #백대명산 #용화산 #블랙야크백대명산 #BAC #춘천여행 #여행 #국내여행,2021. 5. 22.
[新국토기행] <73> 볼 것 많은 강원 화천 - 서울신문,"산골 감성여행은 처음이지 휴전선을 지척에 둔 인구 2만 7000여명의 산골마을 강원 화천군이 감성 여행지로 대박을 터뜨리고 있다. 산천어와 수달이 있고, 문학과 청정 자연의 아름다운 고향 정취가 물씬한 고장으로 알려져 사계절 관광객들이 찾아온다. 한겨울 산천어축제는 150만명 이상이 찾는...",2020. 7. 22.
강원도 화천군 사내면 삼일리(화천펜션 카페) : 토마토펜션,이번에 소개해드릴곳은 강원도 화천군 사내면에 위치한 : 토마토펜션입니다. 7월방문이후 한달여만에 재방문 후기입니다. (재방문하는곳은 이유가 있겠죠?) 날씨부터 너무너무 좋은날이였습니다. 저번 화천여행은 너무 급으로 간거라..이번엔 예약부터 미리하고 이것저것 준비좀 제대로하고...,2021. 8. 9.
DMZ 평화의길 화천군 구간(미개방구간) 조사체험 (2019.09.30.),강화군~강원 고성군 등 비무장지대(DMZ) 인근 접경 지역 10개 시∙군에 걸쳐 456km 길이로 조성되는 한반도 도보 여행길이다. 행정안전부는 2018년 12월... 각 지자체별로 그룹이 구성되었는데 그 중에 화천군 구간을 탐방할 기회가 있게 되어 참여했습니다. 화천군 구간은 평화의댐에서 시작하여...,2020. 5. 3.
화천 펜션 멋진 풍경 가득 담은 이층달빛펜션,화천 펜션 멋진 풍경 가득 담은 이층달빛펜션 어린이날 기념여행 화천&홍천 여행을 떠났어요 아이들과 아름다운 화천 여행을 즐기기에 최고였던 화천 펜션 이층달빛펜션 다녀왔어요^^ 아름다운 화천 펜션 숙소 추천 이층달빛펜션 ***-****-**** 강원 화천군 화천읍 평화로 287-40 예쁜 화천 풍경을 가득...,2021. 5. 11.
[뉴스레터 vol. 23] 강원영상위원회에서 추천하는 숨은 명소 best 3,대망의 첫 번째 추천 지역은 ‘화천군’입니다. 화천에도 숨어있는 명소가 많이 있지만 그중에서도 오늘은 ‘꺼먹다리’를 소개해 드릴게요.... 남들과는 다르게 누구보다 빠르게 조용하고 한적한 강원도의 명소로 찾아가는 여행을 추천드려요!!! 아....이야기를 하다 보니 촬영지 소개가 아닌...,2021. 2. 4.
강원 평화누리길 4코스 누에길과 5코스 만산동길 일부,"#평화누리길 강원도의 4코스 누에길(철원)과 5코스 만산동길(화천) 일부를 걸었다. 고도 그래프를 보면 복주산 자락의 하오터널로 꽤 높이... 하오재로에서 평화누리길의 화천군 구간이 시작되지만, 이 길을 안내하려는 의욕이 없나 보다. 차들이 없으니 도로를 따라 내려가도 되지만...",2021. 6. 4.
"DMZ Changemaker : 강원 DMZ 평화여행 콘텐츠 기획자 양성과정 - 1강 ""강원 DMZ...","2021년 DMZ Changemaker : 강원 DMZ 평화여행 콘텐츠 기획자 양성과정이 6월 23일 첫 강의를 시작으로 진행되었습니다. 협동조합 강원피스투어와... 거기를 왜 가지요?"" 이해용, DMZ 이야기 (142쪽) 철원군의 옛 노동당사처럼 화천군에도 비교적 건물이 잘 보존된 인민군 사령부 막사가 있습니다. 비록...",2021. 6. 28.
"[강원도/화천군] 화천여행-2 : 파란집식구들 신년회, 별사진찍기, 춘천 해장하기 좋은 곳...",포항은 추워도 영하로 가끔 내려가는데 강원도는 확실히 더 춥네요. 다 같이 불꽃으로 2020 글짜를 만들었답니다. 이거는.. 실패작이에요 ㅎㅎ... 조부자매운순대가 명동점 강원 춘천시 시청길12번길 11 전화 : 033-252-1655 영업 : 매일 00:00 - 24:00월요일 휴무 의자에 앉는 자리와 바닥에 앉는 자리 둘 다...,2020. 1. 22.
북한강뷰 수영장이 있는 강원도 화천 BnB펜션 아이와 함께 여행,화천 BnB 펜션(비앤비펜션) ***-****-**** 강원 화천군 화천읍 평화로 379-8 강원 화천군 화천읍 대이리 319-9 위치 : 강원도 화천군 화천읍 평화로 379-8 BnB펜션 주차장 : 있음 입실 : pm 3시 퇴실 : am 11시 주변에 편의점조차 없는 아무것도 없는 곳이지만 선택한 이유는 수영장 때문이에요! 차 타고 조금...,2021. 9. 8.
"코로나 이후 여행, 강원도의 대표 여행 명소 강원관광 20선(강원도 여행 가볼만한 곳)","코로나 이후에 가볼만한 곳으로, 강원도 대표 관광명소 20곳을 소개한다. 강원관광에서 제공하는 '강원관광 20선'이다. -(내용참고)강원관광 20선... 주소: 화천군 화천읍 동촌리 출처: 화천감성여행 ★ 두타연 - 주소: 양구군 방산면 건솔리 출처: 양구군 문화관광 ★ 원대리 자작나무숲 - 주소...",2020. 9. 11.
청정 강원으로 떠나는 자전거 여행! 강원도 라이딩 여행 코스 추천!,이번 주말에는 아름다운 자연경관이 있는 강원도로 라이딩 여행을 떠나보는 건 어떨까요? 강원도에는 초보자도 즐길 수 있는 쉬운 라이딩... 화천 파로호 100리 산소길 강원도 화천군은 댐과 호수가 많아 ‘물의 나라’라고 불리는데요. 주변 경관이 아름다워 자전거 라이딩을 하는 사람들이 많죠....,2020. 11. 20.
[화천맛집] 강원양어장횟집,"차없으면 힘든곳이기에 주차장 정말 중요하죠 ~ 또한 나무로 둘러쌓여져 있어서 상쾌한 기분도 들었답니다! 좋은 날씨도 한몫 했겠죠?☀️☀️ :강원양어장횟집 강원 화천군 사내면 화악산로 589 매일 10:00~20:00 첫째주,셋째주 월요일휴무 #강원도여행 #강원도화천 #강원도맛집 #화천맛집 #송어회맛집",2020. 6. 1.
포근한 날씨 탓에 연기된 산천어축제 1월27일 개막,강원 화천군에 따르면 2020 화천산천어축제는 1월27일부터 2월16일까지 열립니다. 원래 1월4일 개막하려 했으나 따뜻한 날씨가 이어지면서 결빙이... 산천어축제는 얼음위에서 수많은 사람들이 함께 얼음낚시를 즐기는 진풍경으로 인해 여행안내서인 론리플래닛과 미국 CNN에 소개되기도 했습니다....,2020. 1. 19.
* 아름 테마수목원(가을이 오는 길목) *,아름 테마수목원 (강원여행 / 화천 가볼 만한 곳) 이곳은 설명보다는 한번 방문해 산책을 해 보라고 권하고 싶은곳 해바라기 밭은 조금 철이 지나... 주차장도 무료로 운영되고 있으며 제일 좋은 것은 청정지역의 상쾌한 공기도 무료로 무한리필로 주어진다는 것 위치는 강원도 화천군 하남면 거례리...,2021. 8. 19.
강원나물밥 먹고 보고 맛있는 기차여행~ 춘천편 당일로 다녀오는 알찬일정,강원나물밥 먹고 보고 맛있는 기차여행~ 춘천편 당일로 다녀오는 알찬일정 강원나물밥과 함께하는 먹고 보고 맛있게 즐기는 기차여행~ 당일로 다녀오는 아주 알찬 일정의 여행으로 강원나물밥 코스는 춘천시 곰배령 강원나물밥 화천군 채원 강원나물밥 영월군 산속의 친구 강원나물밥 횡성군...,2020. 10. 19.
피서철 계곡 캠핑장 둘러보기,"힐링여행 가평 오토캠 40,000원 ~ 백운오양골캠핑장오양골캠핑장에 오신 것을 환영합니다. 99,000원 ~ 동물카라반펜션특색이 있는 펜션 59... 펜션&오토캠핑장 강원 인제군 상남면 아홉사리로 2505-16(상남리 1616-6)30,000원 ~ 자연과함께 펜션캠핑장 (신축 법흥계곡) 강원 영월군...",2021. 6. 3.
또래오래 화천점 출구없는 그맛 양념반후라이드반,오랜만에 주문한 또래오래 치킨이었지만 선물상자같은 박스 디자인인 덕분에 박스만 보고있어도 뭔가 여행온듯한(?) 오랜만의 또래오래라... 훌륭한 맛 덕분에 예정에 없던 맥주까지 한캔 들이킨것은 비밀아닌 비밀..ㅎㅎ 또래오래 화천점 위치 : 강원 화천군 화천읍 상승로41 영업시간 : 평일 14:00...,2021. 3. 10.
"강원 화천, 조경철천문대 겨울 나들이",천문대 거의 도착했을때만 눈이 쌓여 있었는데 괜찮았습니다. 가는길이 꼬불꼬불 하니까 안전운전 하세요~ -아름다운 경치도 보고 추억도 쌓고 별도 보고~ 행복한 여행 하세요~ 강원 화천군 사내면 천문대길 431 매일 14:00~22:00 #천문대 #별자리 #강원도 화천 #강원도 천문대 #혼자여행 #별,2021. 1. 30.
"강원도 화천여행 어디 갈지 고민이라면 파로호 추천!! (파로호전망대, 안보전시관...",안녕하세요 ~ 이번 여름에 다녀온 여행지 중 정말 좋은 곳이 있어서 소개해드릴게요. 수영장이 있는 펜션을 찾다가 한 번도 안 가본 지역에... 토속어류생태체험관 01 파로호안보전시관 파로호안보전시관 033-440-2563 강원 화천군 간동면 파로호로 216 (강원 화천군 간동면 구만리 산61-2) 매일 09:00-18...,2021. 9. 6.
"화천여행 동구래마을, 금광 야생화 둘레길",강원도 화천여행의 새로운 명소로 유명한 원천리 동구래 마을 동구래 마을 안에는 야생화 수목원이 있고 북한강변에 야생화 둘레길과 금광이... 마을 강원 화천군 하남면 호수길 329 휴무일 : 연중무휴 주차장 : 무료(30대 가능) 전화번호 : 033-441-6201 동구래 마을 입구와 길을 아주 잘 조성해 놓았다...,2021. 7. 20.
도솔지맥101.49km-졸음신과의 만남은 나를 힘들게해..,23km 일행:홀산 장거리 지맥이 많이 남아 있는데 언젠가는 해야 할것이고 마음의 준비를 하고 떠나 보는 도솔지맥 여행... 하지만 여름철 뜨거운... 3차56km:강원 화천군 간동면 방천리 1993(정자) 4차69km:강원 춘천시 북산면 청평리 산 183-19(백치고개) 5차72km:강원 화천군 간동면 간척리 산 152-29...,2021. 7. 21.
"강원도 화천 즉흥여행, 저렴이펜션? 큰나무펜션&캠핑족이 찾은 깊은 계곡",제주도에서 올라오자마자 강원도화천으로 즉흥여행을 가게되었어요. 사실 화천하면 생각나는건 군대밖에 없는데요~ 밤에 즉흥으로 출발하게... 폰 번호 : ***-****-**** 전화번호 : 033-441-3450 도로명주소 : 강원 화천군 사내면 창안산길 8-46 지번주소 : 강원 화천군 사내면 사창리 201-4 사실...,2021. 7. 1.
화천여행_[화천 소도 마을 - 잔 미술관],"마을 투어 전 예쁜 사발잔으로 눈 호강, ☕️향좋은 커피로 에너지 충전하세요 강원 화천군 사내면 수피령로 131-353 #DMZTHE #DMZTHEGANGWON #강원DMZ #생태평화벨트 #한반도생태평화벨트 #화천여행 #화천 #힐링 #여행 #잔미술관 #소도마을 #화천사진찍기좋은곳 #화천데이트장소",2021. 9. 10.
화천여행_[붕어섬],"[ 붕어섬 ] 나 혼자도, 멍뭉이와 냥이와도, 가족과도 산책하기 좋은 곳. 강원 화천군 화천읍 하1리 붕어섬 #DMZTHE #DMZTHEGANGWON #강원DMZ #생태평화벨트 #한반도생태평화벨트 #화천여행 #화천힐링여행 #붕어섬 #레저스포츠 #붕어낚시 #화천가족여행",2021. 9. 6.
(에세이) 화천군 비수구미와 평화의 댐 / 류시호 작가,"화천군 비수구미와 평화의 댐 류 시 호 / 시인 수필가 몇 달 전, 필자가 상임고문으로 있는 한국문학예술인협회에서 강원도 화천군청 초대로... 안심하고 여행을 했다. 한국관광공사에서는 ‘한적한 계곡을 따라 유유자적 걷는 길’이라는 테마로 걷기 좋은 길을 선정했는데, 고요하고도 비밀스러운...",2021. 6. 15.
강원도. 화천. 봄비펜션. feat. 신선놀음.,"주소 : 강원 화천군 사내면 수밀리길 11(삼일리 684). 거실, 방, 화장실로 구성된 3동 짜리 작은 펜션입니다. 정 많고 호탕하신 사장님, 사모님... 맛있는 음식 계속 먹고 웃고 떠들고 즐기고 힐링했네요. 이상 봄비펜션 에서 신선놀음 오지게 하고 온 포스팅을 마칩니다. 모두 즐거운 여행 하세요~!",2020. 7. 30.
별 보기 좋은 곳,"사진,여행과 음식 (daum.net) https://m.blog.naver.com/suntill0210/221984454543 화천 조경철 천문대 (apollostar.kr) 별사진찍으러갈때 참고하자 1. 경기... 경주 감은사지 9. 부산 오랑대 10. 화천 조경철 천문대 강원 화천군 사내면 광덕리 산273-105 11. 양평 벗고개터널 나중에 또 계속 정리하기!",2021. 7. 14.
국도를 달리는 금강고속 유니버스와 강원고속 그랜버드,아빠랑 자전거 여행가려고 차타고 춘천가는 중에 발견한 버스 사진을 포스팅해보려고 합니다. 여러분들이 보시면 놀랄만한 사진을 지금 보여드리죠. 강원고속 동서울 - 양구 NEW PREMIUM UNIVERSE XPRESS NOBLE 2012 우등 (1278) (In 화천군 간동면) 20년 1월 말에 동서울터미널에서 속초 선으로 담은...,2021. 10. 2.
비수구미 [강원도 화천] 바오로 성지순례회 탐방,2021년10월2일(토) 바오로 성지 순례회 에서 떠나는 [ 비수구미 飛水口尾溪谷 ] 탐방 몇개월만에 떠나는 여행 출 발 : 사당역14번출구 7시30분. 천호역... 물이 많은날은 징검다리를 건널수 없다고한다 오늘은 파로호에 물이 많지 않아서 징검다리를 건널수 있었다 파로호 [ 破虜湖 ] 강원 화천군과...,2021. 10. 4.
감성 뿜~뿜~화천 나들이~♡,여행좋아하는 울님들은 포토존~!! 절대 혼자 독차지 하고 계시지 않죠?? 씁쓸함 안고 사랑나무앞을 떠나 반지교로 가본다. 들꽃 프로포즈~!!ㅎㅎ 두분 멋지십니당~~♡ 뜨거운 태양아래 강바람이 션~하게 불어주는 다리를 건널땐 아~~조오타~!!탄성이 절로~ㅋㅋ 아를테마수목원 강원 화천군 하남면...,2020. 7. 6.
2020년 9월 22일 강원도 가볼만한곳 -유유자적 산책하기 좋은 미륵바위,2020 9.22 화요일 미륵바위 도착 안내도 참고 주소-강원 화천군 화천읍 대이리 주차요금 -없음 입장료 -없음 화장실- 있음 매점 -없음 주변 식당가-있음 화천읍 대이리에 위치한 5개의 미륵바위에는 조선시대를 배경으로 전설이 내려온다 < 믿거나 말거나 ㅋㅋ> 조선 말엽 화천읍 동촌리에 장모라는...,2020. 9. 23.
