header,contents,date
경북 경산시 베트남 쌀국수 짜조 분보남보 현지 스타일 맛집 / 소고기쌀국수 분짜...,고수나물이 없어서 이렇게 달라고 하니 주셔서 가득 넣었다? 비누 퐁퐁맛 너무 좋아함♡♡♡♡ #분보남보 요거는 베트남식 비빔국수로 보면되는데 달달하니 맛있더라. 홍둡이랑 엄마는 쌀국수가 맞는듯 분위기도 좋고 베트남 로컬스타일이라 괜찮은 듯 해외여행의 추억이 생각난다면 가보길 추천!!,2021. 7. 3.
"[경북경산멋집] 경산시 갑제동, 좋은 맛 좋은 시간... "" 호미호시 """,다녀 온 지 고작 한 달 조금 지났는데 벌써 숙제가 밀린 느낌이랄까 더 밀리기 전에 후닥닥 경산에 있는 호미호시 독특한 이름 덕분에 쉽게 기억 할 수 있었던 오메 드라마 속에서나 나올 법한 대 저택 포스 넓은 주차장 이런 주차장이 올라오는 길에 하나 더 주차장도 널찍하게 호미호시 로고에 힘을...,2020. 9. 8.
(경북 경산시) 복어잡는사람들 본점 - 푸짐한 복어코스요리(복어불고기 + 복지리...,대구 여행갔을때 맛나게 먹은 복잡사입니다 친구가 대구살다가 부산으로 이사왔는데 제일 기억에 남는 음식이 복어불고기라고ㅎㅎ 그 말듣고 나서 꼭 한번 먹어보고 싶었습돠! 새해첫날 1월1일! 오픈하자마자 입장했어요 오픈시간이 10시인줄알고 브런치먹으러 간건데 11시더라는ㅋㅋ 덕분에...,2020. 1. 18.
"꼭 가봐야 할 경북 여행 관광지 100선, 지금 여기 오면 상품은 덤!","놓칠 수 없는 경북여행의 즐거움, 경북에 오면 100가지 행운이 쏟아진다. 경상북도는 경상북도문화관광공사와 함께 7.15일부터 ‘경북관광 100선... 관광모노레일 ∘산양정행소 경산시 (3) ∘반곡지 ∘갓바위 ∘삼성현역사문화공원(동의한방촌) 군위군 (4) ∘화산산성전망대 ∘화본역...",2021. 7. 15.
"경북여행 대구 김광석거리, 가온밀면, 경산 반곡지, 대구여행, 경산여행지 추천",두번째로 추천하는 여행지는 경산 반곡지 입니다. 경북 경산시 남산면에 위치한 이 저수지는 멋진 자태를 뽐내는 나무들 이 많구요 큰 규모의 저수지가 아니어서 가볍게 산책하기 좋은 곳입니다. 저는 5월달에 밀양의 위양지에 다녀왔었거든요 위양지와 비교했을때는 반곡지는 말그대로 반쪽 크기의...,2021. 7. 24.
경북여행 - 프롤로그,4월의 경북 여행! 그간 발길 닿지 않았던 경북 내륙지역 여행을 생각 했으나 반려견과 함께 지낼 곳이 마땅치 않아 그나마 가능한 숙소를... 가나다라브루어리 경북 문경시 문경대로 625-1 10:00~19:00 O 대도양조장 대구 중구 동덕로14길 47 17:00~00:00 O 별맥 브루어리 경북 경산시 압량읍...,2021. 5. 22.
대구 여행 가볼만한곳 팔공산 둘레길 1구간 코스,"박허브 :) 어제는 대구 여행을 다녀왔는데요~ 대구 가볼만한곳 으로 손꼽히는 팔공산 둘레길 트레킹을 다녀왔어요!! 팔공산 둘레길은 대구광역시, 경북 경산시, 영천시, 칠곡군, 군위군에 걸쳐있는 총 길이 108km, 16구간으로 이루어진 트레킹 코스로 산길을 걸으면서 다채로운 풍경과 시골 정취, 유서...",2021. 10. 6.
"대구 여행코스(2) - (경북)경산 중산지, 수성못, 이월드/83타워","(경북)경산 중산지(1) 대구 여행코스 2편 첫번째로 소개해드릴곳은 [(경북)경산 중산지]입니다. [중산지]라는 곳은 경북 경산시에 위치해있으며, 대구과 경산 경계선에 바로 자리잡고 있습니다. (경북)경산 중산지(2) [중산지]에서는 대구 수성구와 가까이 있어서 나들이 가기에도 좋은데 이곳을 잘...",2021. 9. 26.
[경북여행/경산여행]치즈만들고 목장체험! 어른도 몰랐던 지식 상승! 오감이 즐거운...,"경산 밀크하우스 목장체험, 치즈만들기, 유제품구매 053-814-1102 경북 경산시 남천면 남천로 73 밀크하우스 빛둥이들에게 치즈 만들러 가자니 엄청... 축복입니다 집에 와서도 만든 치즈 먹으면서 이야기 꽃을 피웁니다 #경북여행 #경산여행 #치즈만들기 #목장체험 #지식상승 #오감체험 #밀크하우스...",2020. 8. 12.
"[경북경산멋집] 경산시 사동, 도심에서 느끼는 제주... "" 까사델제주 """,원치않은 무급 휴가가 생각보다 길어져 이참에 제주도라도 다녀올까 하고 항공권을 알아봤더니 평일 당일 왕복도 대부분 10만원 후반 먹고 마시고 돌아다니면 20만원은 훌쩍 넘어갈 무급 휴가의 아픔을 배가시킬 수 없어서 맘 접고 여기저기 돌아보던 중 제주도 느낌 물씬나는 도심 속 카페 발견...,2020. 8. 26.
[경북여행/경산여행]물분수로 아이들이 너무 즐거운 삼성현! 자연과 함께 할 수 있어 더...,ㅎ #삼성현물분수시간 #삼성현바닥분수시간 #바닥분수 #물분수 #삼성현바닥분수 #삼성현물분수 #경북여행 #경산여행 #삼성현역사문화공원 #삼성현역사문화관 #경산시민공짜 #삼성현레일썰매 #레일썰매 #그네 #춘향이그네 #삼성현그네 #미로놀이터 #술래잡기놀이터 #삼성현아이들과놀기좋음...,2020. 8. 17.
부엉산 성굴사 - 경북경산여행(1),"성굴사 성굴사는 경산시 남천면 부엉산 중턱 깊숙한 곳에 터를 잡아 조용한 기도처로 정평이 나있다. 국내 최대 맥반석 동굴내의 '여래좌상불'에서 정성을 다해 기도하면 반듯이 한가지 송원을 성취할 수 있다는 소문이 있을 정도로 영험한 곳이다. 특히, 명문대 합격기원, 사업 번성, 건강 회복...",2021. 9. 8.
[경북여행/경산여행]높지않아 남녀노소 누구나 함께 하기 좋은 등산[산],경산 금박산 경북 경산시 진량읍 간단한 산행! 산을 좋아하시는 분들은 등산이 아니라 산보라고 하시던 금박산! 해발 432미터 높지도 않지만... #금박산 #산행 #가벼운등산코스 #가벼운등산코스금박산 #진량금박산 #경산금박산 #국내여행 #경산여행 #다문리코스 #산 #산사모 #진량성당 #진량성당산사모,2020. 7. 18.
"[경북 여행]경북 가을 꽃, 나무의 세계 ""축제는 잠시 멈췄지만 꽃은 핀다"" :: 경북...","코로나로 마음 편히 여행 가기 어려운 시기이지만 그래도 잠시 꽃, 나무와 함께 계절의 여운을 느껴보아요. “축제는 잠시 멈췄지만 그래도 꽃은... 구미 장천 경북 구미시 장천면 강동로 경산 하양유원지 코스모스 경산 하양유원지 경북 경산시 하양읍 환상리 경주 황룡사지 황화 코스모스...",2020. 10. 19.
경산 남천면풍광 - 경북경산여행,경산시 남천면 하도리에서 발원하여 경산의 중심가를 관통해 대구 수성구 매호천과 합류해 낙동강의 지류인 금호강으로 흐르는 19.05km의 경산... 경산시에서는 남천의 수질오염을 막고 하천 유지용수 확보와 생태하천 복원을 위해 2008년부터 3년 동안 총사업비 450억 원을 들여 대대적인 남천...,2021. 9. 8.
경북 여름 가볼만한곳 경산 자인계정숲 산책하며 힐링해요!,"경산자인단오제에 대한 설명도 읽어볼 수 있었는데요, 신라시대부터 전승되어 오고 있는 우리나라에서 가장 오래된 전통 민속축제로 경북 경산시 자인면 지역 주민들의 고을 수호신인 한 장군에게 행하는 제례로서 고대의 명절인 수릿날 즉 단오절에 한묘대제를 올리고 호장장군행렬, 여원무...",2021. 7. 7.
"경산여행, 산책코스, 인생샷명소 :: 가을 산책하기 좋은 경산 대부잠수교!","일정을 사회적 거리 두기 하향 시로 계획하시고, 사회적 거리 두기 시행에 따라 방문 시에는 마스크 착용, 손 소독, 옆 사람과 거리 두기 등 방역 수칙들을 준수하시는 것 잊지 마세요! 경산 대부잠수교 경상북도 경산시 하양읍 대조리 경산 여행지 더보기 장은영 경북여행리포터의 9월 취재기사입니다",2021. 10. 6.
[경북 경산] 내고향 성암산(469m). 사방팔방 전망이 열리는 산이었다.,"이번 여행의 스페셜은 '반곡지' 왕버들 반영 모습과 화사하게 핀 복사꽃을 구경하는 것이지만, 산쟁이로 등록한 만큼 고향의 미답지 산도 2개... 미세먼지 나쁨 ▶ 산행지 : 성암산(경북 경산시) ▶ 진행코스 경산시현충공원→ 탐방로입구→ 삼거리(정자쉼터)→ 정상→ 옥길봉→ 빽→ 성암사...",2021. 4. 3.
[여행 여가]경북_오천원과 천원 두장만 있으면 어디든 갈 수 있어/ 저예산 시장여행코스...,"바로~시장에서 단돈 7,000원으로 즐길 수 있는 시장 여행 코스 소개입니다! 어떻게 시장에서 7,000원으로 여행 코스를 짤 수 있는 건지, 참... 국시방 위치 : 경북 경산시 경안로29길 19 C동 영업시간 : 053-814-6747 문의처 : 10:00 - 18:00 02. 길다방 단돈 1,000원에 즐기는 커피 한잔 뜨~끈한 국물은 마신 뒤엔...",2020. 11. 6.
"경산여행, 대구근교, 산책코스 :: 연꽃이 가득한 푸르른 연못 ‘경산 남매공원’","시로 계획하시고, 사회적 거리 두기 시행에 따라 방문 시에는 마스크 착용, 손 소독, 옆 사람과 거리 두기 등 방역 수칙들을 준수하시는 것 잊지 마세요! 남매공원 경상북도 경산시 계양동 466 카페 폰드 경상북도 경산시 계양로37길 27-1 경산 여행지 더보기 김경민 경북여행리포터의 6월 취재기사입니다",2021. 6. 21.
"마트료시카 원데이클래스, 원데이 러시아 체험, 경산시지공방, 마트료시카공방...",모스크바 여행 기념으로 사온 것이라고 해도 믿으시겠다면서 좋아하셨네요^^ 저 역시 3시간 정도 소요되는 작업을 즐겁게 몰입하여 열심히 해 주신 두 분께 진심으로 감사합니다. #마뜨료시카 #마뜨료시카원데이클래스 #마뜨료시카원데이 #경산수지공방 #미술쌤마뜨료시카 #경북 경산시삼성현로15길6...,2021. 8. 29.
경북관광100선을 여행하면 여행의 즐거움도 두배! 혜택도 팡팡! 경북관광100선...,경북관광100선을 여행하면 여행의 즐거움도 두배! 혜택도 팡팡! 작년에 많은 관광객들의 사랑을 받았던 경북관광100선 챌린지투어가 다시... 성주봉자연휴양림 경산시 (3) 반곡지 함창명주테마공원 갓바위 문경시 (5) 에코랄라 삼성현역사문화공원과 동의한방촌 문경새재 군위군 (4)...,2021. 7. 16.
[경북 경산] 대동 영남대인근 라멘집 1058면,"[경북 경산] 대동 영남대인근 라멘집 1058면 경산맛집, 영남대맛집, 영대라멘집, 영남대라멘, 라멘 053-818-1058 경북 경산시 청운로 11(대동 166-10 2층)... 위에 사진처럼 막이쳐져있는부분에 자리가 있어요 일본여행갔을때 느낌이 나네요! 칸막이 라멘집이라서 1인1석이거든요. 지금 이시국에...",2020. 12. 14.
"[경산카페추천] 경산시맛집, 예쁜카페 레이트체크아웃","경산카페추천 '레이트체크아웃' 시작합니다 장소 경북 경산시 장산로23길 7 101호 영업시간 화~일요일 11:00 - 20:30 매주월요일휴무 편의 주차, 포장, 무선 인터넷 홈페이지 https://www.instagram.com/late_check_out_/ 설명 에스프레소를 기반으로 한 바입니다. 힘든 일상속에서 비일상적인, 잠시 여행을 하는...",2021. 6. 30.
경상북도 유명 인기카페 100선/경북 카페 여행지도 '오늘은 어디 갈까?'(경북 가볼만한 곳),"경상북도에서는 '경북관광 100선 챌린지투어'에 이어 지역을 대표하는 유명한 카페 100곳을 선정하여 경북 카페 여행지도 '경북카페여행 100... 청송여행) 대구 근교권 경산, 청도, 성주, 고령, 칠곡 <경산> ▶ 도화지: 경산시 와촌면 대한길 45-27 - 특색: 팔공산 전망 ▶ 우즈베이커리: 경산시...",2020. 11. 4.
"경산여행, 봄나들이, 데이트장소 :: 경산 비호동산에서 느끼는 봄","사회적 거리 두기 하향 시로 계획하시고, 사회적 거리 두기 시행에 따라 방문 시에는 마스크 착용, 손 소독, 옆 사람과 거리 두기 등 방역 수칙들을 준수하시는 것 잊지 마세요! 경산 비호동산 경상북도 경산시 진량읍 대구대로 201 경산 여행지 더보기 김경민 경북여행리포터의 4월 취재기사입니다",2021. 5. 14.
[경북 경산] 사동 카페 까사델제주(CASA DEL JEJU),사진찍기좋은카페 경북 경산시 원효로40길 23-7 매일 11:00 - 21:30 게으르고 바빠서 이제서야 포스팅을 하게 되었어요 10월에 다녀온... https://www.instagram.com/casajeju/ 거울들이 많아서 사진찍을때 느낌도 좋고 제주느낌나는 인테리어에 무언가 여행간듯한 느낌이 물씬 느껴져요 ▼▼▼전 포스팅한...,2020. 11. 2.
"경북 드라이브 카페, 경산 아삶공 밭뷰 :: 경산카페, 대구근교카페, 카페 아름다운삶의공간",가볍게 경산으로 드라이브 오면서 밭뷰와 함께 실내 데이트 해보는 건 어떠세요? [경산 아삶공 - 아름다운 삶의 공간] 주소 : 경북 경산시 남산면 하남로 286-8 전화 : 053-857-5366 & 경산 여행지 더보기 장하나 경북여행리포터의 1월 취재 기사입니다.,2020. 2. 4.
"경산여행, 인생샷명소, 녹색명소 :: 따뜻한 봄에 갈 만한 반곡지, 남매공원","계획하시고, 사회적 거리 두기 시행에 따라 방문 시에는 마스크 착용, 손 소독, 옆 사람과 거리 두기 등 방역 수칙들을 준수하시는 것 잊지 마세요! 반곡지 경상북도 경산시 남산면 반곡리 246 남매공원 경상북도 경산시 계양동 466 경산 여행지 더보기 김해주 경북여행리포터의 4월 취재기사입니다",2021. 4. 20.
경산향교 - 경북경산여행,"경산향교(慶山鄕校) 경상북도 경산시에 있는 고려후기 에 창건된 향교. 교육시설. 시도유형문화재. 1390년에 현유(賢儒)의 위패를 봉안, 배향... 경산향교는 본래 경산시 신교동에 있었으나 1997년 9월 경산시 향교길 14-19(중방동 760)로 이전했으며, 이 향교의 대성전(大成殿)과 삼문(三門)은...",2021. 9. 8.
[경북 경산] 사동 카페 까사델제주(CASA DEL JEJU),제주느낌카페 경북 경산시 원효로40길 23-7 매일 11:00 - 21:30 저번 주말에 사동카페 까사델제주에 다녀왔습니다 오랜만에 친구 만나러 나왔는데 정말... 2층은 어떻게 운영할지 궁금하네요:) 인테리어도 깔끔하고 뭔가 돌같은게 많아서 제주온듯해서 기분이 좋았어요 요새 어딜 여행가거나하는게...,2020. 7. 1.
[경북여행] 경북에서 즐기는 나만의 술 만들기 체험 7선,"[경북여행] 경북에서 즐기는 나만의 술 만들기 체험 7선 술맛은 물맛이 결정한다는 말이 있다. 술을 만들 때, 그 지역에서 나는 물의 맛이... 주소 : 경상북도 경산시 진량읍 대학로 967-4 전화 : ***-****-**** 체험 운영 : 매일 10:00, 16:00 (1일/2회) 만호고택 소줏고리를 이용한, 전통 방식의...",2021. 5. 20.
[대구근교여행] 경산가볼만한곳 하양 대부잠수교 해바라기,경산 하양 대부잠수교 위치: 경북 경산시 하양읍 대조리 주차장: 있음 입구에서 찍어낸 메인사진♥️ 이번 대구나들이 조용한 산책로에서 꽃구경! 을 찾다가 오게된 경산 하양 대부잠수교 해바라기맛집이에요! 하양 대부잠수교는 경산 하양 환상리(화성로) 묘목단지와 하양 대경로를 잇는 지름길...,2021. 8. 16.
경산 반곡지 + 경상북도 경산 여행,반곡지는 반영이 아름다워 많은 사진 애호가의 사랑을 받고 있고 한바퀴를 돌아 산책 할 수 있는 코스도 있어 좋다 Travel Information 경북 경산시 남산면 반곡리 246주차는 반곡지 주변 주차장이나 갓길에 경산 반곡지 + 경상북도 경산 여행 Photographed by Hwang Hyeak Copyright ⓒ Hwang Hyeak...,2021. 6. 5.
"[경산 여행]우리쌀로 만든 맛있는 빵, 란사로테쌀빵 :: 경산 가볼만한곳, 경산 맛집, 경산...",내어 주셨네요 :) 경산 여행하시는 분들께 꼭 추천 드리고 싶은 베이커리입니다. 예쁜 인테리어 구경은 물론 쌀가루로 만든 건강한 쌀빵을 맛볼 수 있는 ‘경산 란사로테쌀빵’ 이었습니다! 란사로테쌀빵 경북 경산시 상암로13길 14 1층 경산 여행지 더보기 안다빈 경북여행리포터의 9월 취재기사입니다,2020. 9. 30.
[경북여행] 경북에서 즐기는 말(馬) 테마 체험 3선,"[경북여행] 경북에서 즐기는 말(馬) 테마 체험 3선 경북에서 말과 함께 놀 수 있는 말(馬) 테마 체험입니다 말과 신체적, 정신적 교감을 나누며... 주소 : 경북 경산시 와촌면 갈밭길 102 문의 : ***-****-**** 체험가능시간 : 09:00~18:00 여름시즌 10:00, 21:00 02 영천홀스파크 영천에 있는...",2021. 5. 21.
"자연풍경이 아름다운 전국의 도립공원 소개(경북, 경남, 제주도 편)/전국 여행 가볼만한 곳","출처: 문경시 문화관광 ★ 팔공산도립공원 소재지: 경북 칠곡군, 군위군, 경산시, 영천시, 대구 동구 1980년에 지정되었으며, 면적은 122.1㎢이다. 팔공산(1,193m)은 비로봉, 동봉, 서봉, 염불봉, 수봉, 인봉, 노적봉, 관봉 등이 이어져 있는 명산이다. 동화사 등 많은 절과 암자, 계곡과 자연공원...",2020. 11. 24.
경북 언택트 힐링 여행지 23선 소개,#10 경산] 반곡지 (경산시 남산면 반곡리 246) - 수면에 비친 왕버들은 반곡지의 매력을 잘 보여준다. 녹색 싱그러움으로 뒤덮인 반곡지는 언제... * 건강한 거리두기 경북 언택트 힐링 여행지 23선 이었습니다! ^^* #경북나드리 #경북여행 #경북언택트관광 #경북언택트여행 #언택트여행지,2021. 9. 23.
