header,contents,date
충남 전의 세종나무시장 다녀왔어요,"하늘의 '여행같이가요' ■ 충남 전의 세종 나무시장 전의 세종나무시장 매년 3월말, 4월초는 벗꽃의 계절답게 어딜가든 쉽게 꽃 구경이 가능합니다.... (사람들로 북적한곳 실내공간은 가지마세요) 오후엔 어머니의 부름으로 천안에서 충남 전의 나무시장에 다녀왔는데요 예전엔 연기군 소속이었는데...",2020. 3. 29.
로드 자전거여행 [랜도너스 서울400K] 무박2일 라이딩 체험기,충남 연기군 서면 쌍류리 72-1. 근처에서 곧 만날 업힐 전에 잠깐 휴식을 취했다. 슬슬 기온이 떨어져서 몸이 으슬으슬 해졌다. 아무래도 소화가... 타이어를 바꾸려고 코어밸브를 뺐는데 물이 콰르르르~ 이 물을 담고 달렸다니..ㅠㅠ #로드자전거 #자전거여행 #랜도너스 #랜도너스 서울400K...,2020. 5. 29.
충북선따라 오송~청주,"여행 오송에서 청주까지의 19.43km, 이번코스에선 경부선이 오송역에 KTX, SRT가 일 이십 분 간격으로 운행을 해서 충북선 출발점으로 용이하다. 전반부에 12km나 강변을 거슬러게 될 미호천( 39.07km)은 충북 음성군 삼성면 마이산(472m)에 있는 망이산성에서 발원하여 진천군·청주시 및 충남 연기군을...",2021. 7. 5.
방구석 미술관 2,"여성 여행 중 김우영은 법학 공부로 베를린에, 혜석은 파리에 남아 그림 공부 아내의 생활을 부탁한 최린과 애정행각으로 부부간 신뢰가 깨짐... 폭음으로 충남 연기군 고향으로 오게 됨, 그곳에서 작품 활동 전쟁 후 서울로 올라와 생계를 위해 애씀, 서울대 미술대학 대우교수로 재직 1960년...",2021. 9. 3.
박수근미술관 아카이브 특별전,바라본 충남 연기군 남면 방축리 귀농당년 귀농전년 농촌으로 온 사람들 원골에 별이 빛나는 밤 원골마을 별빛 수선화밭에서 아기 강아지 찾기... #강원관광 #강원도여행 #강원도구석구석여행 #강원도가족여행 #강원도비대면여행지 #박수근미술관 #박수근파빌리온 #박수근현대미술관...,2021. 5. 7.
공주 가볼만한곳 충현서원과 공암마을 겨울 풍경을 담다!,겨울 풍경이 조용하고 편안한 힐링 여행지 마법에 걸렸나~~ 세상이 온통 흰색으로 빛나! 동장군이 기세등등하여 겨울 추위가 연일 계속되었는데... 그리고 충남 공주시 반포면 학봉리에서 발원하여 연기군 금남면에서 금강으로 흘러드는 용수천도 보입니다. 온통 눈이 쌓여 있어서 그런가 겨울다운...,2021. 1. 29.
"국립현대미술관에 기증된 1,488점의 ‘이건희 컬렉션’ 베일을 벗다","이중섭, 흰소, 1953~54, 30.7x41.6cm / 이중섭(1916~1956)은 자신의 정체성을 종종 ‘소’에 빗대어 표현하곤 했다. 소는 일제강점기부터 조선인을 상징하는 동물이었는데, 특히 흰색은 조선인의 색으로 인식되었기 때문에, ‘흰소’가 가지는 상징성은 매우 크다고 할 수 있다. 이중섭은 일제강점기...",2021. 5. 17.
국립공주박물관,"충남지역 문화재 258,661여 점의 문화재를 수집 보관하고 있답니다. 국보 18점, 보물 4점 등 학술적 가치가 높은 중요문화재가 많으니 공주여행을... 연기군 조치원에서 발견되었는데 충청도 연기 지방을 중심으로 발전한 독특한 신앙 형태를 알 수 있는 귀중한 유물이라고 합니다. 공주...",2021. 5. 6.
형제사랑 기나긴 모정의 세월,부추를 몽땅 따주시고 쌈짓돈도 풀어 놓으셨다 내고향군산 전의이씨 30세손 / #군산율북리 #여행사진작가 #이종예 #전의이씨종가집 지난 3월27일... 시조할아버지 조선명당으로 알려진 산소 (全義李氏) 시조 이도(李棹)의 묘는 충남 연기군 전의면 유천리에 있다. 천안에서 1번 국도를 따라 남쪽으로...,2021. 4. 10.
제13회 충남•세종 향토사 대회 '충남•세종의 강과 바다',"충남역사문화연구원 태안향토문화연구소 공동 주관 행사 제13회 충남•세종 향토사 대회 '충남•세종의 강과 바다' 10월 19일 오후 1시 30분, 오랜 기간 연기되었던 충남·세종향토사연구연합회(회장 이해준)와 국립해양문화재연구소(소장 김연수)가 공동 주최하고, 충청남도역사문화연구원(원장...",2020. 10. 21.
5월 여행 명소. 가볼만한 곳. 추천베스트. 갈만한 곳. 튤립 철쭉산행. 첫사랑 꽃잎,"소백산 충남 도청 영산홍. 연기군. 천안 단국대 강원 태백 태백산. 정선 두위봉. 홍천 비발디파크. 춘천 영산홍 오봉산, 컨트리클럽 경기 군포시. 성남 청계산. 남양주 서리산 축령산. 화성 삼성전자. 부천 고강본동. 안성 영산홍. 가평 연인산 서울 관악산. 강동 천호공원 5월여행 가볼만한 곳...",2021. 4. 25.
4월 여행 명소. 가볼만한 곳. 추천베스트. 갈만한 곳. 진달래 벚꽃 튤립축제,4월 여행 명소. 가볼만한 곳. 추천베스트. 갈만한 곳. 진달래 벚꽃 튤립축제 4월 가볼만한 곳. 베스트명소 제주 한림공원 튤립. 녹산로 가시리... 화개리 오십천변 영천 4월 중순 경북 영천시 평천리 임고수변공원 금산 홍도 4.28 충남 금산군 남일면 신정2리 홍도마을 고복저수지 4.22 충남 연기군...,2021. 4. 1.
행정중심복합도시,대의명제아래 충남연기군.충북부강면일원에 설치하였으며 국책사업지로는 특별구역인 행정중심복합도시와 주변지역인 금남면.장군면.부강면.... 또한 주변도시인 대전.청주.공주ktx역에 BRT노선을 연결하여 여행객들이 주변도시를 통해들어오고 주변도시를 여행하기 편리하도록 정시성을...,2021. 5. 29.
진천 농다리(鎭川 籠橋) 210228,"여행일자 : 2021. 02. 28 6. 이동수단 : 개인(자차) . 망포-진천농다리 주차장 79Km 1:30분 3500원, 무료도로 89Km 1:55분 7. 소개 충북 진천군 문백면 구곡리... 미호천(美湖川)은 충북 음성군 삼성면 마이산(472 망이산, 매산)에 있는 망이산성에서 발원하여 충북 진천군, 청주시 및 충남 연기군을 거쳐...",2021. 3. 1.
"어렸을 때 기억, 마가린 간장밥 잊지 못해","여행작가 호미숙입니다. 블로그씨, 정말 오랜만에 답변을 해보네요. 오늘은 2020년 9월 1일 20여 년 살던 집에서 새로운 집으로 이사하는 날입니다.... 제가 어렸을 때 충남 연기군 현재의 세종시 깡촌에서 7남매 중 막내로 위로 큰언니와 작은 언니와 나이차는 16살 13살 그 아래 오빠 4명들과 3년. 2년...",2020. 9. 1.
대한민국 대표여행지 1000 - 그래도 책이 잘 나가는데는 이유가 있다.,"대한민국 대표 여행지 1000은 책 제목 그대로 우리나라 (남한 지역만 해당) 곳곳의 가볼만한 곳을 추려서 간략하게 소개해주는 책인데, 많은 곳을... 모르겠으나, 충남지도에는 2020년에 나오는 개정판에도 연기군이 존재하며, 계룡시가 대전과 한데 묶여 있다는 점에서 경악을 금치 않을 수 없다....",2020. 8. 7.
"서울 전동킥보드 대여, 반포한강공원에서 연습(바이클로반포점)라이클",호미숙 여행작가입니다. 호미가 아주 특별한 체험? 배우기를 했어요. 바로 전동킥보드입니다. 사실 자전거는 오래 탔지만 킥보드는 이번이... 그런데 재미있는 건 서로 인사 나누다가 호미가 누군지 소개하려고 인플루언서 홈의 @호미숙 보여드렸는데 여기에 제 프로필의 충남 연기군 글자를...,2020. 5. 31.
[전시] 서울전시추천_이건희 컬렉션 특별전 : 한국미술명작_국립현대미술관(MMCA)...,"그림 ☑︎ 충남 연기군에서 태어나 학생 시설 여러 미술 대회에서 입상 ☑︎ 일본 제국미술학교에서 유학하였고, 해방 이후 김환기, 유영국, 이규상 등과 '산사실파'동인을 결성하여 활동함 ☑︎ 1945-1960년까지는 서울대에서 교수 생활을 했으며 이후에는 전업 작가 생활을 함 (1챕터에 그의...",2021. 8. 23.
"인왕산 1코스(광화문, 경희궁~인왕산 자락길, 수성동)-2","-2: 월암공원~홍난파가옥~딜쿠샤~인왕산자락길~수성동계곡~통인시장 월암공원 국립기상박물관을 에워 싼 한양도성이 깔끔하게 복원된 것은 그리 오래된 일이 아니다. 복원도 복원이지만, 어느새 이 주변도 ‘상전벽해(桑田碧海)’라는 말이 전혀 과장이 아닐 정도로 변모했다. 서대문에서...",2021. 8. 22.
포스트 코로나시대의 한가위를 보내며...,그러나 다른 한편에서는 수백만 인파가 여행을 떠날 채비를 하고 있다고 한다. 민족 대이동 대신에 여행 대이동이 벌어질 태세니 우려스럽기 짝이... 금년 설날 가족성묘 사진 [410여년 선영을 새롭게 조성하다] 본래 우리 선영(先瑩)은 엿 충남 연기군 남면 방축리 일원(현 세종특별자치시 방축동)에...,2020. 10. 5.
김형국의 미학산책/ 탄생 100주년 맞은 장욱진 화백(2017년 4월),그 아버지가 전염병으로 갑자기 타계하자 지금은 세종시 한 귀퉁이가 된 옛적 충남 연기군 동면 내판들의 천석(千石)지기 종가를 떠나 일가는... 최근 일본여행에서 들었던 일화도 그렇게 인재가 자랄 수 있겠구나 싶어 기대감으로 나 혼자 기쁜 마음으로 ‘소설을 썼다’. 일본 규슈의 깊은...,2020. 10. 29.
7월 여행. 가볼만한 곳. 계곡. 해수욕장 캠핑장. 추천 베스트. 전국 축제일정,7월 여행. 가볼만한 곳. 계곡. 해수욕장 캠핑장. 추천 베스트. 전국 축제일정 7월에 가볼 만한 야간여행 명소. 관광공사 * 달빛 아래 누리는 고궁의... 충남 연기군 서면 용암리 208-5 대덕숲 유원지. 충북 청원군 미원면 대덕리 266-1 용연 청소년야영장. 충남 천안시 동남구 목천동 교촌리 산19-1...,2020. 6. 29.
석불 조성의 배경( 석굴암의 상세도포함),(진홍섭 교수님의 글을 많이 참고하여 정리 했습니다. 감사합니다.) 대체로 절을 짓고 불상을 조성하는 데는 깊은 인연이 따르게 마련이다. 국가의 安泰를 기원하는 일에서 부터 개인의 복을 빌기 위한 일에 이르기 까지 여러 가지가 있다. 석불의 경우도 예외는 아니다. 이러한 造佛의 배경은 당시의...,2021. 6. 8.
강원도 양양 남애3리해수욕장 동해안 여름 7월 여행지 추천,특히 충남 연기군 현재의 세종시 산골 출신인 호미에게는 바다는 꿈의 풍경이었습니다. 처음 바다 가본 지가 언제인지 까마득합니다. 그동안 여행을 시작한 뒤로 바닷가를 찾는 일이 잦았지만 갈 때마다 미혹된다고 할까요? 서해바다는 서해바다 나름대로의 특징을 갖고 있어 특히 저녁놀 질 때...,2020. 7. 29.
독서노트(꿈 너머 꿈),"충남 연기군의 한 임대아파트에 칠십대 노인이 한 분 살고 계셨다. 노인은 아내를 잃은 뒤 동네 아파트 공사장 막노동으로 생계를 유지하며 힘겹게... 태울 줄 알아야 한다.”<한창기/ 뿌리 깊은 나무 사장> 한 걸음이 모든 여행의 시작이고, 한 단어가 모든 기도의 시작이다,<틱낫한> 대명매(2021. 3.14)",2021. 3. 16.
"금강 종주! 군산->대청댐->세종시 라이딩~(9.11), 안락했던 그러나 첫 200km",혼자 여행은 더욱 청승 맞게 이럽니다. 이제 대망의 금강라이딩을 시작합니다. 금강하구둑 인증센터 정말 아쉽게도 종주수첩을 안 가져왔습니다... 위험합니다!!!(충남 연기군 금남면 부용리 571) 현재로서는 공사가 되려면 시일이 걸릴 것이고 당분간은 저 자전거 길은 건너 가실수 없습니다. 물론...,2020. 9. 13.
"[미술계 소식] 국립현대미술관, 이건희컬렉션 1,488점 세부 공개 - 세기의 기증...","이중섭, <흰소>, 1953~54, 30.7x41.6cm 장욱진(1917~1990)은 충청남도 연기군의 부유한 집안 출신으로 중고등학교 시기는 서울에서 보냈다. 명문 경성제2고보에 입학했으나 자퇴하고 양정고보에 편입했는데, 양정고보 재학 중 1937년 조선일보에서 주최한 제2회 ‘전조선학생미술전람회’에 <공기놀이...",2021. 7. 21.
빵빵!여기는 특별한 도시 세종시-알고 떠나는 우리 도시 땀방,"특별한 세종시를 여행할 코스도 보여주고 있습니다. 지금의 세종시는 충남 연기군, 공주시,충북 청원군의 일부를 합해 만든 도시에요. 산과 강이 어우러진 평범한 농촌을 행정도시로 만든거죠. 세종시는 똑똑한 도시락 해요. 이유는 책에 설명이 되어있습니다~ 밀마루 전망대에서 내려다본 정부...",2020. 5. 13.
탁트인 고복저수지·곰이 있는 수목원 (베어트리파크),"탁트인 고복저수지·곰이 있는 수목원 (베어트리파크) <주말여행>연기 가볼만한 곳-여름날, 무심히 바라보다 본격적인 휴가철이다. 어린이들이... ▶베어트리파크 충남 연기군 전동면 송성리에 위치한 베어트리파크(원장 이선용)는 서울에서 1시간 20분 거리로 경부고속도로와 연결된 1번...",2020. 10. 9.
慎協 시집 단순한 강물,"10 쪽수 : 153 ISBN : 89-7734-153-1 사양 : 46판 정가 : 6000원 저자소개 慎協 충남 연기군 전동면 출생 대전고, 서울 문리대 국문과 졸 고려대 대학원... 달나라 여행 月国の旅行 辨明 弁明 연 凧 나의집 私の家 落葉으로 돌아와서 落葉として帰ってきて 물 1 水 1 물 2 水 2 물 3 水 3 물 5 水 5 물 6 水 6 물 11...",2020. 6. 17.
8월 여행. 가볼만한 곳. 여름휴가지. 계곡 바다 섬 캠핑장 휴양림,8월 여행. 가볼만한 곳. 여름휴가지. 계곡 바다 섬 캠핑장 휴양림 강원도 여름 휴가지 : 매봉산 풍력발전단지. 구와우마을 해바라기축제.... 충남 연기군 서면 용암리 208-5 대덕숲 유원지. 충북 청원군 미원면 대덕리 266-1 용연 청소년야영장. 충남 천안시 동남구 목천동 교촌리 산19-1...,2020. 7. 27.
세바시 부시파일럿오현호,"너희들 청소설겆이 안해도돼 너희들 그냥앉어서 밥먹어 그렇게 얘기해주셨다 나중에는 무전여행을 했는데 저희가 돈을 오히려 벌었다. 설겆이하는데 , 청소해줘서 고맙다고 충남 연기군에서 모텔에서 잔적이있었는데 다음날 사장님이 찾았는데 큰기업체 회장님이셧다 너희 목적지가 어디냐? 저희...",2020. 10. 19.
시집 숯골지기 4부 작품,*새벽 여행 홀로 떠나는 새벽 여행 길 더없이 편한 나그네 길이다 생명들이 하나 둘 일어선다 주어진 자기들만의 삶을 위해 손을 뻗는다 새벽에 그들을 나 혼자 독차지하니 이 기쁨 어디에 비할 수 있겠나. *조치원 생활 충남 연기군 조치원읍 죽림리로 이사간 지 5일째 나의 일상에도 변화가 생겼다...,2020. 9. 3.
충남 세종 고복저수지 차박(연기대첩비공원 고복자연공원),고복저수지 야경 이번 삼일절은 주말과 연결되는 천운이라서 탑정호에서 차박한 후에 하루를 더 여행하기로 했습니다. 더 내려갈까 하다가 돌아갈 생각하니 혹여나 정체될까 봐 집으로 돌아가는 경로상에 있는 곳을 급 검색을 하다 한적한 차박지로 알려진 충남 세종에 고복저수지로 향하였습니다...,2021. 3. 3.
"장군면의 모든 것, 세종시 장군면 여행지 추천 12 명소",旌閭)'로 연기군 향토유적 제11호로 2001년 5월 31일 지정되었다가 2014년 9월 30일 해지되었고 2014년 9월 30일 세종특별자치시의 향토문화유산 제11호로 변경 지정되었습니다. 여기까지 세종시 장군면 여행지 추천 12 명소를 소개했는데 계룡도령 춘월이 소개한 순서대로 참고해서 찾아본다면 편할...,2021. 2. 25.
"백제의 문화와 역사를 배우다, 국립공주박물관",계유명 천불비상은 국보 제108호로 1961년 충남 연기군 조치원읍 서광암에서 발견된 한국 유일의 천불비상이라고 해요. 두 전시품 모두 상당히... kr/ https://gongju.museum.go.kr/ http://tour.gongju.go.kr/html/kr/#txt 공주 문화과광 #공주여행 #공주시 #흥미진진공주 #공주가볼만한곳 #충남여행 #충청남도가볼만한곳,2020. 7. 14.
5월 여행. 가볼만한 곳. 전국축제. 봄꽃축제. 아이들과 가볼만한 곳. 자연휴양림,"하동 형제봉 경북 영주 소백산 충남 도청 영산홍. 연기군. 천안 단국대 강원 태백 태백산. 정선 두위봉. 홍천 비발디파크. 춘천 영산홍, 컨트리클럽 경기 군포시. 성남 청계산. 남양주 축령산. 화성 삼성전자. 부천 고강본동. 안성 영산홍 서울 관악산. 강동 천호공원 5월 여행 가볼만한 곳....",2020. 4. 27.
"점점 벌어지는 거리, 더욱 무시되는 강원도","보통 강원도에 여행을 방문하시는데, 강원도가 어떤 점이 발전했으면 좋겠는지, 여행인프라는 어떤 방식으로 구축되었으면 좋겠는지... 충남 연기군이었던 세종특별자치시가 행정수도로 설정되어 발전한 것처럼 강원도 각 지역의 특색에 맞게 질 좋은 기관들이 많이 들어왔으면 좋겠다. 이...",2020. 4. 19.
(충남 세종시)유럽산 수국으로 직거래하는 세종식물원 탐방기,세종시(구 연기군) 임업후계자증서와 금강유역환경청에서 준 멸종위기 아생생물 인공증식증명서도.. 세종묘목유통 입간판 바로 우측에 농장을 지키는 신중우 대표의 보금자리도 있더라. 서리가 몹시 힘들듯.. 며칠 뒤 또 갔더니 요즘 스마트스토어 등에서 세종식물원 이라는 농업법인으로 직거래를...,2020. 7. 3.
2009.07.18 20:23 庭園,15년전 카나다 여행시 뱅쿠버의 리챠드 가든을 구경한 적이 있습니다. 그후 외도를 가서 개인이 수년간 걸처 조성한 정원을 관람했지요. 지금도 그곳 정원을 총책임 관리하는 친구의 안내로... 얼마전 매스컴에서 충남 연기군에 위치한 개인 사업가 가 조성한 베어트리를 보여주기에... 지인들과...,2020. 9. 19.
취미생활(6) 한국철도 100주년(1999년) 101개 기념스탬프② 모음,조치원역(복숭아꽃&제비) 조치원역이 자리한 충북 연기군의 군화(郡花) 복숭화꽃과 군조(郡鳥)인 제비를 형상화했습니다. 7. 신탄진역(연초)... 온양온천역(소년 이순신 보람이) 충남 아산시는 현충사가 있는 온천관광 특구지역으로서 소년 이순신인 보람이를 마스코트로 개발하여 이미지...,2020. 9. 20.
