header,contents,date
드라이브로 다녀온 서울 근교 맛집 리스트,"온누리 장작구이 의정부산곡점 메뉴 : 모듬장작구이A 40,000원 영업시간 : 11:30 - 22:00 연중무휴 주소 : 경기 의정부시 송산로939번길 41-11 다녀온 곳은 온누리 장작구이라는 곳으로, 서울에서 30분 정도 걸리는 동의정부IC를 빠져나오면 바로 위치해 있어서 찾아가기 수월한 곳이었어요. 근교답게 가게...",2021. 2. 20.
노는언니 출연진 클라이밍 아산 체험장 위치 주소 김자인 남편 오영환 나이 직업 키...,더불어민주당(경기 의정부시갑) 가족 배우자 김자인 학력 서울시립대학교 소방방재학과 경력 2020.10~ 더불어민주당 재난재해대책특별위원회... 지난주에 이어 국가대표 엄마들의 육아 해방 여행 2탄이 펼쳐지는 가운데 언니들은 ISFC 클라이밍 월드컵 최다 우승자 김자인의 클라이밍 실력을...,2021. 8. 24.
의정부가볼만한곳 경기도사찰 / 도봉산망월사 평양면옥 / 경기도여행지추천 국내맛집여행,떠나는 여행이라고 할 수 있습니다 나를 찾는 사색의 공간으로는 사찰만큼 좋은 곳은 없는 것 같습니다 가까운 서울 근교 도봉산 망월사입니다 5월의 사찰은 화려한 연등 장식이 가득합니다 의정부평양냉면 평양면옥 대한민국 평양냉면의 성지 031-877-2282 경기 의정부시 평화로439번길 7...,2021. 5. 5.
의정부 맛있는브런치&분위기 둘다 원하신다면 * 파머스빌리지 플러스 *,주소 : 경기 의정부시 호원동 381-10 영업시간 : 평일 10:00 ~ 23:00 (주말) 22:00 몇일전에 친구와 휴일이 오랜만에 맞아서 근처로 브런치 먹을겸 조만간 떠날 여행계획 세우러 의정부 브런치맛집 다녀왔어요 ! 진짜 이거 찍으면서ㅠ0ㅠ 나 사진똥손인데 똥손도 금손 만들어주는 날씨는 진짜 최고다...,2021. 10. 2.
"의정부 카페/수락산 카페_고흐가 사랑한 도시, 유럽과 프랑스 감성이 가득한 카페...","코로나로 여행도 못가는 요즘 프랑스 여행이 가고 싶다면! 유럽 분위기가 물씬 나는 카페, 빈센트 반 고흐가 사랑했던 도시, 의정부 카페 아를(Arles)로 떠나보는건 어때요? 영업시간 매일 10:00 - 24:00 연중무 위치 경기 의정부시 동일로 204 카페 아를 도봉산역에서 카페아를 가는 법 버스 107번 승차...",2020. 10. 29.
"의정부 맛집,고흐가 살던 프랑스마을 속으로 '카페 아를' 서울 근교 카페 추천!","카페 아를 주소: 경기 의정부시 동일로 204 영업시간: 매일 10:00~24:00(연중무휴) *화요일 22시까지 주차: 자체 주차장 보유 업종: 카페,베이커리,레스토랑(파스타,피자,스테이크 등) 입구 건물에서부터 프랑스 마을의 느낌 물씬 풍깁니다. 빈센트 반 고흐가 살았던 아를(Arles) 마을로 입장. 예전엔...",2020. 5. 30.
의정부 크로플 :: 의정부 카페 비브 VIVE,드디어 여행 포스팅 끝내고 일상(?) 포스팅으로 컴백~~ 엄마랑 동생이랑 7월에 다녀온 의정부 크로플 카페 VIVE VIVE 비브 의정부 크로플... 0507-1336-9927 경기 의정부시 시민로146번길 23 1층 영업시간이 네이버에 등록이 안 되어 있는데 인스타에는 12:00~24:00로 나와 있으니 참고!,2020. 8. 20.
"[TV속 정보] 6월 2일 (수) 2TV생생정보, MBC생방송오늘저녁, SBS생방송투데이 나온 곳...","▶연탄갈비삼산이수 (오돌갈비) ☎ 031-879-8990 경기 의정부시 둔야로 17번길 18 <도시PD의 촌으로> ▶ 무녀도 펜션 ☎ 덕진하우스 010-3310... 곰미디어 여행본능, 섬 - 초여름, 붉은 빛으로 물드는 섬 ‘창선도’ 편 ▶삼천포대교 경남 사천시 대방동 ▶남해바래길 탐방안내센터...",2021. 6. 2.
"[롤리트롤리 여행 정보] 반려동물 애견동반 벚꽃 여행 장소 서울 근교, 경기도 [포천...",당신의 즐거운 여행 동반자 롤리트롤리입니다☻ 서울 최고 기온 26도로 올라갈 정도로 오늘은 정말 완연한 봄 날씨예요. 서울에서는 벚꽃... 의정부 벚꽃 명소 중랑천 벚꽃길 경기 의정부시 장암동 사진출처 : 의정부 공식 블로그 캡쳐 사진출처 : 의정부 시청 홈페이지 의정부 벚꽃 명소...,2021. 4. 1.
의정부 혼밥 하기좋은 배키우동 이번엔 카레우동,"경기 의정부시 시민로122번길 28 영업시간. 12:00-22:00(월요일휴무) 주차. 근처 공영주차장 저번이 먹은 불향 솔솔 부타동이 자꾸만 생각나 또 찾아간... 인테리어가 여행뽐뿌를 자극한답니다 창가석, 다찌석도 있어 의정부 혼밥 하기도 좋아요 벽면 가득 일본어 포스터도 붙어있고, 아기자기한...",2020. 10. 20.
베오주택 :: 의정부카페/분위기좋은카페/의정부조용한카페,"베오주택경기 의정부시 태평로63번길 11-1 입구는 정말 주택처럼 생겼어요! 요즘 이렇게 주택을 개조해서 카페, 소품샵, 식당 등 정말 많이... 베오주택은 일요일은 휴무라고 해요! 의정부에서 조용히 있다 갈 수 있는 카페 찾으시면 분위기 좋은 베오주택으로! #샐리의여행일기 #의정부카페 #베오주택",2020. 6. 3.
[문화도시의정부] #333쌀롱 - 타다닥 눈누난냐 2021.10.2,"쌀롱장소 : 투썸 민락중앙점(경기 의정부시 오목로205번길 21) 5. 쌀롱 소개 인싸 두 분과 부끄럼쟁이 한 분 이 모이신 #타다닥 눈누난냐는 영화를... 문화도시에 대한 궁금한 점 그리고 바라는 점 내가 사는 곳에 대해 관심이 많아서 여행하듯이 다녀보고 있는데, 전부터 의정부에 있었던 동네...",2021. 10. 6.
"의정부 카페 :: 유럽 감성 뿜뿜, 카페 아를","사실 여긴 올해 5월 황금 연휴 마지막날에 수원과 용인 여행을 다녀오면서 집에 돌아오는 길에 들러본 곳인데..ㄲㄲㄲㅋㅋㅋ 이래저래 다른 글들... + 주소 : 경기 의정부시 동일로 204 영업시간 : 매일 오전 10시~자정, 화요일에는 오전 10시부터 밤 10까지 운영 브레이크타임 : 평일 오후 3시부터 5시...",2020. 8. 12.
[맛있는 녀석들] 출현한 맛집 총 정리! (2018'~2019'),"179회 [당일치기 여행 1탄] 편 (방영일 : 2018.7.27) 러시아 음식 : 트로이카, 서울 용산구 이태원동 72-32 5층 이집트 음식 : 알리바바... 15) 빈대떡 : 오두산막국수, 경기 파주시 평화로 204 부대찌개 : 오뎅식당, 경기 의정부시 호국로1309번길 7 209회 [시청자 추천 숨은 맛집 3]...",2020. 10. 14.
의정부맛집 / 의정부양꼬치 송화양꼬치 의정부로데오거리 의정부제일시장 / 국내맛집여행,여행 오늘도 맛집을 찾아서 의정부역에 도착합니다 의정부 하면 늘 이분이 생각납니다 조선의 태조 이성계입니다 활을 쏘는 이성계의 동상을 의정부 역 길 건너편 로데오 거리 입구에서 만날 수 있습니다 오늘의 맛집은 로데오거리 근처입니다 의정부제일시장 ***-***-**** 경기 의정부시...,2021. 4. 30.
영양만점 청학리 맛집,청학리 맛집 #온누리장작구이 #청학리맛집 #오리 상호명 : 온누리장작구이 의정부산곡점 주소 : 경기 의정부시 송산로939번길 41-11 전화번호 : 031-841... 어릴 적 많이 하던 게임이라 덕분에 추억여행도 했다는 사실~! 확실히 아이들이 너무나 좋아하더라고요~ (어른들도 덩달아 좋아했답니다!) 주변을...,2020. 10. 14.
[경기 / 의정부 / 민락동 ] 서울 인근 경기도에서 만나는 제주 느낌_어반 제주 Urban...,"연락처 : 031-852-5433 위치 : 경기 의정부시 민락로 479 운영시간 : 매일 11:00 - 22:00 (BT : 16:00~17:00) 편의 : 주차 가능(공간 넉넉), 연중무휴, 화장실(남녀... 코로나19로 국내 여행도 쉽지 않은 요즘 잠시라도 제주도 느낌을 느끼고 올 수 있다니! 곳곳에 창고와 소품은 정말 막 제주도로 날아온...",2021. 2. 13.
의정부 맛집 파크프리베 이탈리안 레스토랑과 카페 승마클럽 체험까지,아이들과 함께 오기 좋은 곳이다 다만 수용인원에 비해 화장실 공간이 너무 부족한것 아닌지 주말에는 너무 복잡한 느낌 그래도 좋은 나들이였다 쓰다보니 사진도 많고 말도 많아져서 카페 포스팅은 다음에 해야지 파크프리베 경기 의정부시 동일로192번길 28-27 레스토랑 11:00-22:00 카페 11:00-23:00,2020. 6. 18.
[경기/의정부] 카페 달리온 (Dally.on) :: 수락산+야외정원+계곡을 품은 의정부 카페...,"달리온 (Dally.on) *주소 : 경기 의정부시 송산로915번길 123 *영업시간 : 10:00-22:00 *연락처 : 0507-1491-4400 *주차 : 무료주차, 공간 넓은 편 but, 주말에는... 저 처럼 테이크아웃만 하다 지치신 분들은 당일치기 여행 느낌으로 한 번 다녀오셔도 좋을 것 같네요 :) (주말은..피해주세요…ㅋㅋㅋㅋ) #달리온...",2021. 6. 30.
의정부맛집&술집 :: 동원다방 : 의정부분위기좋은술집,"이러니깐 일부러 간판은 그대로 두었다고 들었대요 동원다방경기 의정부시 평화로552번길 29-11 2층 2층이었는데 정말 구수한 냄새가 풍기는 간판... 오는 사람들은 꾸준히 올 것 같은 곳이었어요 단지,, 겉모습에 처음 보는 사람들은 못 올 것 같은 아쉬움,,:( #샐리의여행일기 #의정부맛집 #동원",2020. 5. 29.
"[TV속 정보] 3월 12일 (금) 2TV생생정보, MBC생방송오늘저녁, SBS생방송투데이 나온...",031-877-9293 경기 의정부시 서계로 91 <전설의 맛 -31년 전통 반건조 모둠 생선구이> ▶종로1973햇과메기 ☎ 0507-1423-8025 강원 춘천시... 3GO - 목포 3GO 여행 > ▶ 목포해상케이블카 북항승강장 061-244-2600 전남 목포시 해양대학로 240 ▶ 고하도 전망대 전남 목포시 달동 산192-18...,2021. 3. 16.
"[TV속 정보] 6월 4일 (금) 2TV생생정보, MBC생방송오늘저녁, SBS생방송투데이 나온 곳...","3GO - 충주 3GO 여행> ▶ 활옥동굴 ☎043-848-0503 충북 충주시 목벌안길 26 ▶ 중앙탑메밀마당 (메밀치킨, 메밀막국수) ☎0507-1400-0283 충북... 27년 내공이 깃든 맛 > ▶ 식단 해결사 ☎031-872-6928 경기 의정부시 비우로92번길 8 <빅데이터 랭킹 맛집 - 서울 최고의 피자 TOP 5...",2021. 6. 4.
요리경력 40년 반찬가게 (경기 의정부) 해물찜 (서울 충무로역) 떡볶이 (서울대입구역),3GO - 해남 3GO 여행 피낭시에 전남 해남군 해남읍 읍내길 8 (읍내리 29-1) 0507.1393.6262 #전남 #해남 #해남고구마빵 * 영업시간 매일 10:00... 부부의 손맛으로 완성한 최고의 맛 마미키친 경기 의정부시 범골로 50 (호원동 366-18) 031.855.8988 (의정부경전철) 범골역 2번 출구 632M...,2021. 3. 19.
의정부 태국음식 맛집 아이엠네이쳐에서 떠나는 태국여행,"태국여행 계획하다가 코로나로 무산됐던 아픈 기억이 있는데... 이렇게 의정부에서 태국음식을 즐기면서 여행기분을 내보려구요~ 아이엠네이쳐는... 매주 둘째, 넷째주 화요일은 정기 휴무고 15시~16시 30분은 브레이크 타임이니 방문 전에 참고해주세요 주소 경기 의정부시 의정부동 494-4 전화번호...",2021. 5. 6.
"20210604 생방송 투데이 (2838) 충주 3GO 여행, 따뜻한 인심은 덤! 27년 내공이 깃든 맛...","3GO - 충주 3GO 여행 활옥동굴 충북 충주시 목벌안길 26 / 043.848.0503 중앙탑메밀마당 (메밀치킨, 메밀막국수) 충북 충주시 중앙탑면... 27년 내공이 깃든 맛 식단 해결사 경기 의정부시 비우로92번길 8 (녹양동) / 031.872.6928 1호선) 녹양역 1번 출구 610m 월~토요일 09:30-22...",2021. 6. 4.
알로하! 의정부 술집 로코하와이 칵테일 맛집이네,이런 작은 소품들 하나하나 구경하다보니 마치 여행지에 온 듯한 착각이 들 정도였다. 내륙지방에선 보기 힘든 감성이라구욧. 이런 귀여운... 방문해서 사진찍으면서 놀다오기 괜찮은 의정부 술집이다. 전화번호 : 0507-1356-9915 주소 : 경기 의정부시 시민로 138 영업시간 : 평일 13:00 - 24:00 주말 13:00 - 02:00,2021. 10. 11.
"[수락산]수락산역~도솔봉~주봉~(단발머리소녀~외계인)~기차바위~도정봉~장암역('21,5/6)","단발머리소녀와 외계인 만나기^^ 수락산(水落山,638m)/서울 노원구 상계동,경기 의정부시,남양주 별내면의 경계/수락산은 거대한 화강암 암벽에서... 느림보 여행같은 산행 ㅎ 서울시내 방향으론 미먼인지 흐릿하지만 불암산,북한산,도봉산,사패산,수락산 주능까지 다 볼 수 있다. 주봉방향으로...",2021. 5. 9.
의정부신시가지맛집 밥장인 돼지찌개 의정부 야식 추천!,"안녕하세요 언니네 사진관 쏠입니다 :) 의정부신시가지맛집 밥장인 돼지찌개 다녀왔어요 ㅎㅎ!! 의정부역 근처 맛집이더라구요 ㅎㅎ! 여행다녀오... 영업 시간 평일: 11:00 ~ 익일 9시am 토: 15:00시~ 익일9시am 일 17:00시~ 익일9시am 주소 경기 의정부시 범골로145번길 28 (의정부동, 파워프라자)",2020. 3. 5.
"의정부 민락동 맛집 , 오마뎅 의정부민락점 건강한 분식집 :)!",오마뎅 의정부민락점 경기 의정부시 오목로 229 (민락동) 영업시간 오전 11: 00 ~오후 21: 00 주차가능 매장이 정말 깔끔하더라구요!! 이 날 분식이 좀... 전 가래떡을 진짜 좋아하거든요 그냥 가래떡을 좋아해서 부산여행 할 때 처음 물떡 먹어보고 반했는데 서울에는 파는 곳이 많지 않아서 계속...,2020. 8. 9.
의정부태국마사지 / 민락동마사지 타이왓포마사지 민락점,태국여행이 그리워지지 뭡니까 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 빨리 코로나도 풀리고해서 여행가고싶네요 저는 향을 좋아해서 집에서도 가끔 향을... 현재 10번 마사지 받으면 1번 무료이벤트 중이니 놓치지 마세용 ㅎㅎ 주차가능 영업시간 24시 전화번호 031-851-9936 주소 경기 의정부시 오목로205번길 18,2020. 3. 9.
[경기/의정부] 현지인이 직접 요리하는 태국 음식점 쏨땀타이,달지 않은 오란다 느낌이며 바나나의 식감이 살아 있습니다. 쏨땀타이 태국 현지인 사장님과 현지 스탭들이 요리하는 태국 음식점 쏨땀타이 해외여행 못 가는 대신 타이음식으로 대리만족하기 좋습니다. 주소:경기 의정부시 시민로 81 서부타워빌딩 영업시간:10:00~22:00,2020. 11. 28.
의정부 시민 경기도민을 위한 디지털 역량 교육 1월 31일까지 교육 신청하세요,"경기도 디지털배움터에서는 의정부 시민 경기도민을 위한 디지털 역량 교육 실시하고 있습니다. 2020년부터 시작된 교육은 2021년 1월까지... 디지털 중급 교육과정 이미지 편집툴 픽슬러와 함께하는 디자인 여행, 온라인 쇼핑몰 창업스쿨, 한 번에 끝내는 데이터관리, 한눈에 들어오는 발표자료...",2021. 1. 11.
"[TV속 정보] 3월 19일 (금) 2TV생생정보, MBC생방송오늘저녁, SBS생방송투데이 나온...",3GO - 해남 3GO 여행 편 ▶ <피낭시에> 주소 : 전남 해남군 해남읍 읍내길 8 해남고구마빵 피낭시에 번호 : 0507-1393-6262... 부부의 손맛으로 완성한 최고의 맛 편 ▶ <마미키친> 주소 : 경기 의정부시 범골로 50 번호 : 031-855-8988 3. 빅데이터 랭킹 맛집 - 수도권 최고의...,2021. 3. 19.
민락동 힙한 베이커리 카페를 찾고 있다면 쇼트브레드,"ㅋ ㅑ 날씨도 쨍쨍하고,, 바깥에 앉으니 오바 쫌 보태서 해외여행 온 기분이었답니다 ㅋㅋㅋㅋㅋㅋㅋㅋ 날씨가 좋다면 요기 바깥자리... 전화번호 031-843-8080 주소 경기 의정부시 오목로 233 1층 운영시간 주중 7:30 - 22:00 주말 9:00 - 22:00 주차는 건물 지하주차장 이용 가능합니다 카페 전용...",2021. 10. 3.
여름 국내 여행지 추천 국립공원 스탬프투어 프로그램 도전!,장마가 끝나고 다가오는 무더운 여름날 여름 휴가 계획에 따라 국내 여행지 찾아보고 계신다면! 국립공원 스탬프투어 프로그램에... 원도봉탐방지원센터 경기 의정부시 망월로 28번길 205 74 회룡탐방지원센터 경기 의정부시 전좌로 155번길 82 75 오봉탐방지원센터 경기 양주시...,2020. 8. 14.
[소확행/맛집/캘리그라피] 카페데이트 / 동생과 수다떨기 / 카페아를 / 장암동 카페...,오늘 저희가 찾은 곳은 카페아를 베이커리 프랑스 아를 여행 추억하기 좋은 의정부 고흐 카페 경기 의정부시 동일로 204 카페 아를 http://naver.me/596rNbz 어제부터 동생과 함께 욜씨미 알아보고 찾은 카페에요~ 서울과 동두천을 차로 오가며 자주 지나던 길목에 있던 카페.. 드디어 방문을 하게...,2020. 4. 13.
2020년도 한국수력원자력 제9회 「행복더함 희망나래도서관」 이야기,"★ 이 맘때 파주출판단지에는 철새 친구들이 아주 많아요 ★ 각 센터별 인테리어 시공 종료일에 맞춰 전국으로 여행을 떠날 준비를 마친 상자들!... 후기_경기 의정부시 ♥센터_친구들 가을과 겨울, 점점 더 추워지던 날씨에 전국을 돌아다니며 도서관에 희망의 날개를 달아 예쁘게 시공해주신...",2020. 12. 21.
무지랭이 약수터 : 아파트 근처 산책부터 등산까지 가능한 곳!!!,무지랭이약수터 경기 의정부시 민락동 http://naver.me/FgzPiuXu 아파트 주방쪽 창문으로 보이는 곳 그곳에 무지랭이 약수터....라고 있다는데 가본적이... 멀리 여행을 떠나 보는 명산이 아니여도 그냥 좋은 풍경이었어요. 맑은...푸른 하늘이.... 유난히~~~ 요소요소에 운동 기구들까지 갖추고 있으니...,2020. 3. 7.
온라인으로 여권 재발급 신청하고 수원시 여권민원실에서 수령하세요!,"1년 한두 번 정도, 여권을 만지작거리며 여행을 계획하곤 했는데 요즘은 통 여권을 열어볼 일이 없죠. 그러다 보니 어느새 유효기간이 끝난 여권을... 여주시, 경기 의정부시, 경기 파주시, 경기 평택시, 경상남도, 경남 거창군, 경남 김해시, 경남 진주시, 경남 창녕군, 경남 함안군, 경북 경주시...",2020. 11. 17.
의정부데이트: 의정부놀거리 엑시트EXIT 방탈출 초보라면 감옥PRISON 추천,"031-840-8088 ▶경기 의정부시 행복로 22 ▶매일 10:00~23:00 연중무휴 ▶2인 44,000(인원수 별로 상이), 평일 학생 요금제 및 다양한 할인혜택있음... -흉가 -냉동창고 -폐쇄병동 -감옥 흉가 HUNTED HOUSE 공포도 ★★★★ 난이도 ★★★★ 여행 중 갑자기 쏟아지는 폭우를 피하고자 잠시 들어온 흉가.. 비가...",2020. 10. 3.
기차타고 고양에서 양주까지 - 교외선 운행재개 소식,"2019년부터 경기도가 교외선이 지나는 3개 도시인 의정부시, 고양시, 양주시와 교외선 재개를 위한 다양한 노력을 기울였다고 하니 보다 좋은... 힘차게 달리는 열차타고 의정부에서 능곡까지 신나는 여행 할 수 있는 날을 손꼽아 봅니다. 공사가 시작되기 전에 양주의 폐역에서 즐거운 추억...",2021. 9. 30.
ISA강좌/메타버스/축구 레바논전/의정부미술도서관/인천여행/여행신문/동작50플러스,web 창녕여행 https://www.cng.go.kr/tour.web 시외버스 https://www.cng.go.kr/tour/map/00001887.web 축구장있는 부곡터미널 https... 매주 월 휴관 https://www.uilib.go.kr/art/index.do 교통안내 https://www.uilib.go.kr/art/html.do?menu_idx=7 경기 의정부시 민락로 248...,2021. 9. 6.
[의정부 맛집]제주도가 그리울때 <어반제주>,"제주도에 가고 싶지만 일상이 바쁠 때 의정부에서 만날 수 있는 제주도, 제주 감성 맛집 <어반제주> 경기 의정부시 민락로 479 http://naver.me/5e071dvs 멀지 않은 곳에서 기분전화 확실히 할 수 있는 분위기^^ 현무암 돌담 한단 위로 올라가면 테라스 자리가 없어서 기다리는 동안 실컷 인증샷 더우니까...",2020. 5. 31.
의정부 파스타/의정부 민락동 맛집: 투움바파스타 리얼 맛있음 후추:),"베트남여행가서 안먹은 반미를 여기서 먹어보내요 ㅜㅜ 감자튀김은 안에는 진짜 부들부들하게 잘 튀겨져서 나온답니다! 그리고 이거는 진짜... 앞으로 가려구요 ㅜㅜ 추천합니다 ㅜㅜ 주소: 경기 의정부시 오목로225번길 16-18 전화번호: 031-853-2221 영업시간: 매일 11:00 - 22:00 (16:00 - 17:00,브레이크 타임)",2020. 4. 12.
단기체류 외국인 '숙박신고제' 12월 10일부터 시행됩니다~!,"여권(여행증명서)를 반드시 제시해야 합니다. ○ 숙박업자 「공중위생관리법」에 따라 ‘숙박업’으로 신고한 업소 또는,「관광진흥법」에... 양주시 관할 출입국‧외국인 관서 연락처 기관명 관할구역 e-mail 전화 팩스 양주출입국·외국인사무소 경기 의정부시, 동두천시, 남양주시, 양주시...",2020. 12. 15.
"의정부역 고기집 외가집, 삼겹살 겸 백반집 추천해!",의정부 백반겸 고기집 외가집 경기 의정부시 시민로158번길 50 1층 친구랑 카페가기전에 잠시 밥먹으려고 식당을 찾는데 이근처는 재개발구역이라... 오래된 노포맛집처럼 청결하거나 그런건 아닌데 친구는 시골여행중 들른 음식점같은 감성이라 맘에든다 하더라구요 ㅋㅋ 참고로 이근처는...,2021. 9. 28.
"10년 역세권이 답이다(Part2) 서울 옆세권, 금수저 노선은? 부동산 철도여행을 떠나봅니다!","서울시, 경기도 등 지자체 주도로 건설 서울과 직접 맞닿은 곳은 12곳으로 김포와 하남에만 서울과 연결된 지하철이 없었다. 하지만! 7호선(양주)연장 : 의정부시, 양주시, 포천시의 현안사업 탑석역 사이 근생건물 눈여겨 볼 만(탑석사거리 오목로 퇴근길 상권) 8호선(별내)연장...",2021. 3. 23.
"유럽 인가? 프랑스의 도시가 생각나는, 카페 아를","""카페아를"" 경기 의정부시 동일로 204 (장암역 1번출구 917m) 매일 10시-24시 / 연중무휴 (화요일 22시까지, 평일 브레이크 타임 15-17시) 위치 ⬇️ . #아를 고흐가 사랑한 남프랑스의 도시 프랑스 ""아를""을 모티브로 만든 카페같다. 유럽에 가본적 없지만 유럽느낌이 났다 해외 여행이 그리운 요즘.....",2021. 9. 21.
의정부 맛집/금오동 맛집 : 새벽까지 영업하는 금오동 횟집 싱싱오징어바다!,"상호 : 싱싱오징어바다 주소 : 경기 의정부시 부용로 105 (구 주소 : 경기도 의정부시 금오동 473-4) 전화번호 : 031-851-0788 영업시간 : 15:00 - 02:00 주차 : 가능 야근하고 급으로 애플이 만나서 간단하게 먹자고 했는데 돌고돌아 금오동 횟집, 싱싱오징어바다로 꼬~우! 여기 메뉴에는 안나와 있는데...",2020. 5. 8.
의정부 힐링카페 유럽감성 카페아를,"담백하면서 블루베리가 많이 들어 있어 더 맛있게 ,아메리카노와 잘 어울려 좋았어요. 카페 아를 경기 의정부시 동일로 204 오픈 10:00 AM 마감 12:00 AM 평일 브레이크 타임 3:00~5:00 PM 레스토란 주문시간 11:00AM~8:50PM #의정부카페 #카페아를 #의정부사진맛집 #장암동카페 #의정부핫플 #의정부가볼만한곳",2021. 10. 2.
"의정부 애견카페 / 할리우독, 애견운동장에서 뛰어놀자",아마 대형견이 많다는 소리에 안 가본 것 같아요 실제로도 대형견 있었는데 역시 대형견들이 더 순딩순딩합니다 ㅋ 집에서도 의외로 거리가 있더라고요 송추와 더 가까운 곳이었어요 의정부나 #서울근교애견카페 찾는다면 괜찮을듯해요 경기 의정부시 호국로 932 보광석재 지번 - 경기 의정부시...,2020. 3. 3.
의정부 야외카페 파크프리베,여행인플루언서 떵쥬입니다. 야외로 바람을 쐬러 어딜갈까 검색하다가 의정부 야외카페로 잘 알려진 파크프리베가 눈에 띄어 마실겸... 의정부 파크프리베 TEL 031-873-9200 경기 의정부시 동일로192번길 28-27 매일 10:00 - 22:00 카페 매일 11:00 - 22:00 레스토랑 #의정부카페 #의정부야외카페...,2021. 10. 2.
민락2지구 카페 :: 복층구조의 예쁜 공간 디자인카페,+ 주소 : 경기 의정부시 송현로52번길 11 전화번호 : 031-851-5822 영업시간 : 매일 오전11시 ~ 밤11시 * 추석연휴 오픈/설 당일 휴무 안으로 들어서기 전에... 이번주 토일월 이렇게 2박 3일동안 다시 경주 여행을 다녀올 예정이에요~ 때문에 주말과 월요일까지는 나타나기가 좀 어려울 것 같고 여행 다녀온...,2020. 5. 29.
[의정부] 프랑스 여행 분위기 낼 수 있는_카페 아를 (feat. 고흐),카페 아를 위치 및 정보 경기 의정부시 동일로 204 위치 : 경기 의정부시 동일로 204 운영시간 : 화요일 10:00 - 22:00평일 / 브레이크 타임 15:00~17:00... 분수까지 있어서 사진만 잘 찍는다면 사람들에게 해외여행 왔다고 속일 수 있는 포토존입니다 ^^ 한쪽은 고흐의 별이 빛나는 밤에 그림의 카페같이...,2020. 12. 1.
시몬스 웨딩프로모션 중인 시몬스 맨션 의정부점 | 킹사이즈 신혼침대 좋더라,"시몬스 맨션 의정부점 주소 : 경기 의정부시 경의로 107 (의정부동) 외 2필지 원광빌딩 1층 전화번호 : 031-871-4070 영업시간 : 10:00 ~ 20:00 (연중무휴)... 번 여행가서 한 침대에서 자는게 아니라 평생, 매일을 한 침대에서 잘건데 거거익선이라고 ㅋㅋ 작은 침대보다 여유롭고 넓은 킹사이즈 침대 .....",2021. 5. 1.
의정부네일아트 GK네일 손상 손톱도 걱정 없는 곳,"GK네일 의정부점 주소 : 경기 의정부시 평화로 525 신세계백화점 4층 예약전화 : 031-8082-0449 영업시간 : 월~목 11시~8시 금~일 11시~8시 30분 매장에 먼저... 사실 손톱 상태만 본다면 당연히 영양만 듬뿍 주면서 쉬어야 하는데 모임도 있고, 여행도 있는지라 이번 달까지는 네일이 없으면 안 되겠더라고요....",2020. 1. 20.
의정부:)태국음식하면_아이엠네이쳐,"혜림언니랑 첨와보고 반한곳 주소 : 경기 의정부시 신흥로240번길 21 (의정부동 494-4) 영업시간 : 매일 11:00~22:30 둘째, 넷째주 화요일 휴무 전화번호 : 031-877-0601 아이엠네이쳐 쏭대리님보다 먼저 도착해서 혜림언니를 만남 언니가 준 #결혼답례품 흐엉 넘 귀여운거 아닌가요 깨볶고 살겠다는 언니의...",2020. 2. 19.
의정부 안경 렌즈 전문점 글라스바바에서 여름 레이벤 RAY BAN 썬글라스 구비 완료!!,의정부 안경 렌즈 전문점 글라스바바 가는 길 주소 : 경기 의정부시 의정부동 197-13 전화 : 031-856-0600 영업시간 : 09:30 - 21:00 주차 가능 글라스바바... 운동할 때도 잘 어울리고 여행 다닐 때도 최고의 용품이 될듯합니다. 구매한 안경이나 썬글라스는 얼굴에 맞추어서 테 모양을 잡아 주시더라고요. 안경...,2020. 5. 21.
"[바쁜 사회인, 학생들을 위한 서울 근교 여행 VOL.2] 의정부 & 고양의 떠오르는...","[바쁜 사회인, 학생들을 위한 서울 근교 여행 VOL.2] 의정부 & 고양의 떠오르는 핫플레이스 탐방! ⠀ 처음에 고양시에만 다녀오려고 했는데... -경기 의정부시 동일로 204 카페 아를 ⠀ 송산사지 근린공원 (3) 산책하기 좋은 공원이에요. 여기 주민들은 고전과 현대가 합쳐진 공원이라고...",2020. 12. 15.
의정부 카페 파크프리베 서울근교 디저트카페 레스토랑 승마체험,"아이들도 체험이 가능해요~ 파크프리베 : 경기 의정부시 장암동 98-23 카페 운영시간 매일 10:00 - 23:00 레스토랑 운영시간 매일 11:00 - 22:00 "" 서울 근교 카페 "" 서울에서 가깝고, 개인적으로는 의정부가 친정이라서 알고있었던 곳인데도 방문은 처음이네요~ 파크프리베는 공간이 엄청나더라구요....",2020. 5. 18.
의정부 동오마을맛집 :)) 애견동반 가능한 쭈꾸미아저씨 날치알 무한리필 가능,"안녕하세요 오늘도 먹지나 입니다 친구가 가족여행 간다고 친구네 강아지를 며칠 동안 봐주고 있는데 저녁을 먹으러 가자니, 낯선 곳에 혼자만 두기 그래서 애견 동반 가능한 맛집 찾아 다녀왔어요! 쭈꾸미아저씨 의정부동점 위치: 경기 의정부시 범골로157번길 25-12 1층 영업시간:매일 15:00 - 01:00...",2021. 8. 24.
