header,contents,date
과천역과 그주변풍경 - 경기 과천여행,"지리 과천은 경기도 중서부에 위치한 중소도시로 북쪽으로는 서울특별시 관악구, 동작구, 서초구와 접해있으며, 서쪽으로는 경기도 안양시, 동쪽으로는 성남시, 남쪽으로는 의왕시와 경계를 접하고 있다. 기반암은 대부분이 호상 편마암으로 이루어져 있으나, 양재천 연안에는 충적지가...",2020. 8. 12.
송내역 - 경기 부천여행,"경기도 부천시 송내대로 43 (송내동)에 위치한 역이다. 역 위치가 상동과 송내동의 경계라서 북광장 쪽은 상동, 남광장 쪽은 송내동이다. 부천시가... 남부의 경우, 인천으로 가는 시내버스와 분당·판교로 가는 8106번, 광명역으로 가는 G8808번, 안양시로 가는 8906번 버스정류장은 남부광장 앞에...",2020. 11. 11.
산본 속눈썹펌 라보떼래쉬에서 엣지펌✨,"경기 안양시 동안구 시민대로 175 동안프라자3층 범계역 1번출구. 일요일 휴무 속눈썹 연장,펌 전문샵 산본 속눈썹펌 라보떼래쉬 엣지펌 오직 속눈썹... 사실 이전에 받았던 펌이 다 풀리지 않아 펌으로 받았지만 이번에는 여행이 있어서 좀 더 화려한 느낌으로 속눈썹연장을 받고 싶었는데...",2021. 7. 30.
화성 월문온천 당일치기여행의 첫... 수제돈까스 더하기 파스타 국내맛집여행.,"화성 월문온천단지에도 음식점들이 아주 많지만 가는 길 배가 고파 올게 뻔하기 때문에 가는 길 적당한 거리인 안양에서 맛집을 검색하여 국내맛집여행으로 추가하고 찾아갔다. 상호 : 더푸드랩9 전화번호 : 031-429-7879 주소 : 경기 안양시 동안구 갈산로 62 영업시간 : 토,일 11:00 - 21:30 월~금 11:00 - 21...",2021. 2. 22.
인덕원 미용실 : 동편마을에 위치한 <감성헤어살롱 손길>,비도 오고 너무 멀지 않은곳으로 가고 싶어 처음으로 방문한 인덕원 미용실 '손길' 동편마을 미용실 <감성헤어살롱손길> 0507-1330-7541 경기 안양시... 나는 본식 후 떠나는 신혼여행에서 제주 야외스냅 촬영이 있기 때문에 좀 더 밝게 하고 싶었는데 스냅 업체에서 7호 밀크 브라운톤을 추천해주셨다....,2021. 8. 23.
9월의 일상:칠보산/의왕타임빌라스/완도여행/비아김밥/집들이...,"아 우리동네엔 왜 우리할매떡볶이 없는거야,,,ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 스타벅스 안양 호계 지식산업센터점 전화번호 : 1522-3232 주소 : 경기 안양시 동안구 엘에스로 122 1층 ⏰영업시간 : 매일 07:00~19:00 언니랑 10월 연휴 여행 계획 짜러 간 스타벅스 호계지식산업센터점! 매장도 넓고 주차공간이 아주...",2021. 9. 28.
각별했던 인덕원 맛집 리스트,"인덕원 스팀하우스 주소: 경기 안양시 동안구 인덕원로 19-2 1층 스팀하우스 전화번호: 031-421-8961 영업시간: 평일 11:30 - 23:00 편의: 단체석, 포장... 여행을 가지 못하는 요즘 찾기에 안성맞춤인 가게 내부 인테리어로 찾는이들 만족도가 높으며 워낙 메인 음식이 기름지기때문에 식전에는 따뜻한...",2021. 6. 10.
(경기 안양) 시원하게 발 담그고 토종닭 뜯는 서울근교계곡 안양유원지 [폭포수식당],영업시간 매일 : 10:00 ~ 22:00 위치 경기 안양시 만안구 예술공원로 236 가게 앞에 주차장이 있고 주차장 자리가 꽉차도 차를 대놓으면 사장님이... 서울인근맛집 #서울근교맛집 #안양폭포수식당 #안양여행 #커플여행 #우정여행 #계곡여행 #가족여행 #안양데이트 #서울근교갈만한곳 #서울계곡 #경기도계곡,2021. 9. 16.
여름 도심 속 계곡 여행 - 안양 삼막사 계곡,"오늘은 뒤늦게 찾아온 무더위 속에 대중교통을 이용해 방문할 수 있는 도심 속 계곡 여행지, 삼막사 계곡을 소개한다. 안양 삼막사 계곡은 매년... 6-2 버스 환승 ▶ 경인교육대 하차, 도보 12분 2. 주 소 : 경기 안양시 만안구 석수동 3. 이용요금 : 무료 * 공항철도 블로그 기자 박진아 님이 작성한 글입니다.",2020. 8. 18.
경기도 벚꽃 가볼만한곳 안양 충훈부 벚꽃길 안양천 랜선 여행,경기도 벚꽃 가볼만한곳 안양 충훈부 벚꽃길 안양천 랜선 여행 경기도 안양시에서 벚꽃을 볼 수 있는 곳으로 안양예술공원과 삼덕공원 등이 있지만 뭐니뭐니해도 안양충훈벚꽃축제 열리는 안양천 벚꽃길이 으뜸이지요. 얼마나 피었을까 예년보다 이른 개화 소식에 안양시 석수동 충훈2교를...,2021. 4. 2.
"'버려진 뒤 죽음만 기다리던 내 강아지, 이젠 행복만 기다리게 해줄게'","이번 사연은 경기 안양시에 사는 황노을님이 유기동물 구조 및 입양단체 '동행(동물과 함께 행복한 세상)'을 통해 '썬더(남아, 6세 추정)'를 입양한... 가끔 남편과 여행도 가곤 했는데, 썬더가 온 뒤로는 외박하지 않습니다. 밖에 잠깐 나가도 썬더가 걱정돼 집에 빨리 들어가죠. 저뿐만 아니라...",2021. 5. 10.
나의 고향 안양에 가는건 언제나 즐거워!!!,"경기 안양시 동안구 시민대로 180 롯데백화점 평촌점 8층 평일 11:00 - 20:30 평일=일,월,화,수,목 주말 11:00 - 21:00 주말=금,토 안녕하세요 가볼만한곳 양떼맘이에요 아직 게으른 양떼맘은 ""생일도여행기"" 시작도 못했지만.... 여행을 다녀오자마자 집을 나갔어요 ""서길동"" 네...맞아요 ㅋㅋㅋㅋㅋㅋ 아침...",2021. 8. 19.
단연최고 부천역 맛집 리스트,"부천역 미복 규동 7,500 부타동 7,500 주소 : 경기 안양시 동안구 벌말로 118 106호 영업 : 평일 11:20 - 21:00 토요일 11:20 - 20:00 공휴일 휴무 전화 : 070-4117-0001 규동을 일본 여행 가서 먹었을 때 너무 맛있게 잘 먹어서 종종 규동을 파는 곳을 찾아가서 먹는데 여기 규동이 가격도 저렴한 편이고 무엇보다...",2021. 9. 3.
CGV범계 리클라이너관에서 영화 관람,사실 그동안 방역 관련해서 걱정되어 친구들과 만남도 줄이고 제대로 여행도 못다녀서 답답하더라구요. 그러다가 오히려 영화관에선 감염 확산이... 다음에도 영화관 가면 리클라이너관 갈 생각입니다. 친구랑 오랜만에 재밌게 다녀왔네요. CGV 범계점 경기 안양시 동안구 동안로 119 뉴코아아울렛 11층,2021. 8. 24.
"평촌역 술집/맛집 :: 마부시(まぶしい ), 존맛탱 안주먹고 정신못차린날",마부시 ㅁ 주소 : 경기 안양시 동안구 관평로182번길 48 ㅁ 영업시간 : 요일별 일부 상이(재료소진시 조기마감) ㅁ 연락처 : 031-384-3436 ㅁ 주차... 제가 진짜 개인적으로 너무 맛있게 먹어서 최근에 친구랑 여행갔을때 무작정 따라서 만들어 먹을 정도로 인상깊었던 맛이었어요! 다 먹은짤은 지저분해서...,2021. 8. 24.
동편마을미용실 센스넘치는 플러스82 헤라부원장님!,"오랜만의 여행이다 보니 마음이 들떠서, 내게 어울리는 헤어스타일을 완성시켜줄 솜씨 좋은 헤어샵을 찾아 다녀왔답니다. 제가 방문한... 완성도 높은 스타일링을 만날 수 있을 거예요. 플러스82헤어 주소: 경기 안양시 동안구 동편로39번길 1 1층 전화번호: 0507-1496-0302",2021. 7. 30.
[2년 전 오늘] [미리 올리는 여행기]경기순환 2019시즌1,"5권역-평택시,화성시 서부,의왕시,안양시6권역-서울특별시 구로구,부천시,김포시7권역-고양시,파주시*베... F1s의 시내버스여행 경기순환일주는 2017년부터 도전을 3번해서 만족할만한게 나오지를 않네요. 사실 2015년에 3012님께서 하신 루트를 현재판으로의 재해석한다란 의미가 있는...",2021. 3. 10.
"TV조선 허영만 백반기행 124회 안양 편에 소개될 안양 갈치구이 백반집, 흑소 통뼈 볏짚...",이제 곧 해외여행이 편안해질 날이 다시 오기를 기대하며 링크 걸어 둔다. https://blog.naver.com/gene_k/221537784742 TV조선 식객 허영만 백반기행 124회 안양 백반기행 짚불구이 흑소 통뼈 짚불구이 삼돌박이수라육간 경기 안양시 동안구 평촌대로223번길 31 동안상가 2층 0507-1376-4646 매일 낮 12시부터...,2021. 10. 8.
경기도 안양시 재난기본소득으로 아큐브 난시용렌즈삼!,깔끔한 인상을 심어줄 수도 있으며 여행이나 면접을 볼 때 유용하게 쓸 수 있는 상품으로 촉촉하게 언제 어디서든 사용이 가능합니다^^ 왜냐하면... 감사합니다^^* 안양점 - http://pf.kakao.com/_bGSxjT 경기 안양시 동안구 경수대로 574 1층 -쿠퍼비전 클래리티 35알+5알 / 90알+10알 추가증정- -쿠퍼비전...,2020. 5. 21.
[범계역 '우마이식당'... 가성비 좋은 라멘 맛집],"가게 일이 얼마나 바빴던지 어디 맛집 방문이나 여행을 갈 수 있는 여건이 아니었습니다. 그리하야 오늘 올리는 포스팅 또한 묵은지 포스팅... ㅎㅎ 031-384-8340 주소 경기 안양시 동안구 평촌대로227번길 26 세종상가 4범계역1번 출구에서247m 범계역 까사파스타 옆, 하남돼지집 건너편건물, 클럽...",2021. 8. 7.
강남면옥 : 평촌 냉면 갈비찜 맛집,평촌 냉면 갈비찜 맛집인 강남면옥에서 든든한 한끼를 드시는 건 어떨까요?포장과 배달도 물론 가능하니 참고해주시길 바랍니다:) 주소 경기 안양시 동안구 시민대로 401 (대륭테크노타운1층) 전화 031-422-6888 리하파파의 홈에서 팬하기를 해주시면 여행과 육아 정보를 한번에 받아보실 수 있어요:) ▼,2021. 8. 5.
경기 성남 코로나19 확진자 1박 2일 제주여행,(제주=연합뉴스) 백나용 기자 = 경기 성남 377번 신종 코로나바이러스 감염증(코로나19) 확진자가 확진 판정을 받기 직전 제주를 여행한... 도 방역당국에 따르면 A씨는 제주를 떠난 6일부터 오한과 근육통 등 코로나19 증상을 보이다 10일 경기 안양시 확진자의 접촉자로 분류돼 11일 오전...,2020. 9. 15.
<보메비체> 안양 케이크맛집,"읽은거였어요 경기 안양시 동안구 평촌대로 221 센터프라자 4층 매일 11:00-23:00 (코로나 거리두기 시행으로 21:00까지 영업) 월요일 휴무(공휴일 제외)... 유럽으로 여행 온 기분이었습니다 유럽풍 찻집 컨셉에 맞게 많은 차 종류들과 소품, 심지어 갓등 하나하나까지 다 어울리는 것들로 직접 고르신 것...",2021. 6. 20.
인덕원 횟집 산해진미가 있는 팔도어시장,"한상차림 구성으로 다양한 해산물과 회를 맛보게 된 인덕원 횟집 팔도어시장은 가성비도 좋았지만 여행 온 분위기를 내주어 다음에 또 찾고 싶은 맛집이기도 했습니다. 경기 안양시 동안구 인덕원로 16번길 20 1층 0507-1397-0154 영업시간 / 매일 11:00~02:00 브레이크 타임 15:00~17:00 단체, 주차, 포장, 배달...",2021. 7. 14.
평촌 상견례 하기좋은 평촌 중식당 도향,[평촌] 도향 주소 : 경기 안양시 동안구 시민대로 373 전화 : 031-422-2250 시간 : 매일 11:20 - 09:30 last order 21:00 // break time 15:00 ~ 17:00 ( 주말 제외 )... 이국적인 느낌의 중식당이라 뭔가 여행온 기분도 나는 듯 해서 좋았던 곳 1층 일반 자리도 있지만 2층으로 올라가면 고급스런 룸식 공간도 있어서...,2021. 7. 21.
[일상]코로나 물러가고 일상으로 돌아갈 그 날을 위해 안양시청 여권연장&안양일번가...,"코시국이라 여행을 언제갈지 모르지만 혹시 모르니 미리 대비하기로했어요!! 코로나 징글징글... 기존여권 신분증 사진 까먹지말고 챙겨주세요!... 땡큐사진관 경기 안양시 만안구 안양로 306 지하 1층 매일 11시~20시 (수요일만 11시~18시) *목요일휴무, 13~14시 점심* 전화:031-466-7447 입구에서부터...",2021. 6. 30.
서울근교 절 안양사 안양 절 사찰 여행,"서울근교 절 안양사 안양 절 사찰 여행을 다녀오기 좋은 곳이다. 안양예술공원에 가는 길에 우연히 들렀다. 생각보다 그리 멀지 않고, 절이 큰 것은... 안양사 031-471-4848 경기 안양시 만인구 예술공원로 131번길 103 경기도 안양시 만인구 석수1동 산27번지에 있는 전통사찰로 태고종에 소속되어 있는...",2021. 8. 31.
"경기도 안양 당일여행 산천계곡, 반려동물 카페 그레이스가든 / 루체인알티스 추천","즐기는 여행도 좋은 것 같아요~ 그늘도 나무들이 잘 가려져있고 일단 마음에 드는게 돗자리 깔 공간이 중간마다 있다는 게 제일 좋았어요 콩이도... 옆태미인 ""김콩이"" 정말 귀엽죠ㅜㅜ 성격도 엄청 착하고 아주 그냥 귀염둥이입니다 ㅎㅎ 그레이스가든 경기 안양시 만안구 병목안로 338 월요일...",2021. 8. 17.
안양 일번가 맛집 명가 돈까스,♡ 안양 일번가 맛집 명가 돈까스 안양 일번가 맛집 명가 돈까스 안양1번가 런닝맨 촬영했던 김종국 돈까스 맛집 031-443-9407 경기 안양시 만안구... 바뀐 것도 좋아용!!♡ 안양 일번가 맛집 명가 돈까스 진짜 추억여행! 중학생 때로 돌아간 것 같은 기분이네요>_<//♡키키 안양 일번가 맛집 명가...,2021. 8. 19.
눈이 번쩍 인덕원역 맛집,"스팀하우스 메뉴 : 튀긴 어항가지 11,000원, 레몬 꿔바로우 15,000원 주소 : 경기 안양시 동안구 인덕원로 19-2, 1층 전화번호 : 0507-1339-8961 영업시간 : 월요일 휴무 / 화 ~ 목 11:30 - 22:00 / 쉬는시간 15:00 - 17:00 *L.O 14:30, 21:30 금 ~ 일 11:30 - 23:00 / 쉬는시간 15:00 - 17:00 *L.O 14:30. 22:00 가서 먹었던 딤섬의...",2021. 8. 13.
안양 평촌 맛집 그래 바로 여기야~^^,"오늘 찜세계로의 여행 지대로다!!ㅎㅎ 크.. 저의 원픽 가리비좀 보이소~~ 개인적으로 가리비 참~ 좋아하는데요~ 안양 평촌 맛집 인기명의 고급진... 원기를 충전하고 싶으시다면 이곳 '인기명 평촌점'(경기 안양시 동안구 벌말로 126 오비즈타워 133-134호(국민은행 옆), ☎***-***-****)은 어떠실까요?? 눈도...",2021. 5. 17.
믿고 먹는 평촌 고기집 : 평촌 촌놈집,여행작가 리하파파입니다. 맛집 소개는 오랜만이죠? 최근에 먹어본 고기집 중 만족도가 높아서 한 곳을 소개해드리고자 합니다. 위치는 안양... 확인해주세요:) [주소] 경기 안양시 동안구 귀인로190번길 82 [연락처] 031-383-3591 ▲ 클릭 후 리하파파의 팬이 되어주세요:),2021. 6. 22.
[안양/맛집] 댕리단길 맛집 ‘ 타이마실 ‘로 태국여행 다녀왔어요,주소.경기 안양시 만안구 양화로72번길 83-25 1층 전화번호. 031-466-8880 영업시간.매일 12:00 - 23:00 주차. 좁음 (화 휴무) 매일 15:00 - 17:00 브레이크 #타이맛집 #의왕맛집 #댕리단길 #댕리단길맛집 #뿌파뽕커리 #타이 #타이마실 #안양맛집 #태국맛집,2021. 10. 2.
안양모텔 인덕원모텔 인덕원역이 가까운 투스호텔,"인덕원이란 지명이 항상 궁금했는 데, 조선시대 내시들이 살던곳으로 덕을 베푸는 곳 '인덕'이라 칭했다가, 공무로 여행하는 사람들의 숙박시설인... 인덕원놀러갈때 안양의 중심에 위치한 투스호텔 가요~~ 주소:경기 안양시 동안구 인덕원로 30번길 49 전화: 0507-1361-0070 홈페이지: https://idwtuushotel....",2021. 6. 4.
갈산동 맛집 스페셜 안양 대게 어서오시게 평촌점,헬로씨것 화이트 와인까지 곁들이니까 와우~ 강원도 휴가 여행을 가지 못한 아쉬움도 순식간에 날아가 버렸달까? 완전 신나 있었답니다. 살은... 헬로씨것 주소: 경기 안양시 동안구 평촌대로 107 1층 107호 전화: 031-8033-8249 영업시간: 11:00 ~ 22:30 #갈산동맛집 #안양대게 #어서오시게 #어서오시게평촌점...,2021. 7. 31.
[안양필라테스] [평촌필라테스] 6월달도 필라테스 부지런히 해보자~ 화이팅,2주정도 여행가서 놀고 먹고 해서 그런지 다시 오동통 너구리 가 된거같아 6월첫주는 부지런히 운동나왔어요 요새 날씨가 비.흐림.비의 연속인지라... 운동하는여자 #건강관리 #좋아요 #좋아요반사 #오늘도화이팅 더센터오브필라테스 안양평촌점 경기 안양시 동안구 시민대로 230 대림아크로타워 4층,2021. 6. 3.
범계속눈썹 연장 시크뷰티에서 볼륨모연장,주소 : 경기 안양시 동안구 평촌대로211번길 16 삼희월드프라자 312호 전화 : 050713589696 시간 : 토요일 11:00 - 17:00 일요일 휴무 공휴일 11:00 - 17:00 평일... 이제 여행가서 예쁘게 사진찍어와야지 ♥ 주차 1시간반 무료에 속눈썹 빗도 챙겨주시고 원장님이 정말 실력좋고 친절하시다 ♥ 200%만족스러운...,2021. 7. 18.
동편마을 맛집 비스트로인뉴욕,엄밀히 따지면 내돈은 아니고 이모할머니가 사주심❤ 동편마을 맛집 비스트로인뉴욕 031-423-9996 경기 안양시 동안구 동편로49번길 7 매일 11:30 - 22:00... 유럽여행 할 때 벨기에에서 그렇게 스테이크 굽기를 잘 맞춰주어서 기분이 참 좋았었는데여.... 유럽가고싶다.... 이건 엄마가 고른 메뉴 머시룸...,2021. 6. 10.
"경기 안양, 여름맞이하는 원하는 디자인의 프렌치네일 안양동 네일 「 살롱드봉봉 」",알로하 저 웨딩네일하고서 5월달에는 집들이를 4번하고 여행도 갔다왔더니 한달이 훌쩍 지난거 있죠 흐른 시간처럼 제 손톱은 귀신처럼 길쭉 길쭉... ' 라고 하자마자 다리에 힘 풀리는거 있죠 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 킄 받으러가겠다는 의지로 네일샵으로 꼬꼬 주소 경기 안양시 만안구...,2021. 6. 7.
안양 메가트리아 맛집 / 구워주는 서비스 태영생막창,태영생막창 경기 안양시 만안구 관악대로 50 1층 안양역 2번출구에서 1000미터 영업시간 매일 15시 ~ 01시 막창 굽는 동안에 먹을수 있게 계란찜이... 대구여행 가본지가 언젠지... 대구가 그리워지는 순간 ㅎㅎ 막창이 노릇노릇 구워져가니 소맥한잔 땡겨서 소주와 맥주도 주문해요 이런 분위기엔...,2021. 6. 27.
[2tv생생정보 맛집]갈비 철판구이 등,또 '믿고 떠나는 스타의 고향' 코너는 '탁구 여제' 현정화와 함께 구포시장과 청사포 다릿돌 전망대 등이 있는 부산광역시 여행을 나선다.... 전설의 맛 <34년 전통 콩들깨 감자탕> ▶ 또와감자탕 경기 안양시 만안구 * 매일 12:00 – 23:59 (현재는 거리두기로 4단계로 인해 10시까지 운영중) 3....,2021. 9. 23.
<독서로 여름나기> 우리 동네 작은 도서관으로 책 빌리러 가볼까?,"무더위가 기승을 부리는 한여름, 코로나로 인해 바닷가 여행은 꿈도 못 꾸고 외식하기도 겁이 난다. 시원한 에어컨이 있는 카페라도 찾고 싶지만... 위치 경기 안양시 동안구 부림로 16, 귀인문화복지센터 1층 전화 031-8045-4158 쾌적하고 아늑한 동편마을 ‘마중작은도서관’ 관양동...",2021. 7. 20.
[중단거리 일주/특별기획]경기안성~화천 시내버스여행,"이 시내버스여행의 테마가 ""경기공공버스""이니 기왕 온거 또 타야하지않겠습니까~ 마침 G6000번을 타고 나니깐 이천서 타고 온 G2100번의... 사실 G9311번도 그놈의 6번국도가 안성시처럼 노답인경우가 드물게 나오니 결행가능성이 있다라는 변수가(과거에 안양시의 마을버스 6-3번도...",2020. 6. 8.
안양시 관악역 근처 정조임금의 효심과 애민 리더십으로 세워진 만안교,"경기도 안양시에 위치하고 있는 전철역입니다. 지하가 아닌 지상에 정거장이 있기 때문에 지하철 아니죠. 아마 전철이라고하는게 맞겠죠? 레트로 감성이 나는 한적한 느낌의 플랫폼, 여행온 느낌이 물씬 나는 관악역이네요~ 출구도 2개 밖에 없지요. 1번으로 나가면 차가 많이 다니는 대로가...",2021. 8. 20.
"서울근교 계곡 경기도 안양 삼막사 계곡 여름 여행, 아이와 가기 좋아",차단기 위쪽 삼막사 가는 등산로가 산으로 나있고 힘겹게 페달을 밟는 자전거가 임도를 달립니다. 서울근교 계곡 안양 삼막사 계곡 연계 사찰 여행을 다녀와도 좋겠습니다. 땀흘린 뒤 물놀이는 더 시원하겠죠? 찾아가는 길 및 주차 : 경기도 안양시 만안구 석수동 산 68-14 (경인교육대 경기캠퍼스 앞),2021. 6. 29.
