header,contents,date
3박 4일 도쿄 여행 :: 고탄다역 / 카미사쿠치이 / 신주쿠 야경 / 호텔마이스테이즈 고탄다,"사실 외국인들이 서울에 여행을 오면 사대문 안에만 있는 경우가 대부분이고, 멀리 가봤자 강남역이나 홍대 정도인데 그런 것을 볼 때마다 ""외국인들에게 금천구나 강동구, 노원구 이런 쪽은 서울이라고 생각되지도 않겠지?"" 란 생각이 들곤 했다. 카미사쿠지이까지 온 내가 지금 딱 그런...",2021. 8. 4.
카드단말기 해지 필요없이 1초만에 앱결제;모두다렌탈킹,"다 여행다니고 맛집 줄서고 놀러다니고 술마시고 위드코로나~ 외치는데, 그거 할 자격이 안되는거 같습니다. (어디까지나 방역수칙 안지키는... & 업체명 : 체크페이 (HK파트너 금융사업부) 업체주소 : 서울 금천구 삼성 리더스타워 401호 전화번호 :1833-3757 / 강팀장 : ***-****-**** 카카오톡 ID: 체크페이...",2021. 10. 7.
[금천구 독산동 시흥동 피아노 세종 아카데미 음악 학원] 세종 선생님 일상 이야기 ①,멀리 여행을 다녀왔거든요 ㅎㅎㅎ 3월 신학기 시작 전엔 매년 동남아로 여행을 다녀오곤 하는데 올해는 코로나로 인해 갈 수 없으니 따뜻한... 유사 블로그에 주의하세요.) #시흥동성인피아노 #금천구성인피아노 #금천구시흥동성인피아노 #클래식피아노 #시흥동피아노 레슨 #개인레슨 #피아노연습...,2021. 4. 1.
세계에서 가장 작은 비즈니스 데스크탑PC ThinkCentre M90n-1 Nano 소개 합니다....,"시골에 있는 부모님에게는 가지 말고, 다들 여행들을 더 많이 가는 것 같아서, 코로나19하고, 가족의 만남 vs 가족여행 무엇이 다른지 잘... 그리고, 서울 금천구 가산디지털단지에 사무실에 계시면, 전화 및 상담 해주세요 02-597-0980 / 지하철 1호선, 7호선 가산디지털단지역 6번출구 앞...",2020. 9. 25.
5월8일 어버이날을 맞이하여 부모님과 함께 충북 단양 다누리센터 아쿠아리움과...,"전국 여러곳을 여행하시는 부모님이시지만, 아쿠아리움은 처음이시라는 부모님!! 어린 아이들처럼 좋아하시는 모습에 저도 기분이 더... 서울 금천구에 위치한 프린터 및 복합기, 3D프린터 판매 및 임대 전문기업 자이온솔루션 주식회사 전화 : 02-597-0980 서울특별시 금천구 가산디지털1로 165...",2020. 5. 11.
구로구 랜선 벚꽃 여행 ‘우리 집에 봄이 왔어요’,"4월 9일부터 11일까지 밤 8시에는 온라인으로 특별한 힐링 여행이 우리들을 찾아왔습니다. 구로G페스티벌 유튜브 채널을 통해 지역 예술가들과... 광명시와 서울시 금천구, 구로구, 양천구, 영등포구 등을 지나 성산대교 서쪽에서 한강에 합류하는 하천입니다. 지명은 하천이 안양 시가지...",2021. 4. 19.
강화도 한적한 곳 “바람숲그림책도사관” 으로 북스테이 다녀왔어요!,아쉽지만 우리는 하루밤의 여행을 마치고 근처의 갤러리 카페를 잠시 들르기 위해 출발했습니다. 미술 작품도 구경하고 차도 마시고 1석2조 이지요!... 3D프린터에 대한 궁금하신 점이 있으시면 언제든지 문의하여 주세요! 전화 ☎️ 02-597-0980 서울특별시 금천구 가산디지털1로 165 가산비지니스센터 804호,2021. 7. 27.
가산동 카페 :) 인크커피 아시나요? 인스타 갬성 카페 INC COFFEE,9월 9일 서울 금천구 가산동에 NEW 카페가 OPEN 하였네요. 가산디지털단지역 하면 산업단지죠? 그래서 평일에는 직장인들로 사람이 많습니다.... 여행와서 사진 찍은 것 같은 기분이.. 가산동 인크커피 4층 루프탑 라운지 중앙에는 기둥들이 있고요. 벽면 쪽으로는 또 갬성 폭발하게.. 초록초록...,2021. 10. 1.
"가산동 더블유몰 밥집, 기라꾸돈까스",2020-1-5 한복과 여행을 상담받고 옷좀 구경하러 가산동 더블유몰에 왔다 점심시간이 훌쩍 넘어서 일단 밥 먹기로! 알아보기도 귀찮을 땐... 여기선 돈까스나베우동을 더 추천한다! 기라꾸 서울 금천구 가산동 60-27 더블유몰 9층 02-2081-0706 매일 10:30-21:00 (주말 및 공휴일은 21:30까지),2020. 2. 6.
[금천구 시흥동 성인 피아노 취미 피아노 세종음악학원] 피아노쌤 주말 일상,돼서 서울에 도착했답니다. 시장에서 사온 닭강정에 소맥 한 잔으로 장시간 운전 피로와 즐거운 강원도 주말여행을 마무리했답니다 ㅎㅎㅎ... 유사 블로그에 주의하세요.) #시흥동성인피아노 #금천구성인피아노 #클래식피아노 #시흥동피아노레슨 #개인레슨 #피아노연습 #금천초피아노...,2020. 7. 1.
초보자도 걷는 서울둘레길 관악산5코스 (낙성대-석수역까지⛰),"잠깐 초록초록 나무도 봐주고 - 걷다보니 금천구 시흥동 옆을 지나게 된다. 도로 옆으로 벽산아파트가 보이면서 이전에 살던 아파트 생각도 나고..... 판매한다 여행갔을 때만 이렇게 걸을 생각을 했지, 서울에, 또 우리 동네에 이렇게 걸을 수 있는 길을 두고는 생각을 안했다 등산 초보자라면...",2020. 10. 12.
서울점집.부산점집.부산.기장.송정.오랑대.무진장횟집.고향.아나고.바다.기도.바람.여행....,서울 금천구 시흥동 점집 해인당벼락대신 연화보살 사전예약필수 ***-****-**** #부산 #송정 #해운대 #기장 #오랑대 #무진장 #횟집 #기도 #굿 #점집 #무당 #신점 #서울점집 #용한무당 #점잘보는무당 #금천구점집 #부산점집 #사업 #영업 #취업 #승진 #연애 #결혼 #이사 #터고사 #신내림 #신굿 #병굿...,2020. 5. 4.
"'제로배달 유니온' 사용설명서, 서울사랑상품권으로 배달주문도 OK!","kr) 참고 최대 20% 할인 (상품권 최대 10% 할인구매 + 상품권 결제시 10% 즉시할인) 7~10% 할인 서울사랑상품권 자치구별 발행 일정 ※ 10% 할인 자치구 : 중랑구, 도봉구, 강북구, 금천구, 용산구, 강남구 가맹점 신청방법 ※ 신청대상 : 서울지역에 사업장을 둔 배달이 가능한 사업자 홈페이지...",2020. 9. 15.
"가산 맛집 - 팔복초밥 (메뉴, 초밥) : 갓성비 가산 초밥!",좋아하는 유부초밥이랑 따끈한 장국 곁들여서 맛있게 잘 먹었다 ㅎㅎ 다음엔 배달로 가산 초밥 맛집 팔복초밥 먹어봐야지 :) 주소 : 서울특별시 금천구 가산디지털로1 168 우림라이온스밸리 A동 B117호 전화번호 : 02-867-0302 영업시간 : 월-금 11시-20시30분 (브레이크타임 15시30분-16시30분) 주차 : 가능,2021. 8. 23.
금천구 가산동 천장형 에어컨분해청소부터 실외기까지 사무실을 쾌적한 공간으로...,크린서울 입니다! 요즘 미세먼지가 극심한 가운데 상쾌한 공기를 마시가가 어려운 상태입니다. 매년 봄이 찾아오고 따듯한 날씨 속에 여행 생각과... 이번에 소개해드릴 현장은 금천구 가산동에서 고객님의 의뢰를 받고 사무실에 왔습니다. 겨울이 지나가고 여름이 다가오기 전에 천장형 에어컨을...,2021. 3. 18.
"전남 여수에서 엄청난 현실 맛집 ""청정계장촌"" 소개합니다 게장백반 과 갈치조림...","지난 8월1일에 다녀왔던 여수 여행에서 맛집 다녀온것을 이제야 정리를 합니다~ 그때만 해도 코로나19 바이러스가 지금까지 갈줄을 몰랐고, 최근... 서울 금천구 지역이시라면, 언제든지 주저하지 마시고, 방문 및 상담하시고, 예산 및 렌탈 및 구매를 결정하세요 자이온솔루션(주)은 지하철 1호선...",2020. 12. 6.
금천구에도 가성비 좋은 호텔이 있다! 스타즈호텔 독산점에서 호캉스한 리얼 후기,"좋겠다 서울에 있는 호텔은 왠만해선 주변 식당가, 배달 여건이 잘 구축되어있을 것이라 판단되어 우선적으로 너무 필요했던 조용함! 과 지갑사정! 을 최대한 고민하여 선택했어요. 1호선 금천구청역과 독산역 사이에 위치해있는데 역에서 마을버스를 타고 와야하거나, 시흥대로를 시원하게 달리는...",2021. 9. 6.
서울지역 특성화고 리스트 / 학교별 학과,kr 서울특별시 금천구 시흥동 탑골로10길 세무회계과 / 관광경영과 / 베이커리과 / 무역금융과 / 미디어콘덴츠과 / 디자인비즈니스과... kr 서울특별시 은평구 갈현동 서오릉로20길 관광과 / 국제의료관광간호과 / 국제항공여행과 / 호텔컨벤션과 성동공업고등학교 www.sdth.hs.kr/index...,2021. 2. 24.
내가 좋아하는 서울의 숲 - 호암산 잣나무 숲 (잣나무 산림욕장),간단한 피크닉을 즐기기엔 넘치는 서울의 숲 <호암산 잣나무 숲> 여행이 제한적인 시점에서 간단히 주말 나들이 하기 좋은 곳이다. 예전에 서울... 더군다나 수도권 서울근교라면 말이다. 서울둘레길 코스중 석수역에서 서울대학교 관악캠퍼스를 지나 사당역까지 가는 코스에 위치한 호암산. 금천구...,2020. 7. 13.
경주 자유여행 1박2일 코스,황남동 제155호분 천마총 입구 초등학교 때 경주로 수학여행을 왔었는데 오래간만에 오니 완전 색다른 느낌이었습니다. 다음에 경주를 방문할... 서울특별시 금천구 가산디지털1로 165 가산비지니스센터 804호 #경주 #유네스코문화유산 #경주불국사 #천마총 #동궁과월지 #안압지 #보문뜰식당...,2020. 6. 22.
엔진 마을 금천점 @뉴SM5@엔진 부조로 입고하여 진단 결과 밸브 손상으로 실린더 헤드...,얼마 전 강원도에 가족여행을 다녀오는 길에 갑자기 엔진이 떨리기 시작하여 서울까지 겨우 왔다고 하시네요. 시동을 걸어보니 엔진의 떨림은... 부드럽고 공회전 상태가 떨림이 없이 좋네요. 물론 배기음도 조용해졌고요. 엔진 마을 금천점 TEL. 02-894-9546 HP. ***-****-**** 서울 금천구 시흥동 839-42,2020. 2. 8.
"비 올때 갈만한 데이트 코스,비 올때 가족끼리 갈만 한곳, 비 올때 쇼핑하기 좋은 곳?...","전 처음에갔을 때 몰라서 엘레베이터 타는 줄 기다리냐고 공연에 늦을 뻔 한 기억이있습니다 여행가고 싶은 마음, 하와이가고 싶은 마음... 점원 눈치보지않고 입어볼수 있기때문에 너무 편합니다 가산 한섬팩토리 ●0507-1362-4700 ●주소 서울특별시 금천구 디지털로9길 57 (주)...",2021. 7. 6.
서울 벚꽃놀이 명소 TOP 7 (+현지인 추천),금천구 벚꽃 십리길 -위치: 서울 금천구 가산동 -찾아가는 법: 수도권 지하철 7호선~ 1호선 가산디지털단지역 1번 출구에서 독산역까지!... 정말 흐드러지게 피운 벚꽃을 보며 달콤한 봄의 하루를 즐기시길 바랍니다 :) 오늘 살구 여행이 알려드린 서울의 벚꽃 나들이 명소들! 꼭 한 번씩...,2021. 3. 6.
2021년 09월 3주차 서울특별시 축제 정보와 공연 및 행사 일정,2021년10월17일 서울특별시 금천구 KOREA 월드푸드챔피언십 2021년11월05일 ~ 2021년11월07일 서울특별시 도봉구 도봉한글잔치... 2021년10월10일 서울특별시 중구 한양도성문화제 2021년10월01일 ~ 2021년10월10일 최신 축제와 공연 및 행사 정보는 아래의 국내 여행 정보...,2021. 9. 17.
"[TV속 정보] 3월 5일 (금) 2TV생생정보, MBC생방송오늘저녁, SBS생방송투데이 나온...",3GO - 논산 3GO 여행> ▶ 선샤인스튜디오 ☎ 1811-7057 충남 논산시 연무읍 봉황로 90 ▶ 유영농원 ☎***-****-**** 충남 논산시 노성면... 관악구 관악로 111 < 인생 분식 - 정직함을 담아 행복을 전하는 마음 한 그릇> ▶ 바지락손칼국수 ☎0507-1362-3491 서울 금천구 독산로65길 27,2021. 3. 5.
"국내 답사 43_(211010)[서울 금천]호압사, 호암산성, 석구상, 한우물, 불영암, 호암늘솔길",금천구에서 유일한 전통사찰로서 1393년(조선태조 2년) 무학대사가 창건하였다. 서울시 문화재자료 제8호 석약사불좌상이 있다. 호압사는 태조가 조선을 세우고 궁궐을 지을 때 일이 진척되지 않고 여러 차례 궁궐이 무너졌다. 그러던 어느 날 밤 반은 호랑이고 반은 모양을 알 수 없는 이상한...,2021. 10. 10.
12일부터 제로페이 서울사랑상품권 판매,"은평 *금천구 현재 발매 중, 양천/송차/강동구 9월 발행예정 제로페이 이 글을 쓰며 금천구는 왜 제로페이가 남아도는지 살짝 의아스럽다;;... 서울 여행 혹 놀러왔을 때,보다 저렴한 경비로 생활할 수 있을 것이다. 서울시 사랑 구매 은행처 상반기에 서울사랑상품권(제로페이) 썼다면 어려운...",2021. 7. 6.
제21회 익산 한국공예대전 수상작 전시회(익산문화예술의 전당),서울 금천구) 씨의 <우아한 석기시대>작품을 마주하고 있습니다. 한국의 정서와 멋을 한껏 끌어올린 우아한 절제 미와 담백함이 극치에 다다른 듯... 여러 형태의 여행 가방이 다시 커다란 가방 안에 담겨 떠나고 싶어 하는 여행가들의 꿈을 담은 것 같습니다. 전통적인 직조 기법과 고전적인...,2020. 12. 16.
서울 보행안전 안전속도 5030 전동킥보드 대각선 횡단보도,"딥다 활동 중인 편가여 단장(편안한가족여행 대표 정민두) 알려드리는 서울시 교통정책! 이번 이야기는 신축년 새해를 맞아 새롭게 적용되는... 서울의 중심 종로 1가 신설을 시작으로 연세대 앞, 중랑구청사거리, 마포구푸르지오, 마포구 성산동 대한빌딩, 강북구 삼각산119센터, 금천구...",2021. 1. 31.
6월25일의 기록 | 시고니의 라이프로그 (서울순례),공간이 좁아 테이블 간격을 띄워야한다고 땡볕에서 10분 기다림 맛있게 먹고 회의장소로 이동 버스를 기다리며 잠시 하늘의 구름 구경 그리고 지금은 다음 회의장소인 금천구로 이동중인 버스안 졸린데 내리는곳 지나칠까봐 졸지도 못함. 도착하면 회의시간 10분전 도착이라 커피 한 잔 못하고...,2021. 6. 26.
가장신속하게 은평구변기 금천구하수구 해결하는 방법 알려드려요(강서구 금천구변기...,보고 서울로 다시 올라왔던적도 있고 친구들과도 여행을 가게되면은 꼭 바다가 있는 곳으로 가는 편인거 같아요 강릉이나 속초 동해쪽도 많이가고... 가야겠네요~ㅎㅎ 금천구변기 강서구변기 밑바닥에서 물이 새고 물을 내리다가 역류를 한다고 해서 출장을 다녀왔는데요 24시간 연중무휴 상담과...,2020. 11. 3.
금천구 은혼식 가족사진 부모님을 위한 선물!,"한번은 여행을 보내드리기도 하고, 한번은 고급 호텔의 식사를 예약해서 모시기도 했어요. 올해에도 결혼기념일이 다가오고 있는데 계산을 해보니... 서울맛집 #서울까페 #홍대가족사진 #홍대맛집 #홍대까페 #가족사진의상대여 #은혼식 #기념일선물 #금천구가족사진 #금천구리마인드웨딩...",2020. 9. 10.
생생정보 더덕 장어 두루치기 전복 문어 갈비 전골 34년 전통 제면소 엄마 금강여행,<이PD가 간다> ■ 금강을 따라 떠나는 여행 - <부여 대추 수확> : 해살이 농업회사법인 주식회사 - 주소 : 충청남도 부여군 규암면 나복리 870-5 ☎ 연락처 : *** **** **** <엄마는 슈퍼우먼> ■ 34년 전통 제면소 엄마 - 상호 : 신명자국수 - 주소 : 서울특별시 금천구 독산로 40길 27-5...,2021. 10. 7.
TOP 5 편 ▶ <산야로콩나물국밥> 주소 : 서울 관악구 관악로 111 번호 : 02-889-3390,3GO 논산 3GO 여행 편 #선샤인스튜디오 주소 : 충남 논산시 연무읍 봉황로 90 번호 : 1811-7057 홈페이지 : https://sunshinestudio.co.kr... co.kr/food/home 4. 인생 분식 정직함을 담아 행복을 전하는 마음 한 그릇 편 #바지락손칼국수 주소 : 서울 금천구 독산로65길 27 번호 : 0507-1362-3491,2021. 3. 5.
서울.강원 정보 전국 각지 이곳저곳 안내 모음집,"[하나투어] 서울 금천구 하나투어, 해외여행, 호텔예약, 허니문, 항공권 2012. 11. 30. (2) 동원설비공사인테리어,은평구수도설비공사,해빙,누수탐지,방수,인테리어 2012. 11. 29. (1) [성신주방] 서울 성북구 주방가구 전문점, 백조씽크, 주방가구, 씽크대, 붙박이장 2012. 11. 29. [진식황제]...",2021. 6. 15.
20.10.17.토.2박 3일 여수여행 3일째;여수에서 야경을 감상하며 김포공항으로...,야경 서울 금천구 가산동 하늘 위 야경 구로구 개봉동 하늘 위 야경 부천시 오정구 하늘 위 야경 강서구 과해동 하늘위에서 착륙을 합니다~ 김포공항에 안전하게 착륙했어요~ 그동한 수많은 여행을 해봤지만 비행기 이.착륙에 불안증은 없었는데 볼라벤 태풍으로 제주에서 김포로.. 김포에서 공비행...,2020. 10. 26.
"공포의 택시기사···여성승객에 대뜸 ""저기 모텔 가고싶다""",지난달 11일 오후 5시쯤 노모(22ㆍ여)씨는 부산 여행 마지막 날 택시로 부산역으로 이동하던 중 기사의 말을 듣고 깜짝 놀랐다. 노씨는 “택시... 서울 금천구 가산동 부근에서 택시를 탄 박모(28ㆍ여)씨는 13분간 택시 기사의 막말과 성희롱에 시달렸다. 박씨는 “친구 4명과 함께 택시를 탔는데...,2020. 9. 6.
"[서울 근교 나들이] 역사 여행, ""8일간의 화성행차"" 3일차,4일차_수원화성","지난 2편의 블로그에서 창덕궁을 떠나 지하철 1호선과 비슷한 노선으로 노량진에서 점심먹고 시흥행궁에서 첫날을 보낸 1일차와, 금천구... 여기까지 읽어주신 모든 분들 감사합니다.^^ #서울근교나들이 #근교여행 #수원여행 #화성행차 #수원화성 #체험학습 #체험여행 #역사여행 #화성행궁...",2021. 5. 1.
금천구 독산동꽃집 :: 수국꽃다발 :: 여름여름한 느낌 너무나 풍성하고 사랑스러워요,"#오후의플로라 #금천구꽃집 #독산동꽃집 #금천구수국꽃다발 #독산동수국꽃다발 #독산동꽃집추천 여름여름한 수국꽃다발 여름에는 수국을보러 여행... 상담, 문의는 편하게 주세요오 :) #금천구꽃배달 #금천구꽃선물 #독산동꽃선물 #금천구꽃바구니 #독산동꽃바구니 #서울예쁜꽃집...",2020. 8. 14.
추석 차량 타이어 점검 및 휴무 안내 영등포타이어 구로구타이어 구로타이어 금천구타...,"9월 20일 , 9월 21일(추석 당일) 휴무입니다 ! 안전한 귀성길 , 가족여행을 위한 차량점검은 꼭 받아보시길 바랍니다 !! 예약 문의 전화 ☎ 02 - 3667 - 5866 ☎ *** - **** - **** 주소 신 주소 : 서울특별시 동작구 상도로 15 구 주소 : 서울특별시 동작구 대방동 398 - 8 풍요로운 한가위 되세요 !!",2021. 8. 31.
3/10 쌍교숯불갈비 금천점에서 점심으로 떡갈비 냠냠 ♡,레알 떡갈비는 남도지 전에 가족여행으로 갔던 광주에서 먹었던 떡갈비 진짜 인생떡갈비였던게 기억난다! 앞에 주차장도 있고 이렇게 메뉴판이... 다음에는 아빠랑도 같이 가야지 ♡ (이상으로 내돈주고 사먹은 후기 끝! 가족 외식하기 좋음^ㅡ^) TEL: 02-859-1193 주소: 서울 금천구 시흥대로 435 (독산동),2020. 4. 12.
[금천구 시흥동 유아 & 영재 & 성인 취미 & 입시 피아노 세종 아카데미 음악 학원]...,보다가 여행 짐 챙기고 칼국수 먹고 운전 5분 하고 또 저녁 먹을 준비한 건데 하루가 왜 이리 길었던 걸까요 ㅎㅎㅎ 암튼 배불리 먹고 이렇게 하루를 마무리했답니다. 역시 다음날 서울 올라오는 길도 섬에서 섬에서 빠져나와야만 정체가 풀리더라고요 오는 길은 3시간은 걸린 것 같아요. 그리고...,2020. 7. 20.
"[서울 근교 나들이] 역사 여행, ""8일간의 화성행차"" 2일차_화성행궁 도착",◎ 안양 코스 : 금천구 시흥동을 출발 → 안양역 → 사근행궁(의왕시 고천동272-1) - 반나절이지만 꽤 먼 거리를 달려왔습니다. 비도 오는데 말이죠.... #서울근교나들이 #근교여행 #수원여행 #화성행차 #체험학습 #체험여행 #역사여행 #사근행궁 #노송지대 #지지대쉼터 #장안문 #신풍루 #화성행궁,2021. 4. 26.
행복한 가족의 18k가족반지에 담은 행복 Castor Pollux,가족 여행을 가셨나 봅니다 멋집니다~~ 그저 부럽기만 하네요~~ 살다 보니 정말 가족과 함께 하기 쉽지는 않네요 ㅠㅠ 그래도 아이들이 아기... ㅎㅎ 서울 금천구로~ 4인 가족반지 나침반반지 https://blog.naver.com/jewelry4989/221759560816 가족이 함께한 불교반지~ https://blog.naver.com/jewelry4989/221518036250,2020. 10. 21.
알면 쓸모 있는 서울 역사여행 연관 지식,알면 쓸모 있는 서울 역사여행 연관 지식 오늘도 서울투어 관련 공부를 위해 방문해주신 여러분 반갑습니다! ^^ 오늘처럼 지속적으로 노력하면... 배우러 찾아오신다면 앞으로도 알찬 정보들로 여러분을 만족시켜 드리도록 하겠습니다~^^ #금천구부동산 #가산동부동산 #두산위브아파트전세...,2020. 12. 15.
[어디가지_은]금천구맛집/금천중국집... 칭따오/퇴근길행복/70년전통중국집/금천구청맛집,추억의동네 #금천구청 #시흥동 을 다녀왔어요 이동네에서 같이 회사다니던게 엊그제? 같진 않고 벌써 퇴사한지 5년이 다되가네요 ㅋㅋㅋㅋㅋㅋㅋ소름 우리 그렇게 오래됬냐며 동네한바퀴 돌면서 추억여행을 하고왔습니다 새건물들도 많이 생겼지만 추억이 있는 대부분의 맛집들과 카페도 그대로...,2021. 3. 2.
"2021년 1월 8일 생방송 투데이-보고먹고즐기고(울진), 우리동네 반찬가게(경기...",3GO - 울진 3GO 여행 편 ▶<왕피천케이블카> 주소 : 경북 울진군 근남면 엑스포로 25 번호 : 054-782-9330 ▶<울진대게빵> 주소 : 경북 울진군... 서대문 김치찜 / 서울 금천구 / 02-853-0118 / 삼겹살 4. 인생 분식 - 한결같아 고마운 소박한 한 그릇 편 ▶<된장솔잎칼국수> 주소 : 경기...,2021. 1. 11.
"퍼포먼스애드, 4차 워크샵! 단양 여행","광고에 대한 스케쥴 설정은 잘하는데, 워크샵이나 어디 여행에 대한 일정을 잘 해내지 못하는 관계로! 이동하며, 무엇을 먹을지 어디를 갈지를 결정을 하게 되었습니다. 서울 금천구를 벗어나 이제 차를 타고 이동을 하는 과정을 아주 상세하게 담아보도록 하겠습니다. 그리고 이 소식을...",2020. 12. 7.
금천향기_2021년 10월호 소식지,"팔도민요 여행> - 금천구민을 위한 <특콘: 특별한 트롯 콘서트> - 공연장 어린이 뮤지컬 <목 짧은 기린 지피> - 상주단체 정기공연 <토리: 행복을... 의정소식 ○ 금천구의회, 제230회 임시회 마무리 ○ 금천구의회, 추석맞이 사회복지시설 방문 서울이야기 ○ 서울시소식 - 한글 창제 원리와...",2021. 9. 27.
서울 구로구 항동철길 레트로 기차여행을 추억하며 산책한다,"이곳은 기차여행을 추억하며 가을 산책하기 좋습니다. 서울특별시 구로구(九老區)는 남서부에 있는 구(區)입니다. 동쪽은 관악구, 북쪽은 영등포구와 양천구가 있습니다. 서쪽은 경기도 부천시, 남쪽은 금천구와 경기도 광명시가 접해 있습니다. 원래 이곳은 서울의 대표적인 공업도시였습니다....",2020. 10. 7.
가을 비대면 관광지 100선 - 서울,거리두기 여행을 실천하는 관광지 중 단풍과 가을 주제(테마)에 부합하는 곳이라고 한다. 특히 이 중에 서울은 일곱 군데가... net/nature/푸른수목원_/29796 주소: 서울특별시 구로구 연동로 240 이용시간: 매일 05:00 - 22:00 입장료: 무료 호암산성 서울 금천구 Previous image Next...,2020. 10. 24.
금천구폐차장 10 년 넘게 몰아온 차도 딱 하루면 안녕,"#금천구폐차장 #금천구폐차 #폐차장 #폐차 안녕하세요 금천구폐차장입니다. 가을은 감성의 계절이죠. 저는 원래도 자타공인 감성적인 사람이지만, 가을이 오면 추억에 절어 살게되더라고요. 굳이 옛사랑이 아니더라도 어린 시절이나 행복했던 여행의 기억 등등 지금은 다시 돌아갈 수 없는 때가...",2020. 10. 21.
"[TV속 정보]12월 17일 (목) 2TV생생정보, MBC생방송오늘저녁, SBS생방송투데이 나온...",com #오늘저녁캠핑장 #신박한네바퀴여행 ▶ 광교호수공원 가족캠핑장 경기 수원시 영통구 광교호수로 57 https://www.suwonudc.co.kr/ggcamping... (닭오도독뼈) ☎1644-6626 서울 금천구 디지털로 121 에이스가산타워 11층 #생투한우 #생투한우집 #생투고수뎐 #생투숙성한우 ▶밥상한우...,2020. 12. 17.
간다 여수장거리택시 서울 여수에서서울삼성병원 외래검진진료 택시왕복,"여수서울금천구,여수서울영등포구,여수서울동작구,여수서울관악구,여수서울서초구,여수서울강남구,여수서울송파구,여수서울강동구... 장거리출장 및 여행 왕복 서비스 9.긴급서류 및 소형 화물 퀵배송 서비스 10.택시미행 서비스 11.수행비서처럼 애용하는 24시간-48시간 대절서비스...",2021. 4. 30.
스타즈호텔 독산 kkday 1박 숙박시 1박 숙박권 이벤트,"네이버 여행 인플루언서 고미리레 입니다. 오늘 소개 해드릴 호텔은 모두투어 그룹 계열 호텔인 스타즈호텔 독산점 입니다. 현재 2월 28일까지 1... 258개 객실의 스타즈 호텔 서울 금천구 시흥대로 315 금천구청역 1번 출구에서 도보 10분거리 마을버스 이용시 1,6,7,8번 버스 승차 롯데캐슬 1차...",2021. 2. 8.
생생정보통 전복 문어 갈비 전골 백 년 단골의 추천 맛집 생생정보통 더덕 장어...,따라 떠나는 여행 <부여 대추 수확> 해살이 농업회사법인 주식회사 주소 : 충청남도 부여군 규암면 나복리 870-5 <엄마는 슈퍼우먼> ■ 34년 전통 제면소 엄마 상호 : 신명자국수 주소 : 서울 금천구 독산로 40길 27-5 평택쌀상회 (신명자국수) 자세한 이야기 https://sometv.tistory.com/46542,2021. 10. 7.
당일로 가는 속초여행 1,"첫째로, 서울 금천구 기준 속초까지는 안막히면 2시간 반이면 간다. 하지만... 10월에 가는 여행은...오전8시쯤 출발하여 5시간걸려서 밥집에 도착하였다. 속초 청초수 라는 물회 전문점이 있는데 늦은 점심이니 좀 한가하려나 했는데 코로나에도 불구하고 번호표 뽑고 대기..ㅜㅜ 가성비 따지시는 울...",2020. 11. 15.
제주도 4일차 8월 24일,"우린 기기막히게 비 안오는 타이밍만 잘잡아서 야외활동을 했다 처형네 가족은 따로 여행을 갔는데, 기가막히게 비를 몰고 다녔다고 한다 그래서... 양갈비캠프 서울 금천구 벚꽃로40길 29 http://naver.me/5TvD3gIS 식사중 또 비가 한바탕 크게 내려서 걱정했는데.. 또 거짓말처럼 계산을 마치고 차에...",2021. 8. 24.
가을 단풍여행...추천관광지/가을 비대면관광지100선,"살아가며 우리가 만나야 했던 미소와 눈물, 혼자 있던 외로움 하나하나 배낭에 챙겨 넣고 가을에는 함께 가는이 없어도 좋은 여행을 떠나자.... 푸른수목원&항동철길 ▷서울 금천구 호암산성 ▷서울 노원구 수락산 학림사 ▷서울 도봉구 원당샘공원 ▷서울 동작구 고구동산길 ▷서울 성동구...",2020. 10. 26.
안양천 코스모스 황화코스모스에 반하는 광명햇살광장,가을하면 생각이 나는 코스모스 서울근교나들이 장소로 안양천이라면 좋을 듯 하네요~~~ 언제부터인가 알록달록한 코스모스보다 황화코스모스가... (광명 금천구 쪽 모습) 뭔가 어수선해보이지만 다리 넘어 안양천을 끼고 양쪽이 황화코스모스가 만개한 곳이랍니다. 다리아래서 내려다보니 언제...,2021. 9. 30.
서울 둘레길 6코스 - 안양천 걷기(ft. 집콕 브라더스),"동심이란 ㅋㅋㅋ 언젠가 여름에 놀러 왔던듯한 금천구 물놀이장도 지나고, 인공으로 조성한 논밭을 지나는데, 어익후, 깜딱이야~ 넌 좀 밤에 보면 무서울 수 있겠다. 벚나무 쫙쫙~ 뻗은 안양천변을 계속 걸어줍니다. 다음 주에 벚꽃 피면 완전 끝내주겠습니다. 저~ 멀리 <고척 스카이돔>이 눈에...",2021. 3. 27.
"7월 일상, 가산디지털단지 아웃백스테이크하우스 l 가산디지털단지 망우리오징어집 l...",안뇽 설정샷도 남기고 ^_^ 7월 17일 주말에 출근하는데 하늘이 이쁘길래..⭐️ 서울 금천구 디지털로10길 9 현대시티아울렛 7층 매일 11:00 - 22:00... 여행온거 같고 좋았당 #감성실패 헤헤헹 혜워니랑 커플 #범고래 지금 다시보니 원피스랑 운동화랑 안 어울리는 거 같기도 서울 마포구 대흥로...,2021. 9. 14.
