header,contents,date
신중동 네일 : 마음에 쏙 드는 <라네일>,신혼여행 까지 마치고 돌아왔습니다!!!!! 블로그 못한 사이 방문자 수가 뚝뚝 떨어졌겠군 했는데 생각보다 나쁘지 않아서 기분이 좋다ㅎㅎㅎ 본식을 위해 찿은 신중동역 네일샵 후기부터 차근차근 웨딩기록을 이어 나가보겠습니닷. 신중동 네일 <라네일> ***-****-**** 경기 부천시 길주로 262...,2021. 9. 7.
부천시맛집 인도식당 안나푸르나에서 먹고 온 후기,안나푸르나 영업시간: 평일 11:00 - 23:00 연중무휴 위치: 경기 부천시 부흥로402번길 45 평소에 인도음식 자주 드시나요? 저희 집 주변에는 인도음식을... 밖은 분명 한국이었는데 들어오자마자 인도로 온 기분 ㅎㅎ 가끔 이국적인 식당 가면 괜히 여행간 기분 들고 좋더라구요 Previous image Next image...,2020. 4. 27.
남달랐던 부천 맛집 모음,"원목테이블에 앉아 러블리한 분위기에서 이국적인 느낌이 나서 여행온 듯 힐링되는 기분을 즐겼다! 4. 부천 비플로우 주소 : 경기 부천시 부흥로307번길 23 번호 : 070-8814-7637 운영시간 : 평일 10:00 - 22:00 대표메뉴 : 멜론케이크 5,000원, 치즈케이크 4,000원 부천 부곡중학교에서 50m정도 떨어져있는...",2021. 5. 17.
[경기도 부천시 작동] 문화공간 브런치 카페 스페이스 작,"부천 작동 핫한 카페 "" Space 作 : 스페이스 작 "" @또여니 ▪️주소 : 경기 부천시 까치로20번길 13-7 ▪️시간 : 1,2,3층 매일 09:00-22:00 4층 매일 09:00-22... 작동 스페이스작 생각만큼 화려하고 핫플이였던 ..ㅋㅋ 아 블로그가 많이 밀려서 ,, 지금은 여수여행중이기 때문에 다녀와서 부지런히...",2020. 7. 21.
부천 소고기 맛집 와규홀릭 부천점에서 와규의 진수를 맛보다.,"와규홀릭 부천점 경기 부천시 송내대로 265번길 43 크라운빌딩 1층 110호 0507-1426-5998 와규 육회 (소 21,000원) 육회와 함께 버무려 먹을 채를 썬 배와 양념장이 나왔습니다. 와규에 대한 좋은 인상을 일본 여행에서 가지고 있었지만, 여행을 마치고 돌아와서 와규를 먹을 기회는 없었습니다. 인천에...",2021. 8. 28.
"2020년 12월 4일 생방송 투데이-보고먹고즐기고(태백삼합), 우리 동네 반찬 가게(경기...","3GO - 태백 3GO 여행 편 ▶<고토일청국장> *청국장, 태백 한 상 판매 주소 : 강원 태백시 태백산로 4587 번호 : 033-553-3232 http://xn... 인생 분식 - 엄마의 정성으로 담아낸 추억 한 그릇 편 ▶<이모네손칼국수> 주소 : 경기 부천시 송내대로73번길 42 번호 : 032-325-5887",2020. 12. 7.
[2년 전 오늘] [미리 올리는 여행기]경기순환 2019시즌1,"5권역-평택시,화성시 서부,의왕시,안양시6권역-서울특별시 구로구,부천시,김포시7권역-고양시,파주시*베... F1s의 시내버스여행 경기순환일주는 2017년부터 도전을 3번해서 만족할만한게 나오지를 않네요. 사실 2015년에 3012님께서 하신 루트를 현재판으로의 재해석한다란 의미가 있는...",2021. 3. 10.
퀄리티 좋은 부천 맛집 소개,"부천 그리고 3월 메뉴:블루베리크로플 10,500원 / 바닐라크림아인슈페너 6,000원 주소:경기 부천시 조마루로97번길 33-5 전화번호:0507-1352-1145 영업시간:11:00 - 22:00 식사후 후식으로 갔던 카페는 상동역 2번출구에서 400미터 정도 떨어져있었어요. 이곳은 재즈와 알앤ㄴ비,어쿠스틱팝이 나와서 좋은...",2021. 5. 22.
신중동역 미용실 경미연헤어 김미연원장님에게 받은 디지털펌 머리결까지 굿❤,주소 : 경기 부천시 중동 1141 코스모폴리탄 508호 전화 032)246-4883 https://www.instagram.com/kmy_hair_ 걱정과달리 예약손님들로 가족단위로 단골들이 꽤... 세상살이 ~❤ 여행다녀본 나라 이야기등 아이키우는 문제 ~❤ 사회이유등 김미연 원장님은 꿈이큰아이 연배라 이야기가 통하더라구요 ㅎㅎ 머리 하는...,2021. 8. 4.
밀키트전문점 이지쿡 부천옥길점 :),"하다가 부천옥길점에 밀키트전문점이 오픈했다는 소식 듣고 운전연습도 할겸 겸사겸사 다녀왔습니다 :) 경기 부천시 양지로 208 제 1층 109호 T. 032... 무엇보다 24시 무인매장이라 갑작스레 손님이 오신다거나, 여행갈때 캠핑요리, 홈파티용으로 바로 구입할 수 있다는게 정말 큰 장점 같아요...",2021. 8. 23.
부천 베이커리맛집 크로와상 전문점 크라상점이 있어요!,"제가 빵을 좋아하는 편은 아니지만 크로와상은 진짜 좋아하는데요, 파리 여행 갔을때 크로와상 엄청 먹었는데, #크라상점 이라는 크로와상 전문점이 생김! 크라상점 부천점 주소 : 경기 부천시 석천로177번길 11 영업시간 : 매일 11:00-21:00 * 재료 소진시 마감 오늘의 라인업은 인스타그램에!...",2021. 7. 27.
(6/20) 온앤오프 뮤직북콘 9회 어! 동화가 읽어지네 이경채 작가 북콘서트,어른들에게는 옛 추억에 빠져 잠시 여행을 다녀오는 기분일 것 같아요. '가족이 꿈꾸는 행복은 가족 모두가 행복한 것입니다. 엄마 아빠의... com/event/239446 * 부천 복합문화공간 사람북닷컴 유료 주차 안내 * 이디야 커피 부천로점 (경기 부천시 부천로 270 1층) 주차 후 도보 2분 거리 (이디야...,2021. 6. 19.
[부천 춘의동]오리참나무장작구이 코시국 여행 분위기내기 딱! 좋은곳!,생일기념 가족들과 식사를 하러 부천 춘의동 오리참나무장작구이집을 다녀왔어요~ 오리참나무장작구이 경기 부천시 길주로594번길 50 코로나때문에... 있어서 여행와서 밥을 먹는 느낌을 낼수 있을거 같아요 ㅎㅎ 실내에도 깔끔하게 자리가 많이 준비되어 있었어요 그치만 여행온 기분을 느낄수...,2021. 8. 30.
경기도런데이투어 추천 러닝코스 Vol. 28 「부 천 시」,안내도 - 반환점 다리 - 주변 풍경 부천시에는 시민들의 건강과 활력을 위해 부천 100리 수변길을 조성하였다고 합니다. 5대 하천을 연결하여... 조깅코스 #플로깅 #쓰담달리기 #산책로 #경기 #부천 #데이트코스 #가족여행 #가볼만한곳 #근교나들이 #running #walking #plogging #stayfit #runwithus,2021. 9. 30.
신중동역네일 라네일 마지막 여름패디 넘 예쁘군,"물론 오늘 가는 1박2일 여행이지만, 물놀이는 딱히 못했지만 푹쉬고 놀다 갑니다 ㅋㅋ 오늘은 #신중동역네일 #신중동네일 새로오픈한 #라네일... 분수대를 찾으셨다면 바로 앞이 #LANAIL 이랍니다. 경기 부천시 중동 1148 103호 이안더클래식 A동 103호 1층 라네일 ***-****-**** 영업시간 월-토 11:00 - 21:00",2021. 8. 15.
[부천 카페] 랑데자뷰 도심에서 만나는 제주,"랑데자뷰 카페,디저트 0507-1326-9987 / 경기 부천시 부일로460번길 12 휘트니스 빌딩 3층 여행가고 싶은 요즘, 맘편히 갈수 없고~ 기분 전환하기 좋은 카페 도심속의 제주 감성카페 랑데자뷰 부천점 다녀왔습니다. 1호선 부천역 3번출구에서 230m 거리 입니다. 엘레베이터를 타고 올라가면 바로 카페!!...",2021. 7. 27.
부천시 심곡동 빌라 매매 모던한 인테리어가 예쁜 집(제17),4 ㎞ 오늘의 좋은 글 2 행복하게 여행하려면 가볍게 여행해야 한다. -생텍쥐페리 매물 정보 매물 [72047] 부천시 심곡동 빌라 매매 분양 종류... (배 먹고 배속으로 이 닦는다.) Turbo - 회상 December 공인중개사 010 • 4949 • 8955 신우공인중개사사무소 경기 부천시 심곡동 351-32 102호...,2020. 6. 16.
(누룽지상회) 누룽지닭백숙/누룽지탕/가마솥누룽지/부천누룽지/누룽지사랑...,느므덥네요 여행와서도 닭백숙에 넣으려고 챙겨왔어요 튼실한닭도 누룽지도 최고최고 몸보신이여 되라 ㅎ 몸보신에 진심인 요즘이에요 닭백숙이... 좋네요 #수제누룽지 #가마솥누룽지 #부천누룽지 #누룽지간식 #누룽지상회 #집밥 #별미 #삼시세끼 #누룽지추천 경기 부천시 삼작로 262 1층...,2021. 8. 8.
거실 인테리어 원형 그림액자로 스타일링 했어요 w.위아트,"매년 여름이면 여행으로 일상의 충전을 해왔는데요. 자유롭게 여행할 수 없기에 더욱 답답한 요즘~ 역동적인 느낌의 그림이 거실의 분위기뿐만... ⊙ 강남점 쇼룸 주소 서울 서초구 남부순환로 2311-1, 1층 위아트 ⊙ 부천점 쇼룸 주소 경기 부천시 소사로 216번길 27, 1층 위아트 ⊙ 부산점 쇼룸 주소...",2021. 7. 30.
부천 떡케이크 :: 퓨전떡케이크 공방 인더밀 (원데이 클래스 가능),그런 트렌드에 딱 맞춘 부천 떡케이크 공방 인더밀에서 미니 퓨전떡케이크를 만나봤어요 :D 인더밀 경기 부천시 옥길동 서영아너시티2 3층 320호... 있었어요 ♥ 여행가서 선물해 줬는데 배경이 영 안 도와주네요 ㅠㅠ 1호 사이즈의 떡케이크도 요즘 많은데 이런 미니사이즈의 퓨전 떡케이크를...,2021. 8. 8.
"코로나19 검사 - ""딱 3시간만에 검사결과 나왔어요"" 명지병원 인천공항 코로나19...","[손정호/경기 부천시 부천동 : 출장이 이제 긴박하게 잡혀가지고 빨리 검사 결과를 확보할 필요가 있었는데, 인천공항에서 3시간 만에 검사... (영상그래픽 : 박경민) JTBC 뉴스 바로가기 https://news.jtbc.joins.com/html/597/NB12024597.html?log=jtbc|news|index_newsN_B #해외여행 #신속코로나19검사...",2021. 9. 24.
꽃이 필요한 날 부천 역곡꽃집 #메모아 드 플레르,7월 엄마 환갑으로 가족식사자리에 빠질 수 없는 꽃선물 준비하러 부천 역곡역으로 갔어요 메모아 드 플레르 주소 경기 부천시 경인로536번길 80... 제가 여행갔다가 들르려고 예약한 시간에 있는데 이 날 기차 연착으로 좀 늦었는데 그 시간에 맞춰서 꽃다발 준비해 주셨어요 밖에 나와서 보니 더...,2021. 7. 4.
"문화재청, 2022년 지역문화재 활용사업 405건 선정","2022년도 생생문화재 사업 선정 목록 연번 시도 시군구 사업명 1 서울 서대문구 서대문형무소, 독립의 그날로 시간여행 2 서울 중구 엄마야... 43 경기 평택시 숨쉬는 500년 객사 44 경기 화성시 화성3.1운동 시간 탐험 –여럿의 숨을 모아, 독립을 외치다- 45 경기 부천시 만화X문화재 콜라보 46...",2021. 9. 15.
[경기 부천] 진한 망고맛이 인상적인 홍콩허유산 방문 / 허유산 매장 / 허유산 메뉴...,눙물 ㅠㅠ 겨우 찾아서 부천 홈플러스 가서 허유산 먹고온 후기 홍콩허유산 부천점 경기 부천시 길주로 118 3층 매일 10:00 - 21:00 * 홈플러스 내부... 아래 젤리 식감은 일본여행 필수템으로 사오던 곤약 젤리 아실라나? 그거랑 가장 비슷한 쫄깃한 느낌이다. (어린이들 먹을때 조심해서 먹여야 할...,2021. 8. 2.
"[TV속 정보] 9월 27일(월) KBS2TV생생정보 , MBC생방송오늘저녁, SBS생방송투데이...","네바퀴 여행 -홍천강 캠핑 카라반 리조트> ▶ 왕터리조트 ☎ 070-7721-5441 강원 춘천시 남면 박암관천길 183-2 KBS2TV 생생정보 제작사: 인터즈... 주소 : 경기 부천시 길주로560번길 68 번호 : 032-682-5175 메뉴 : 갈치조림, 갈치구이, 갈치강정 <먹킷리스트 – 정성과 기다림의 결정체...",2021. 9. 27.
"경기 부천 :: 한남정맥 ""성주산"" 최단코스","바로 경기 부천시에 있는 ""성주산"" 입니다:) 성주산 경기도 부천시 소사구와 시흥시 대야동에 걸쳐 있는 산으로 해발 200m이며, 시흥시 소래산과... 그럼 이만 포스팅 마칩니다:) #등산 #등린이 #산린이 #트레킹 #블랙야크 #블랙야크알파인클럽 #BAC #등산패션 #대한민국구석구석 #여행 #등산코스...",2021. 7. 12.
[부천 카페] 공개정원 도심속 비밀공간,"공개정원 카페,디저트 0507-1434-2016 / 경기 부천시 장말로362번길 31 월요일 휴무 부천역 갈일이 있어 찾아간 #공개정원 이에요! 도심속 예쁜 정원... 멀리가지 않아도 여행온듯한 카페 기분좋은 힐링공간 입니다. #카페라떼 시켰는데 맛있었어요. 시원한 자연바람도 느끼면서 마시는 커피의 맛 제가...",2021. 7. 21.
부천 상동 삼겹살 푸짐한 제주연가,마치 여행 온 것 같은 느낌.. 기름은 쫙 빠지고 숯불 향 가득히 배인 고기 맛을 제대로 느낄 수 있더라고요 둘이서 배불리 먹으려고 고기는... 있어도 한 번만 가본 사람은 없을 그런 고깃집이었어요 경기 부천시 길주로77번길 55-10 032-329-6262 금액권 외 추가되는 비용은 직접 지불하였음을 밝힙니다,2021. 6. 9.
[오늘 어디가지?] 부천 데이트코스/ 인천 데이트코스 / 영종도데이트코스 추천!!,"'오늘 어디가지?' 늘 고민하는 데이트코스 혹은 가족 여행 코스! 오늘은 근교에서 갈만한 곳을 소개해드립니다. 부천 데이트코스, 인천데이트코스, 영종도 데이트코스를 찾는다면 주목해주세요 ~! 신림 춘천집 위치: 도로명경기도 부천시...",2021. 6. 3.
"4월 갈만한 국내여행지 추천 (feat. 버릇처럼, 열두달 여행)","버릇처럼, 열두달 여행) 1. 경기도 부천 진달래 동산 주소. 경기 부천시 춘의동 이미 부천 춘의동에 진달래 동산에는 꽃분홍의 진달래가 환창이더라고요. 벚꽃에 비해 오랜 시간 피어있는 꽃이라 서두르실 필요 없이 만나러 가도 늦지 않을 거예요. 덤으로 노오란 개나리꽃도 함께 볼 수 있다는 건 안...",2021. 3. 28.
"부천 상동역 미용실, 살롱더재클린, 미나쌤 추천","부천 상동역 미용실, 상동역 미용실, 살롱더재클린, 상동 살롱더재클린, 염색잘하는곳, 미나쌤 추천 살롱더재클린 경기 부천시 상동로 79 평일 11:00-21:00 / 주말 10:00-21:00 평소 새치가 많은편이라 주기적으로 염색으로 해줘야하는데 염색할 시기는 한참 지났고 머리는 점점 지저분해짐 여행도 앞두고...",2021. 5. 7.
"[TV속 정보] 8월 27일(금) KBS2TV생생정보 , MBC생방송오늘저녁, SBS생방송투데이...",031-947-1189 경기 파주시 검산동 76-1번지 SBS 생방송투데이 제작사: CU미디어 <보고 먹고 즐기고! 3GO - 담양 3GO 여행... 경기 파주시 숲속노을로 330 번호 : 031-942-9445 <인생 분식 - 소박함에 행복을 더한 추억 한 그릇> ▶ 밥보다 국수 주소 : 경기 부천시 자유로 39 번호 : 032-612-6292,2021. 8. 27.
부천 맛집 현텐동 텐동맛집,현텐동 전화 : 070-7789-6489 주소 : 경기 부천시 원종로 82 휴무 : 매주 월요일 인스타그램 : http://instagram.com/hyun_tendon 동생이랑 휴무날에 텐동이... 샤오미도 유덩이가 사준거에여 고장날때까지 써야지 ^^ 여행가서 이렇게 찍음 될거같아요 아주 굿이에요 우리 다음에 오신 손님꺼까지 줄맞춰...,2021. 4. 28.
[부천역 마사지] 저렴하고 꼼꼼하게 마사지 잘하는 부천 캄타이,"캄타이마사지 마사지,지압 경기 부천시 부일로 443-1 / 032-668-9107 / 매일 00:00 - 24:00 피곤할때마다 생각나는 마사지 코로나 전에 태국여행가서 마사지 받았던 그날이 진심 그리워 지는 요즘입니다. 온 가족여행으로 #태국여행 가서 #태국마사지 받았었거든요. 아이들도 저도 참 만족했던 마사지였는데...",2021. 5. 26.
