header,contents,date
경기 가볼만한곳 안성팜랜드 해바라기 꽃밭 포토존 가득,인플루언서 홈에 들어가셔서 팬하기 눌러주시면 최신 여행정보 바로 받아보실 수 있어요! 감사합니다 :) 경기 가볼만한곳 안성팜랜드 해바라기 꽃밭 031-8053-7979 경기 안성시 공도읍 대신두길 28 2월~11월 10:00 - 18:00 (매표마감 17시) (7월 12일 부터 주말 한시적 9시 30분 오픈) 12월~2월 10:00 - 17:00...,2020. 7. 13.
"안성시·청주공항, 항공편익 업무협약 4일 체결","하늘길 수요를 분산, 상호간 발전 여행과 관련된 각종 편의 사항 제공 등도 협의 경기 안성시는 오는 4일 청주국제공항과 업무협약을 체결하고 포스트 코로나 시대에 대비한 시민 항공 편익과 지역경제 활성화에 나선다고 2일 밝혔습니다. https://news.naver.com...",2021. 8. 3.
"[안성시 농어촌버스]1-3번,1-5번",안성시 농어촌버스 1-3번(외평) 안성시 농어촌버스 1-5번(비봉주택) 기점 1-3번:경기안성터미널 1-5번:봉산로타리 종점 1-3번:외평 1-5번:비봉주택... 시내버스여행 중 안성한경통과후 보이는 1-3번차량 1.개요-안성시에서 운행되는 농어촌버스노선. 2.특징 안성시의 농어촌버스번호체계는...,2020. 7. 31.
서울 #경기 #산림조합 #김포시 #양주... 용인시 #안성시 #김포시 #강화군 #옹진부천 #서울,복지실현 #경기도 #정책토론대축제 #사회복지실천현장과 #공정성 http://pf.kakao.com/_twTxnT/81563016 #2021년7월7일 #12시 30 #김포시산림조합 #라이브 #방송 #국가교육회의 #공개토론 #교육 #환경 #기후 #변화 #위기 #탄소중립 #문화 #복지 #체험 #여행 #교육지원...,2021. 7. 6.
안성시 죽산시장 맛집 도 많고 갈곳도 많네요,안성시 죽산시장 맛집 도 많고 갈곳도 많네요 경기 안성시 죽산면 중서길 8-9 위치한 죽산시장 죽산시장 에는 볼거리도 많고 맛집도 많은데요 이곳은... 안성시 맛집 죽산시장 맛집 요즘 시장 장터 보기가 참 힘든데요 옛 기억도 나고 정이 넘치는 죽산시장! 안성시 맛집 모여있는 죽산시장 안성 여행...,2020. 12. 10.
*안성시 장님과의 국사봉 산행*,산악회 여러분 사랑 합니다.**^^ #경기 #경기도 #경기도 #경기도 #삼죽면 #국사봉 #산악회 #여행 #국내여행 #산 #산프로 #스포츠 #산여행 #안성시 #삼죽면 #죽산면 #죽산등산 #단풍나무 #산맛집 #산사진맛집 #산블로그 #삼죽블로그 #삼죽산블로그 #공기좋은국사봉 #한남정맥안성국사봉 #삼죽국사봉,2021. 1. 13.
에펠탑 보며 커피 한잔~ 여행 온 듯한 기분을 느낄 수 있는 안성 카페 [Most : 417],"멀리 여행 가기는 부담스럽지만, 당일치기로 특별한 하루를 보내기엔 원곡면이 안성맞춤인 것 같습니다 :-) 이곳이 오늘 소개할 카페인데요. 원곡면에 위치한 [ MOST : 417 ]이라는 풀빌라 카페입니다. 위치 : 경기 안성시 원곡면 칠곡리 17 영업시간 : 매일 11:00-22:00 MOST : 417에서 가장 유명한...",2021. 7. 16.
"안성시 이색적인 카페, 옛 추억의 박물관이 있는 카페, ""올드타임""","""올드타임"" 전화번호 : 0507-1342-7080 주소 : 경기 안성시 공도읍 소신두길 52-9 영업시간 : 매일 11:00~21:00 안녕하세요!! 여행중독입니다!! 안성시에 가면 정말 이색적이고 독특한 카페가 한 군데 있습니다!! 옛 70년대 80년대 물품들이 가득한 곳 올드타임입니다. 주차장 넓고 시골 한적한 곳에 있습니다!!...",2021. 5. 31.
경기 가볼만한곳 안성 맞춤랜드,참고로 요즘같은 언택트여행을 가면 좋을 안성8경 1경 칠장사 2경 미리내성지 3경 석남사 4경 안성 맞춤랜드 5경 서운산 6경 금광호수 7경 고삼호수 8경 안성팜랜드 저는 힘든곳 빼고 4군데 정도 다녀왔네요. 경기 가볼만한곳 안성 맞춤랜드 주소 : 경기 안성시 보개면 남사당로 198 내비가...,2020. 9. 20.
[경기 안성 여행] 안성맞춤랜드 - 아이들과 가볼만한 곳/수도권 가볼만한 곳 가족 나들이...,"대한민국 안심여행 캠페인이 뭐냐 하면, 방역가이드라인을 준수하고, 방역자율점검을 수행하는 지자체 추천 방역우수관광지와 함께하는 캠페인이예요. 이렇게 당당히 경기도 안성시의 안성맞춤랜드가 방역 우수 관광지로 선정된 모습 보실 수 있겠죠? 실제로 제가 다녀온 안성맞춤랜드 역시 넓고...",2021. 8. 15.
"[경기 안성] 안성팜랜드, 아이들과 봄나들이 가기 좋은 곳, 농협안성팜랜드!","이용) 영업 매일 10:00 - 18:00 하절기(2월~11월) (매표마감 17시) 매일 10:00 - 17:00 동절기(12월~2월) (매표마감 16시) 주소 : 경기 안성시 공도읍 대신두길 28 전화 : 031-8053-7979 PHOTO VIEW 놀이코스 목장코스 산책코스 map GUIDE MAP #국내여행, #팜랜드, #안성여행, #아이와가볼만한곳, #농협안성팜랜드, #체험목장",2021. 4. 25.
"[안성시 농어촌버스]37번,37-1번","안성시 농어촌버스 37번,37-1번 운행회사-백성운수(본사,여주) 기점-안성구터미널 [경기도 안성시 안성읍] 종점-여주종합터미널내부 [경기도... 시내버스여행시 환승기회가 끝날때쯤엔 하차태그 찍지않고 패널티를 먹는게 낫기도 합니다. (참고로 안성시 농어촌버스서 오지마을가는 노선들이...",2021. 1. 3.
서울근교 체험거리 가득! 가족여행 추천지 [경기 안산시 안산여행],"바쁜 일상에서 잠시 벗어나 사랑하는 가족들, 아이들과 특별한 추억을 남기고 싶다면 이번 주말은 [경기 안성시]으로 떠나 보시는 건 어떨까요? 체험관광의 명소 ""경기 안산시""로 단체 혹은 가족들과의 여행을 계획 중이시라면 바로버스에 최소 6인승부터 최대 45인승까지 모든 차량이 완비되어...",2021. 7. 19.
[경기/안성] 중앙대학교 맛집 <초원양꼬치 안성점> 꿔바로우 배민 배달 후기,"휴무 경기 안성시 대덕면 중앙대학로 131 우리는 배달의 민족이니까! 배민이 있어 행복하다 ㅋㅋㅋㅋㅋ 메뉴를 고르고 주문! 이 집 먹고 싶은데... 중국여행의 추억을 꺼내봐야겠다. 여행가고 싶지만 여건이 안되니, 추억이라도 꺼내봐야지 ㅠ. ㅠ #안성양꼬치추천 #초원양꼬치 #초원양꼬치안성...",2020. 11. 6.
Kenny's 경기인천지역 원점회귀 순환형 둘레길 202104 ...,화서문-화서공원-장안문-화홍문-창룡문-팔달문시장-영동시장-못골시장-미나리광시장-팔달문-수원향교-팔달산-화성행궁 경기 안성시 죽산면... 당남리섬입구 경기 오산시 양산동 산19-89 독산성산림욕장주차장 오산도보여행코스독산성길 4.4Km 2시간 30분 보통 독산성주차장-독산성서문...,2021. 4. 10.
서울 근교 나들이/경기 아이와 가볼만한 곳 안성팜랜드! 동물친구들과 만나는 시간,안성팜랜드 경기 안성시 공도읍 대신두길 28 031-8053-7979 안성이지만 저희 집에서는 1시간 정도의 거리였는데요! 사람이 그리 많지 않아 주차자리도 꽤 널널했던 것 같아요 ㅎㅎㅎㅎ 입장 전 티켓을 구매하고 입장! 참고로 36개월 미만 아기는 무료인데 증명서류를 내셔야해요! 저희는 모르고 갔다가...,2020. 9. 10.
안성 스타필드 챔피언 1250X 꼭 가볼만한 키즈카페 초등 아이와 가기 좋은 곳 액티비티...,갑자기 닥쳐온 코로나 시국 때문에 이동의 자유에 제약이 생겨 여행에 목마른 사람들이 많다. 여행의 묘미와 이로움은 여행을 해본 사람만 안다.... 헬멧 장비 착용하고 줄을 서서 이용한다. 의자 앉아서 대기하다가 이동하라고 하면 일어서서 다음 대기석까지 간다. 경기 안성시 공도읍 서동대로 3930-39,2021. 9. 27.
경기 안성 동물먹이주기 체험 허브와 풍뎅이 알차요,"근데 엄마아빠도 힐링되도록 예쁜 정원과 잔디밭이 있는 허브와 풍뎅이에요~ 안성 허브와풍뎅이 경기도 안성시 죽산면 용설호수길 245-7 10:00 ~ 18:00 주말, 공휴일 운영 매주 월요일 휴무 031)676-6623 입장료 2천원(36개월 이하 무료) 먹이주기2천원 별도 #안성여행 #안성아이와가볼만한곳 입장료가 정말...",2021. 10. 11.
안성시 아양동 아파트 흥화하브 분양정보,"외부로 여행가는 대신 아파트 단지 안에서 자연을 즐길 수 있는 특화조경도 계획돼 있어요 ‘안성아양 흥화하브’는 경기도 안성시 아양동에 위치하며 규모는 지하 1층~지상 25층 총 474세대이며, 전용면적 84㎡ 단일평형으로 구성되요 단지가 들어서는 아양지구는 기존 구도심과 인접해 있으며...",2021. 10. 3.
[중단거리 일주/특별기획]경기안성~화천 시내버스여행,정작 탔던차량은 '뉴슈퍼 좌석형' 1.안성구터미널▷죽산 안성시 농어촌버스 37번[안성구터미널~장호원~여주종합터미널] 출발-(07:57)/경기도 안성시 안성읍 도착-(08:27)/경기도 안성시 죽산면 거리-16.67/요금-1650원 사진은 미처 못찍어서 2019년 7월에 평택~강릉 시내버스여행때 탔던 뉴슈퍼...,2020. 6. 8.
:: 제주핑크뮬리/거제핑크뮬리/합천핑크뮬리/경기핑크뮬리/대구핑크뮬리 ::,가을여행을 떠나보세요! <1.경기 - 안성팜랜드> 서울에서 불과 1시간 남짓 거리에 온갖 꽃들이 자라나는 곳 핑크뮬리도 최고지만 함께 다양한... 사진: 인스타그램 @jn_sole424 님 안성으로 핑크뮬리 구경가기 >> [경기 안성시 공도읍 대신두길 28] < 2.경기 - 아침고요수목원 > 하루종일 햇빛이...,2020. 10. 14.
"안성 오담 ; 경기도 한옥 숙소, 서울근교 여행 추천 감성 독채 펜션","경기도 한옥 숙소 신축 펜션 안성 오담 글, 사진 l 꽃디아 안성 오담 경기 안성시 대덕면 하모산길 21-5 이용날짜 : 2021.8.24 - 25 서울근교여행으로 안성 한옥스테이에 다녀온 여행 인플루언서 꽃디아에요 올 여름에 오픈한 경기도 독채 펜션이라 핫해지기전에 호다닥 신축숙소 다녀왔어요! 경기도...",2021. 8. 29.
[미리 올리는 여행요약]경기동부권 순환일주(with 북한강과 남한강),근데 워스트는 안성시가 단독으로 독차지한건 뻔한결과.... 안그래도 깡촌인 안성시에 보니깐 기숙학원이고 수련원등등 많은데 격리시켜도 그 깡촌에서 탈출이 어려운데 경기도는 부족한 치료센터를 안성시에다가 만들면 될듯하군요???,2020. 12. 29.
진양밸리CC 썬밸리CC 젠스필드CC 주변 식당 일죽맛집 더미가 산더미불고기,"031-673-8733 경기 안성시 일죽면 금일로 41 오픈시간10:00~21: 00 둘째 네째주 월요일 휴무 *대표메뉴* 산더미불고기 16,000 한우육회 20,000 라운드를... 아니라도 여행 삼아 지나는 길에 들러 식사하여도 든든히 괜찮아 보입니다~ 주변은 시골스러워 정겨움이 있고 이런 곳들이 맛도 더 있을 거 같죠??...",2021. 10. 7.
감동받은 안성 스타필드 맛집 리스트,"여행 준비를 하러 주말에 쇼핑하러 쇼핑몰에 갔다 안성 스타필드 맛집에서 다채롭고 퀄리티 높은 맛에 반하고 왔는데요 다른 메뉴도 먹고 싶어 다시 또 들리고 싶은 곳이라 공유해볼께요. 1.토끼정 스타필드 안성점 메뉴: 토끼밥상 33,700 크림카레우동 11,500 주소: 경기 안성시 공도읍 서동대로...",2021. 6. 3.
자연과 함께하는 <금광관광농원 캠핑장>,장기화된 코로나로 여행이 매우 고프실 텐데요. 안성에 위치한 사설 캠핑장 한 곳 소개해드리겠습니다. 경기 안성시 금광면 현곡리 589에 위치한 금광관광농원입니다. 금광관광농원은 굉장히 넓더라고요. 사이트 소개부터 할게요~ 캠핑장 안에 호수가 있고 그 주변으로 사이트가 배치되어 있어요....,2021. 5. 27.
"어디서 많이 본 곳인데...? 경기도가 드라마, 영화 속에?!","드라마 도깨비 촬영지 <석남사> 경기 안성시 금광면 상촌새말길 3-120 드라마 도깨비의 촬영지였기도 한 석남사는 신라 문무왕 20년에 창건된... 소원이만큼 귀워운 마스코트가 있는 시흥 갯골생태공원은 놀이터, 푸른 잔디, 넓은 광장 등이 펼쳐져 있어 근교 여행을 다녀오기도 좋은 장소랍니다. 4....",2021. 4. 14.
경기도 가볼만한곳 안성 바우덕이축제 안성맞춤랜드 야경,자연을 여행하는 장면이 나옵니다. 이 사진은 남사당 바우덕이 공연을 촬영한 것인데 몇 해 전 바우덕이축제를 관람하면서 찍은 것인데 빨리 비대면이 아니라 대면 축제를 할 수 있는 날이 왔으면 좋겠습니다. 4. 안성맞춤천문과학관 경기 안성시 복평리 34-23 미디어 파사드는 광장에서 안성맞춤...,2021. 10. 4.
[국내여행]경기도 안성팜랜드 다녀왔어요(핑크뮬리 명소),"오늘은 정보제공보다는 안성팜랜드 다녀온 후기라서 가볍게 봐주세요:) 안성팜랜드 경기 안성시 공도읍 대신두길 28 매일 10:00~18:00(하절기 2월-11월/매표마감 17시) 매일 10:00~17:00(동절기 12월-2월/매표마감 16시) 입장권 대인: 12,000원 소인:10,000원 문의 031-8053-7979 네이버로 대인 2명(1인 11000원)...",2021. 10. 6.
"[안성맞춤랜드 맛집] 안성맛집 《 안성시 한돈회관 》 100% 한우, 한돈 사용하는...",안성맞춤랜드 여행같은 산책을 마치고 나오면서 들른 안성시한돈회관입니다. 오후3시경이라 식당에 들어가니 손님은 한사람 도 없다. 꽤 널찍한... 좌지우지 함이 안따까운 안성 맛집이다. 안성시한돈회관 100% 한우와 한돈만 사용하는 집 주소 : 경기 안성시 보개면 남사당로 100 전화 : 031-675-9250,2020. 1. 28.
[안성] 가을 여행 안성맞춤랜드 황화코스모스 주차,안성맞춤랜드 황화코스모스 2021.10.1 방문 경기 안성시 보개면 남사당로 198 작년엔 패스한 황화코스모스 올해는 봐야지하고 검색하다 발견한... 길이 잘 되어있어서 유아차 끌기도 좋다. #경기가볼만한곳 #가을여행 #아기랑여행 #황화코스모스 #아기랑가볼만한곳 #꽃구경,2021. 10. 3.
"카페 투어 - 평택 카페(평택동-커피바라기), 안성시 카페(Most 417), 남양주 카페...",천지여~~ 경기 안성시 카페 [MOST 417] [모스트 417] 밤에 갔을 때 그렇게 예쁠 거 같다고 하면서 온 most417! 파리를 안 가봤는데 에펠탑이 저렇게 생겼을란가~? ...여행 가고 싶당 라임 모히또~ 뭔가 민트향도 나는 거 같은 에이드!! 1층도 넓고 2층도 넓고~ 허? 기웃기웃! 저어기 사람들 삼각대 갖구왔다...,2021. 4. 8.
계곡에서 먹는 백숙 맛집 – 다리골가든,"[ 다리골가든 경기 안성시 금광면 대동길4-63 매일 11:00 ~ 20:00 ] 시내에서 차로 20~30분 정도를 가야함에도 불구하고, 방문하시는 분들이 많으니... 너무 예쁜 금광호수를 보며 산책도 하다보면 소화도 되고 기분도 너무 좋습니다. 안성 내에서 여행 온 기분을 느끼고 싶을 때, 다리골가든을 추천드립니다!",2021. 6. 22.
특색있는 안성맛집 동인동 찜갈비 너무 맛있어,대구 여행갈때 먹었는데 그거 먹으러 대구까지 갈 순 없으니까 먹고 싶을 때 뚁땽했는데 안성에 동인동 찜갈비 즐길 수 있는 곳 있어서 너무 좋아요! 경기도에서 동인동찜갈비를 맛볼 수 있는 곳 바로 안성 장원 양재기 찜갈비입니다. 포스팅 시작할게요 :) 장원양재기찜갈비 주소 경기 안성시...,2021. 9. 6.
[경기여행누림] 10월 첫 번째 무장애 관광지 소감문 : 안성팜랜드,경기여행누림 서포터즈 현옥주입니다 :) 11월 온동네 경기투어버스 일정 안내입니다. 확인해주세요! 출처: 누림 홈페이지 지난 9월에는 온동네 경기투어버스를 다녀왔습니다. 이번에 방문한 곳은 지난 7월에 포스팅 했던 #안성시에 위치한 #팜랜드라는 곳인데요~ 안성 팜랜드 내부 안성 팜랜드는...,2020. 10. 18.
경기도 여행정보 안내,넓은 부지에 온가족이 함께 즐길 수 있는 놀이시설과 공원이 조성되어 있어 나들이 여행하기 좋은 명소입니다. 주소 경기도 안성시 공도읍 대신두길 28 가축체험장 소개 다양한 동물들에게 직접 먹이를 먹일 수 있는 체험장 안성팜랜드 가축한마당 소개 다양한...,2021. 9. 14.
"[안성 발할라커피] 따스한 너낌의 안성 카페, 아양동 신상 감성카페 추천 발할라커피","망망님덜과 함께한 우정 게릴라 여행 당시 방문했던 카페 이죠 으하하 사실 여기를 어떻게 가게 되었냐면 말이죱 쳌아웃하고 어디 카페를 갈까... 아참,,,,,,,,, 제가 스포해버렸네요~~~ㅠ 서두가 발할라로 인해 넘모나 길었쿤요 희희 발할라커피 경기 안성시 도기1길 98 1층 발할라커피 영업시간 매일...",2021. 8. 25.
Kenny's 경기인천지역 원점회귀순환형 둘레길 리스트 202012 ...,화서문-화서공원-장안문-화홍문-창룡문-팔달문시장-영동시장-못골시장-미나리광시장-팔달문-수원향교-팔달산-화성행궁 경기 안성시 죽산면... 양수리생태공원 경기 오산시 양산동 산19-89 독산성산림욕장주차장 오산도보여행코스독산성길 4.4Km 2시간 30분 보통 독산성주차장-독산성서문...,2020. 12. 28.
<우리나라/여행정보/전국>전국 핑크뮬리 스팟 리스트 및 지도,#핑크뮬리 #전국핑크뮬리 #핑크뮬리명소 #핑크뮬리스팟 #언택트여행 #야외여행지 #전국여행 #우리나라가볼만한곳 #전국가볼만한곳 전국... 팜랜드 경기 안성시 공도읍 대신두길 28 공주 유구천 충남 공주시 유구읍 유구리 648-18 태안 청산수목원 충남 태안군 남면 연꽃길 70 대전...,2020. 10. 20.
아이와 가기좋은 일죽맛집 파크엘림에서 육해공 즐기기,#수영장카페 로도 유명해서 안성평택 아이키우는 엄마들이라면 여행을 못가서 프라이빗하면서 편하게 물놀이부터 식사 디저트까지 해결할 수... 혹시라도 검색안되실까봐 주소와 영업시간 남길께요.^^ [주소] 경기 안성시 일죽면 주래본죽로 124-26 [영업시간] 매일 11:00 - 21:00 [예약번호] ***-****-****...,2021. 8. 28.
[2년 전 오늘] [미리 올리는 여행기]경기순환 2019시즌1,F1s의 시내버스여행 경기순환일주는 2017년부터 도전을 3번해서 만족할만한게 나오지를 않네요. 사실 2015년에 3012님께서 하신 루트를... (공영버스가 막바로 향남으로 이어지고 중간에 오산시도 들쑤시니) 2019년에 잠깐 안성시에서 출발하는걸 검토했는데 당연히 문제가크다보니...,2021. 3. 10.
"[경기안성여행] 안성가볼만한곳:: 안성면옥, 미리내성지, 카페로제또",안녕하세요~ 유랑단입니다 안성여행은 아니지만 하루에 식사 - 나들이 - 카페 코스로 당일에 다녀온 포스팅입니다. 안성가볼만한곳:: 데이트코스 안성면옥 - 미리내성지 - 카페로제또 안성면옥 안성시 남파로 206 안성면옥은 시청로터리에서 성요셉병원쪽으로 가는 방향에 있어요 아직 낮엔 뜨거워서...,2021. 8. 20.
안성 목장 빠담빠담촬영지 푸른초원위에 그림같은집,안성 여행 ' 안성목장 촬영지 ' 글·이미지·영상 - 보램이 딱 이곳을 방문하면 생각나는 노래가사;) ♬저 푸른 초원위에~ 그림같은 집을 짓고♪♩ 딱 그 가사말이 그대로인 곳이었어요. B - 안성목장 (촬영지) 주 소 : 경기 안성시 공도읍 웅교리 산26 전 화 : 031)8053-7908 주 차 : 근처 공터 및 길가 기 타...,2021. 8. 8.
